Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.8550902
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3011712
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28.0,33.306517131999996
194.68,0.0,100.52,170.17,7.48,998.0,901.8,3.0,12.17614616
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,67.30664712
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,53.104130996
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,31.966865263999996
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,28.0,25.72434956
332.5,142.5,0.0,228.0,0.0,932.0,594.0,7.0,30.275580636
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28.0,52.44154456
