Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,14.0,47.7117392
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,28.0,33.72916592
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28.0,50.69717028
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,14.0,17.83674412
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28.0,29.726068263999995
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28.0,55.49592324
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,28.0,24.48329276
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,20.72564856
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28.0,44.86420332
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,3.0,19.41564416
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7.0,11.957582268
255.0,0.0,0.0,192.0,0.0,889.8,945.0,3.0,8.204074924
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.4012152
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0,31.35047372
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7.0,42.79577532
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7.0,26.258003984
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7.0,37.997022359999995
342.0,38.0,0.0,228.0,0.0,932.0,670.0,365.0,56.141962252
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28.0,29.72331036
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.57526284
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3.0,14.69962832
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28.0,46.2293658
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91369566
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.52062436
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180.0,50.94882902
446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,53.38612668
401.8,94.7,0.0,147.4,11.4,946.8,852.1,7.0,54.09628696
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,56.0,31.715896
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28.0,23.786922
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53292506
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28.0,23.83518532
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90.0,48.79421652
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.24445432
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28.0,26.233182848
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28.0,40.865242519999995
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,14.98920824
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.08313688
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,100.0,53.65502232
397.0,17.2,158.0,167.0,20.8,967.0,633.0,28.0,55.647607959999995
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,24.065470304
424.0,22.0,132.0,178.0,8.48,822.0,750.0,28.0,62.05284
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,100.0,56.63355864
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,28.0,26.40003604
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,38.70028788
266.0,114.0,0.0,228.0,0.0,932.0,670.0,270.0,51.732763232
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28.0,19.009542796
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,32.72253096
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28.0,23.696600644
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90.0,41.680203152
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90.0,43.25082948
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,14.0,21.0634918
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,56.0,42.54756396
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28.0,35.314271244
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56.0,66.82401392
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,14.0,32.90179472
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,56.0,53.95839176
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,62.93536928
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28.0,32.720462532
491.0,26.0,123.0,210.0,3.93,882.0,699.0,28.0,55.55108132
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,29.97841648
387.0,20.0,94.0,157.0,14.32,938.0,845.0,7.0,36.83870268
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,79.40005615999999
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,36.93522932
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56.0,60.19814956
356.0,119.0,0.0,160.0,9.03,1061.0,657.0,28.0,58.99846132
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,56.0,51.4349096
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,100.0,39.2311844
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,31.35047372
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7.0,10.089791784
290.35,0.0,96.18,168.08,9.41,961.18,865.0,56.0,45.08483564
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,3.0,15.60973664
387.0,20.0,94.0,157.0,11.61,938.0,845.0,7.0,41.66503468
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.859147104
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28.0,39.321505756
249.1,0.0,98.75,158.11,12.8,987.76,889.01,100.0,51.0556978
234.0,156.0,0.0,189.0,5.85,981.0,760.0,28.0,39.300132
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28.0,19.98790924
295.71,0.0,95.64,171.54,8.87,955.14,859.2,28.0,39.94134468
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,33.60506024
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28.0,71.98818916
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28.0,40.925226931999994
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90.0,33.116911232
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,100.0,33.56369168
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28.0,35.86585204399999
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.902344236
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28.0,33.05347944
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,14.0,20.08443588
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28.0,25.10382116
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.899986092
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28.0,13.29309728
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3.0,15.049192652
