Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
277.05,0.0,97.39,160.6,11.83,973.9,875.61,28.0,48.28400428
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3.0,6.280436883999999
446.0,24.0,79.0,162.0,11.61,967.0,712.0,3.0,35.36322404
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28.0,32.96384756
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,3.0,9.4458212
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7.0,7.995853172
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.281965768
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,3.0,27.42046052
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,14.0,29.7508894
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90.0,58.78472376
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3.0,3.31982694
162.0,214.0,164.0,202.0,10.0,820.0,680.0,28.0,30.6472082
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7.0,12.37264682
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,14.0,32.90179472
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28.0,23.696600644
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7.0,15.691094808
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7.0,15.748321315999998
375.0,93.8,0.0,126.6,23.4,852.1,992.6,3.0,28.99936056
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28.0,61.23581094
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,3.0,13.18278112
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,28.0,40.14818748
233.81,0.0,94.58,197.89,4.567,947.04,852.16,3.0,10.38350856
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3.0,9.731264264
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.536402356
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,56.0,31.715896
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.788400847999998
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.765208492
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,56.0,53.72396992
222.36,0.0,96.67,189.29,4.46,967.08,870.32,28.0,24.8900836
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28.0,15.42357812
540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28.0,61.887365759999994
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,100.0,59.30183076
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28.0,38.215586251999994
252.31,0.0,98.75,146.25,14.17,987.76,889.01,14.0,42.29245784
238.05,0.0,94.11,186.66,7.0,949.91,847.01,100.0,44.298833
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56.0,60.19814956
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28.0,23.73865868
475.0,118.8,0.0,181.1,8.9,852.1,781.5,7.0,55.59934464
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28.0,31.41942132
190.0,190.0,0.0,228.0,0.0,932.0,670.0,270.0,50.655112243999994
190.0,190.0,0.0,228.0,0.0,932.0,670.0,365.0,53.69225402399999
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270.0,54.378282643999995
374.0,189.2,0.0,170.1,10.1,926.1,756.7,91.0,64.90037588
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3.0,6.8085755
491.0,26.0,123.0,210.0,3.93,882.0,699.0,28.0,55.55108132
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,32.23989776
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90.0,39.6621069
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180.0,48.695621452
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3.0,7.74971024
427.5,47.5,0.0,228.0,0.0,932.0,594.0,28.0,37.427515183999994
202.0,11.0,141.0,206.0,1.72,942.0,801.0,28.0,21.96670536
332.5,142.5,0.0,228.0,0.0,932.0,594.0,270.0,40.269535256000005
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,33.0603742
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28.0,44.61185510399999
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.023662096
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0,8.53571288
446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,53.38612668
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28.0,12.180972492
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7.0,10.222171176
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,2.331807832
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28.0,26.859916531999996
342.0,38.0,0.0,228.0,0.0,932.0,670.0,270.0,55.064311264
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,38.804398756000005
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28.0,38.21075992
387.0,20.0,94.0,157.0,13.93,938.0,845.0,3.0,25.510612
387.0,20.0,94.0,157.0,11.61,938.0,845.0,56.0,61.45989064
284.0,119.7,0.0,168.3,7.2,970.4,794.2,28.0,40.934879596
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28.0,39.05192064
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,79.40005615999999
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,3.0,15.340841
531.3,0.0,0.0,141.8,28.2,852.1,893.7,28.0,56.3991368
250.2,166.8,0.0,203.5,0.0,977.6,694.1,7.0,19.35014394
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,14.0,21.0634918
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,15.41668336
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,28.0,26.200088
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,14.0,17.8229546
446.0,24.0,79.0,162.0,10.3,967.0,712.0,56.0,54.765078679999995
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,28.0,25.72434956
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53292506
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90.0,39.70002808
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28.0,50.69717028
425.0,106.3,0.0,151.4,18.6,936.0,803.7,91.0,66.69990824
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,14.0,33.70158688
250.0,0.0,95.69,191.84,5.33,948.9,857.2,100.0,41.1617172
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,56.0,60.32225524
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28.0,41.540929
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,9.99050724
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,31.966865263999996
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3.0,18.01600788
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.37597436
158.6,148.9,116.0,175.1,15.0,953.3,719.7,28.0,27.681082448
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,14.0,38.76923548
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3.0,9.694722036
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.49968028
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,3.0,13.12072828
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,14.0,31.81242264
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91.0,67.79617508
