frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
315.0,4.0,0.3048,39.6,0.00579636,126.843
800.0,4.0,0.2286,39.6,0.00473801,130.469
1000.0,15.4,0.0508,55.5,0.0271925,130.4
1000.0,15.4,0.0508,71.3,0.0264269,131.865
1600.0,7.3,0.2286,55.5,0.0111706,123.354
200.0,17.4,0.0254,31.7,0.0176631,116.146
630.0,2.0,0.2286,71.3,0.00293031,127.356
1250.0,8.9,0.1016,39.6,0.0124596,127.71
1000.0,15.4,0.0508,39.6,0.0282593,127.893
800.0,0.0,0.0508,55.5,0.00076193,124.336
4000.0,8.4,0.0508,71.3,0.00529514,126.926
500.0,4.0,0.2286,39.6,0.00473801,127.039
5000.0,4.0,0.2286,71.3,0.00400603,121.118
12500.0,2.7,0.1524,39.6,0.00294804,108.649
3150.0,4.0,0.3048,71.3,0.00497773,121.775
1250.0,15.4,0.0508,31.7,0.0289853,123.255
800.0,2.0,0.2286,55.5,0.00313525,128.492
315.0,17.4,0.0254,71.3,0.016104,115.846
1600.0,19.7,0.0508,71.3,0.0341183,120.575
1250.0,0.0,-999.0,39.6,0.000791822,129.148
400.0,17.4,0.0254,55.5,0.0165706,115.461
10000.0,0.0,0.0254,55.5,0.00041229,134.563
3150.0,9.5,0.0254,31.7,0.00461377,128.536
250.0,15.6,0.1016,71.3,0.0437259,132.158
800.0,17.4,0.0254,31.7,0.0176631,139.226
1000.0,0.0,0.1524,71.3,0.0015988,127.307
250.0,12.6,0.1524,71.3,0.0483159,129.744
10000.0,0.0,0.0254,71.3,0.000400682,130.787
1000.0,17.4,0.0254,55.5,0.0165706,126.001
400.0,5.4,0.1524,39.6,0.00485029,127.637
1000.0,3.3,0.1016,31.7,0.00251435,133.012
8000.0,4.2,-999.0,39.6,0.00152689,120.397
630.0,0.0,0.3048,39.6,0.00310138,128.629
4000.0,3.0,0.3048,55.5,0.00452492,118.689
5000.0,4.8,0.0254,71.3,0.000848633,135.468
2000.0,0.0,0.0254,31.7,0.000439472,130.697
1250.0,5.3,0.2286,39.6,0.00614329,125.721
3150.0,9.9,0.1524,39.6,0.0233328,113.525
1250.0,3.0,0.3048,71.3,0.00425727,127.634
2500.0,6.7,0.1016,71.3,0.00478288,131.458
5000.0,8.4,-999.0,71.3,0.00529514,121.146
6300.0,0.0,0.0508,31.7,0.000812164,130.34
400.0,22.2,0.0254,71.3,0.0214178,117.927
1600.0,9.9,0.1524,71.3,0.0193001,121.789
4000.0,0.0,0.0508,71.3,0.000740478,134.43
800.0,0.0,0.1524,39.6,0.00193287,127.903
2000.0,4.0,0.2286,31.7,0.00509068,122.089
630.0,2.7,0.1524,71.3,0.00243851,127.404
5000.0,7.3,0.2286,31.7,0.0132672,111.029
400.0,0.0,0.2286,55.5,0.00229336,121.66
1600.0,4.8,0.0254,55.5,0.000873218,121.474
8000.0,7.2,0.1524,71.3,0.00752039,113.333
630.0,12.3,0.1016,71.3,0.0337792,135.368
1000.0,9.9,0.1524,71.3,0.0193001,126.349
10000.0,12.7,0.0254,71.3,0.0121808,114.418
10000.0,3.3,0.1016,55.5,0.002211,115.659
1600.0,5.4,0.1524,71.3,0.00401199,133.241
500.0,15.4,0.0508,71.3,0.0264269,127.285
5000.0,1.5,0.3048,71.3,0.00336729,119.632
1250.0,0.0,0.3048,31.7,0.00331266,124.355
1250.0,5.4,0.1524,55.5,0.00433288,130.777
800.0,2.7,0.1524,71.3,0.00243851,127.394
5000.0,0.0,0.3048,39.6,0.00310138,117.789
