Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
382.0,0.0,0.0,0.0,186.0,1047.0,739.0,28.0,37.42475728
397.0,0.0,0.0,0.0,185.0,1040.0,734.0,28.0,39.0932892
213.76,98.06,24.52,6.65,181.74,1066.0,785.52,56.0,47.13257936
214.9,53.8,121.89,9.61,155.63,1014.3,780.58,14.0,38.60376124
108.3,162.4,0.0,0.0,203.5,938.2,849.0,28.0,20.593958644
178.03,129.8,118.6,3.57,179.94,1007.3,746.8,100.0,49.99390476
296.0,0.0,0.0,0.0,192.0,1085.0,765.0,90.0,29.39236188
172.38,13.61,172.37,4.14,156.76,1006.3,856.4,56.0,35.852751999999995
349.0,0.0,0.0,0.0,192.0,1047.0,806.0,28.0,32.72253096
233.81,0.0,94.58,4.567,197.89,947.04,852.16,100.0,34.55653712
157.0,236.0,0.0,0.0,192.0,935.4,781.2,28.0,33.664355176
277.05,0.0,97.39,11.83,160.6,973.9,875.61,14.0,41.885667
246.83,0.0,125.08,11.99,143.3,1086.8,800.89,14.0,42.21661548
157.0,236.0,0.0,0.0,192.0,935.4,781.2,90.0,43.377003588
143.7,170.2,132.6,8.5,191.6,814.1,805.3,28.0,29.870858223999996
159.0,187.0,0.0,11.0,176.0,990.0,789.0,28.0,32.763899519999995
387.0,20.0,94.0,13.93,157.0,938.0,845.0,3.0,25.510612
336.0,0.0,0.0,3.0,182.0,986.0,817.0,28.0,44.86420332
213.76,98.06,24.52,6.65,181.74,1066.0,785.52,100.0,49.973220479999995
446.0,24.0,79.0,11.64,162.0,967.0,712.0,28.0,51.021224
139.6,209.4,0.0,0.0,192.0,1047.0,806.9,180.0,44.207822168
236.0,157.0,0.0,0.0,192.0,972.6,749.1,28.0,32.88455782
286.3,200.9,0.0,11.2,144.7,1004.6,803.7,7.0,37.997022359999995
277.05,0.0,97.39,11.83,160.6,973.9,875.61,28.0,48.28400428
266.0,114.0,0.0,0.0,228.0,932.0,670.0,180.0,48.695621452
277.05,0.0,97.39,11.83,160.6,973.9,875.61,56.0,51.03501352
193.5,290.2,0.0,0.0,185.7,998.2,704.3,28.0,32.626693796000005
212.52,0.0,100.37,8.71,159.32,1007.8,903.59,56.0,42.54756396
350.0,0.0,0.0,0.0,203.0,974.0,775.0,28.0,27.3377234
424.0,22.0,132.0,8.92,168.0,822.0,750.0,28.0,72.09850532
425.0,106.3,0.0,16.5,153.5,852.1,887.1,91.0,65.19685056
277.19,97.82,24.46,11.19,160.7,1061.7,782.46,14.0,47.7117392
295.0,0.0,0.0,0.0,185.0,1069.0,769.0,7.0,14.79615496
198.6,132.4,0.0,0.0,192.0,978.4,825.5,3.0,9.131420144
170.3,155.5,0.0,0.0,185.7,1026.6,724.3,7.0,10.730314988
326.5,0.0,137.9,10.8,199.0,801.1,792.5,28.0,38.630650804
133.0,200.0,0.0,0.0,192.0,927.4,839.2,3.0,6.883728383999999
475.0,0.0,0.0,9.5,162.0,1044.0,662.0,28.0,58.52272288
250.2,166.8,0.0,0.0,203.5,977.6,694.1,90.0,47.714497104
144.0,136.0,106.0,7.0,178.0,941.0,774.0,28.0,26.14492992
359.0,19.0,141.0,10.91,154.0,942.0,801.0,3.0,23.63917714581204
313.0,0.0,0.0,8.0,178.0,1000.0,822.0,28.0,25.0969264
393.0,0.0,0.0,0.0,192.0,940.6,785.6,90.0,48.846616696
380.0,95.0,0.0,0.0,228.0,932.0,594.0,90.0,40.563252031999994
233.81,0.0,94.58,4.567,197.89,947.04,852.16,56.0,27.66177712
222.36,0.0,96.67,4.46,189.29,967.08,870.32,56.0,29.447519959999997
250.2,166.8,0.0,0.0,203.5,977.6,694.1,28.0,36.964187312
251.81,0.0,99.94,12.35,146.14,1006.0,899.76,14.0,33.35684888
401.8,94.7,0.0,11.4,147.4,946.8,852.1,91.0,75.49762199999999
143.0,169.0,143.0,8.0,191.0,967.0,643.0,28.0,29.72331036
323.7,282.8,0.0,10.3,183.8,942.7,659.9,7.0,49.80085148
255.0,0.0,0.0,0.0,192.0,889.8,945.0,7.0,10.222171176
167.35,129.9,128.62,7.79,175.46,1006.3,746.6,14.0,31.81242264
141.3,212.0,0.0,0.0,203.5,971.8,748.5,3.0,4.827710952
251.37,0.0,118.27,5.75,192.94,1043.6,754.3,56.0,39.2656582
376.0,0.0,0.0,0.0,214.6,1003.5,762.36,3.0,16.27852836
389.9,189.0,0.0,22.0,145.9,944.7,755.8,7.0,59.09498796
277.0,0.0,0.0,0.0,191.0,968.0,856.0,3.0,11.36256448
321.0,164.0,0.0,5.0,190.0,870.0,774.0,28.0,57.21271848
190.0,190.0,0.0,0.0,228.0,932.0,670.0,365.0,53.69225402399999
190.34,0.0,125.18,9.88,161.85,1088.1,802.59,100.0,40.38950408
212.0,141.3,0.0,0.0,203.5,973.4,750.0,28.0,33.003837168
540.0,0.0,0.0,0.0,173.0,1125.0,613.0,180.0,71.62276688
152.0,0.0,112.0,8.0,184.0,992.0,816.0,28.0,12.17614616
158.8,238.2,0.0,0.0,185.7,1040.6,734.3,28.0,21.066249704
362.6,189.0,0.0,11.6,164.9,944.7,755.8,56.0,77.29715436
359.0,19.0,141.0,10.91,154.0,942.0,801.0,56.0,66.78067543054136
166.09,0.0,163.27,4.49,176.46,1058.6,780.09,100.0,33.5430074
313.0,145.0,0.0,8.0,178.0,867.0,824.0,28.0,44.38846488
337.9,189.0,0.0,9.5,174.9,944.7,755.8,28.0,49.89737812
200.0,200.0,0.0,0.0,190.0,1145.0,660.0,28.0,49.249270679999995
331.0,0.0,0.0,0.0,192.0,1025.0,821.0,28.0,31.74347504
255.0,0.0,0.0,0.0,192.0,889.8,945.0,90.0,21.859147104
272.8,105.1,81.8,9.0,209.7,904.0,679.7,28.0,37.171030112
133.0,200.0,0.0,0.0,192.0,927.4,839.2,28.0,27.874825204
400.0,0.0,0.0,0.0,187.0,1025.0,745.0,7.0,30.14389072
198.6,132.4,0.0,0.0,192.0,978.4,825.5,90.0,38.074243671999994
310.0,0.0,0.0,0.0,192.0,970.0,850.0,28.0,27.923778
135.7,203.5,0.0,0.0,185.7,1076.2,759.3,7.0,7.507014687999999
331.0,0.0,0.0,0.0,192.0,978.0,825.0,28.0,31.44700036
276.4,116.0,90.3,8.9,179.6,870.1,768.3,28.0,44.284354003999994
165.0,128.5,132.1,8.08,175.06,1005.8,746.6,3.0,19.41564416
246.83,0.0,125.08,11.99,143.3,1086.8,800.89,100.0,66.42411784
173.54,50.05,173.53,6.47,164.77,1006.2,793.5,28.0,38.20386516
401.8,94.7,0.0,11.4,147.4,946.8,852.1,56.0,73.69808963999999
220.8,147.2,0.0,0.0,185.7,1055.0,744.3,28.0,25.74503384
