frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
1250.0,4.0,0.3048,39.6,0.00579636,126.343
250.0,9.9,0.1524,71.3,0.0193001,135.329
1000.0,19.7,0.0508,39.6,0.036484,118.904
10000.0,3.0,0.3048,55.5,0.00452492,112.169
400.0,5.4,0.1524,39.6,0.00485029,127.637
200.0,15.4,0.0508,31.7,0.0289853,119.975
200.0,22.2,0.0254,39.6,0.0229028,116.066
2000.0,0.0,0.3048,31.7,0.00331266,122.375
500.0,15.6,0.1016,39.6,0.0528487,115.304
12500.0,0.0,0.1524,55.5,0.00172668,117.093
2000.0,7.2,0.1524,71.3,0.00752039,128.643
315.0,17.4,0.0254,39.6,0.0172206,115.144
400.0,11.2,0.0508,39.6,0.0150478,130.67
500.0,12.3,0.1016,39.6,0.0408268,122.205
630.0,12.3,0.1016,71.3,0.0337792,135.368
10000.0,7.2,0.1524,39.6,0.00909175,110.868
8000.0,22.2,0.0254,71.3,0.0214178,121.657
3150.0,0.0,0.1016,55.5,0.00131983,131.78
