frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
800.0,8.9,0.1016,39.6,0.0124596,130.94
1600.0,3.0,0.3048,71.3,0.00425727,126.514
200.0,15.6,0.1016,39.6,0.0528487,123.514
1600.0,17.4,0.0254,31.7,0.0176631,126.846
630.0,8.4,0.0508,55.5,0.00544854,126.152
1000.0,3.0,0.3048,71.3,0.00425727,129.004
2500.0,0.0,0.1016,71.3,0.00121072,132.595
315.0,0.0,0.2286,55.5,0.00229336,119.54
250.0,0.0,0.3048,39.6,0.00310138,119.319
10000.0,0.0,0.2286,71.3,0.00214345,118.134
630.0,9.9,0.1524,55.5,0.0208438,127.315
4000.0,5.3,0.2286,39.6,0.00614329,115.801
630.0,22.2,0.0254,39.6,0.0229028,137.026
400.0,12.6,0.1524,71.3,0.0483159,127.094
500.0,9.5,0.0254,55.5,4.328399999999999,123.082
1600.0,19.7,0.0508,71.3,0.0341183,120.575
800.0,8.4,0.0508,71.3,0.00529514,127.556
2000.0,4.0,0.3048,71.3,0.00497773,124.395
250.0,12.3,0.1016,39.6,40.826800000000006,129.675
2000.0,0.0,0.0508,39.6,0.7918219999999999,132.918
1600.0,12.3,0.1016,71.3,0.0337792,124.748
2000.0,0.0,0.2286,39.6,0.00253511,125.305
2500.0,4.2,0.0508,39.6,0.00152689,133.847
400.0,19.7,0.0508,71.3,0.0341183,123.865
400.0,9.5,0.0254,55.5,0.0043284,120.952
12500.0,2.7,0.1524,39.6,0.00294804,108.649
4000.0,0.0,0.1524,55.5,0.00172668,127.233
630.0,12.3,0.1016,71.3,0.0337792,135.368
20000.0,0.0,0.0254,71.3,0.40068200000000004,123.217
16000.0,0.0,0.0254,71.3,0.000400682,130.477
2500.0,15.6,0.1016,71.3,0.0437259,118.998
2000.0,5.3,0.2286,71.3,0.0051942,125.89
10000.0,0.0,0.0254,55.5,0.00041229,134.563
8000.0,0.0,0.0254,31.7,0.439472,137.207
630.0,15.6,0.1016,71.3,0.0437259,122.288
6300.0,0.0,0.0254,39.6,0.000428464,136.826
200.0,7.3,0.2286,71.3,0.0104404,138.758
800.0,6.7,0.1016,71.3,0.00478288,134.478
1600.0,9.9,0.1524,71.3,0.0193001,121.789
200.0,0.0,0.3048,39.6,0.00310138,118.129
250.0,8.9,0.1016,71.3,0.0103088,134.533
400.0,19.7,0.0508,39.6,36.484,130.614
5000.0,5.3,0.2286,39.6,6.14329,115.311
5000.0,4.8,0.0254,55.5,0.000873218,135.484
315.0,9.5,0.0254,31.7,0.00461377,122.766
8000.0,0.0,0.3048,31.7,0.00331266,110.515
6300.0,0.0,0.1524,55.5,0.00172668,123.303
400.0,9.9,0.1524,71.3,0.0193001,135.079
800.0,4.8,0.0254,31.7,0.930789,122.648
1250.0,0.0,0.1016,71.3,0.00121072,130.335
10000.0,0.0,0.1524,71.3,0.0015988,120.247
1250.0,6.7,0.1016,71.3,0.00478288,137.658
800.0,0.0,0.1524,31.7,0.00209405,129.117
8000.0,0.0,0.0508,55.5,0.00076193,130.156
3150.0,3.3,0.1016,71.3,0.00202822,132.114
315.0,7.3,0.2286,31.7,0.0132672,130.239
2000.0,0.0,0.0508,31.7,0.000812164,133.01
1250.0,22.2,0.0254,71.3,0.0214178,140.987
1250.0,3.0,0.3048,31.7,0.00529514,124.838
6300.0,15.4,0.0508,39.6,28.2593,109.663
1000.0,7.3,0.2286,31.7,0.0132672,119.099
1250.0,5.4,0.1524,31.7,5.25474,123.991
2500.0,7.3,0.2286,31.7,0.0132672,114.709
250.0,19.7,0.0508,71.3,0.0341183,119.115
16000.0,1.5,0.3048,71.3,3.36729,106.582
1000.0,0.0,0.1524,39.6,1.9328699999999999,130.033
4000.0,15.4,0.0508,39.6,0.0282593,118.113
6300.0,0.0,0.0508,71.3,0.000740478,133.04
8000.0,0.0,0.1016,55.5,0.00131983,124.45
500.0,19.7,0.0508,39.6,0.036484,128.444
1000.0,4.0,0.2286,55.5,0.0042862,132.134
4000.0,15.4,0.0508,71.3,0.0264269,122.675
1250.0,0.0,0.0508,71.3,0.000740478,128.56
1250.0,7.3,0.2286,55.5,0.0111706,125.724
2500.0,0.0,0.1524,39.6,0.00193287,126.863
3150.0,0.0,0.3048,31.7,0.00331266,119.135
630.0,8.9,0.1016,39.6,0.0124596,131.92
2500.0,9.5,0.0254,31.7,4.61377,130.086
630.0,12.3,0.1016,55.5,0.0368233,124.244
4000.0,3.0,0.3048,55.5,0.00452492,118.689
