Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,56.0,49.0
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.0
190.0,190.0,0.0,228.0,0.0,932.0,670.0,180.0,47.0
531.3,0.0,0.0,141.8,28.2,852.1,893.7,28.0,56.0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,67.0
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,25.0
337.9,189.0,0.0,174.9,9.5,944.7,755.8,56.0,60.0
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,79.0
144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28.0,15.0
375.0,93.8,0.0,126.6,23.4,852.1,992.6,7.0,46.0
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,22.0
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,14.0,20.0
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56.0,55.0
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,100.0,50.0
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28.0,68.0
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28.0,54.0
290.35,0.0,96.18,168.08,9.41,961.18,865.0,14.0,35.0
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,100.0,40.0
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,35.0
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28.0,52.0
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,28.0,40.0
250.0,0.0,95.69,191.84,5.33,948.9,857.2,100.0,41.0
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,100.0,43.0
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28.0,41.0
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,22.0
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,18.0
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,23.0
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180.0,51.0
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,56.0,53.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90.0,59.0
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,3.0,13.0
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28.0,16.0
424.0,22.0,132.0,168.0,8.92,822.0,750.0,3.0,32.0
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,28.0,38.0
388.6,97.1,0.0,157.9,12.1,852.1,925.7,56.0,55.0
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28.0,33.0
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.0
374.0,189.2,0.0,170.1,10.1,926.1,756.7,7.0,46.0
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7.0,50.0
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,54.0
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,20.0
491.0,26.0,123.0,210.0,3.93,882.0,699.0,56.0,60.0
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28.0,18.0
424.0,22.0,132.0,178.0,8.48,822.0,750.0,56.0,66.0
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,56.0,51.0
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28.0,52.0
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28.0,35.0
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28.0,41.0
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,56.0,37.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,42.0
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90.0,42.0
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28.0,31.0
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,3.0,11.0
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56.0,67.0
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,33.0
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7.0,51.0
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,42.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,74.0
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7.0,20.0
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7.0,8.0
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,14.0,22.0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.0
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28.0,39.0
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,26.0
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,3.0,14.0
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,100.0,48.0
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28.0,37.0
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7.0,26.0
277.05,0.0,97.39,160.6,11.83,973.9,875.61,14.0,42.0
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28.0,52.0
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28.0,39.0
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,28.0,56.0
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28.0,44.0
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,56.0,52.0
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3.0,6.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,33.0
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28.0,11.0
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,100.0,40.0
321.3,164.2,0.0,190.5,4.6,870.0,774.0,28.0,57.0
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,100.0,59.0
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,61.0
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,18.0
