Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,3.0,23.80071152
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.62704352
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.051670812
233.81,0.0,94.58,197.89,4.567,947.04,852.16,3.0,10.38350856
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,14.0,21.60128308
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28.0,39.41734292
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,23.34565736
337.9,189.0,0.0,174.9,9.5,944.7,755.8,28.0,49.89737812
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28.0,15.091250688
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3.0,9.561653168
491.0,26.0,123.0,201.0,3.93,822.0,699.0,3.0,29.54897143054136
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,12.45883132
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,56.0,48.587373719999995
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,31.38150014
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,36.93522932
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90.0,26.94472208
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7.0,9.01145132
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28.0,26.233182848
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7.0,49.80085148
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.27748916
439.0,177.0,0.0,186.0,11.1,884.9,707.9,56.0,71.69860924
425.0,106.3,0.0,151.4,18.6,936.0,803.7,7.0,46.80163088
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.765208492
342.0,38.0,0.0,228.0,0.0,932.0,670.0,90.0,50.45930106
332.5,142.5,0.0,228.0,0.0,932.0,594.0,7.0,30.275580636
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365.0,41.934619796
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28.0,39.45181672
446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,53.38612668
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28.0,17.959470848000002
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,79.40005615999999
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,52.82075636
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,14.54104884
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28.0,37.25928304
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,14.0,30.38520732
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.98790924
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,27.67556664
401.8,94.7,0.0,147.4,11.4,946.8,852.1,91.0,75.49762199999999
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28.0,36.804918356
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,56.0,51.72448952
380.0,95.0,0.0,228.0,0.0,932.0,594.0,270.0,41.15137506
516.0,0.0,0.0,162.0,8.26,801.0,802.0,28.0,41.36856
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28.0,12.17614616
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28.0,26.859916531999996
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28.0,31.44700036
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28.0,26.147687824
295.71,0.0,95.64,171.54,8.87,955.14,859.2,56.0,48.71837416
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.307926
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28.0,39.604880392
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365.0,43.698299404
160.0,128.0,122.0,182.0,6.4,824.0,879.0,28.0,39.39665864
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91.0,67.79617508
480.0,0.0,0.0,192.0,0.0,936.2,712.2,7.0,34.569637164
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,19.00885332
250.0,180.0,95.0,159.0,9.45,860.0,800.0,28.0,67.86512268
198.6,132.4,0.0,192.0,0.0,978.4,825.5,7.0,14.638264956
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28.0,20.87043852
237.5,237.5,0.0,228.0,0.0,932.0,594.0,28.0,30.079769451999997
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.84000168
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.902344236
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3.0,18.01600788
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,100.0,40.14818748
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28.0,35.225328839999996
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28.0,35.85964676
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,17.43684804
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28.0,49.77327244
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,14.0,24.986610239999997
451.0,0.0,0.0,165.0,11.25,1030.0,745.0,28.0,78.80021203999999
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53292506
