frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
1600.0,4.8,0.0254,31.7,0.000930789,128.718
2500.0,19.7,0.0508,39.6,0.036484,116.184
1250.0,0.0,0.0508,55.5,0.00076193,127.076
2500.0,0.0,0.0508,71.3,0.000740478,131.31
315.0,19.7,0.0508,39.6,0.036484,129.864
250.0,12.6,0.1524,71.3,0.0483159,129.744
400.0,3.0,0.3048,31.7,0.00529514,125.398
800.0,3.3,0.1016,55.5,0.002211,129.119
315.0,9.5,0.0254,39.6,0.00449821,119.294
500.0,-999.0,0.3048,55.5,0.00283081,126.416
1600.0,6.7,0.1016,55.5,0.0052139,133.653
500.0,12.3,0.1016,39.6,0.0408268,122.205
500.0,7.2,0.1524,39.6,0.00909175,132.658
1600.0,6.7,0.1016,71.3,0.00478288,136.678
8000.0,2.7,0.1524,39.6,0.00294804,116.659
400.0,5.4,0.1524,71.3,0.00401199,124.121
3150.0,2.0,0.2286,39.6,0.00346574,121.627
800.0,15.6,0.1016,39.6,0.0528487,118.964
630.0,22.2,0.0254,39.6,0.0229028,137.026
2500.0,15.4,0.0508,39.6,0.0282593,122.413
800.0,1.5,0.3048,71.3,0.00336729,127.122
400.0,4.0,0.3048,71.3,0.00497773,129.575
1250.0,9.9,0.1524,31.7,0.0252785,118.619
6300.0,12.7,0.0254,39.6,0.0130253,123.177
400.0,0.0,0.3048,31.7,0.00331266,125.045
630.0,0.0,0.1016,39.6,0.00146332,125.401
10000.0,3.3,0.1016,55.5,0.002211,115.659
4000.0,0.0,0.1016,39.6,0.00146332,127.801
630.0,2.0,0.2286,71.3,0.00293031,127.356
2000.0,0.0,0.3048,71.3,0.00266337,127.461
630.0,9.5,0.0254,71.3,0.00420654,125.726
3150.0,12.7,0.0254,39.6,0.0130253,127.847
10000.0,0.0,0.1016,71.3,0.00121072,123.305
800.0,17.4,0.0254,71.3,0.016104,124.276
1600.0,8.9,0.1016,39.6,0.0124596,123.82
1000.0,12.3,0.1016,71.3,0.0337792,127.928
315.0,9.5,0.0254,31.7,0.00461377,122.766
500.0,4.0,0.3048,71.3,0.00497773,130.715
2500.0,4.0,0.2286,71.3,0.00400603,124.338
1000.0,5.4,0.1524,71.3,0.00401199,133.201
10000.0,3.0,0.3048,55.5,0.00452492,112.169
4000.0,7.3,0.2286,31.7,0.0132672,112.639
16000.0,4.0,0.2286,71.3,0.00400603,112.768
8000.0,0.0,0.1016,31.7,0.00150092,120.193
5000.0,5.4,0.1524,55.5,0.00433288,118.757
2000.0,7.2,0.1524,39.6,0.00909175,120.228
800.0,0.0,0.3048,71.3,0.00266337,126.201
8000.0,3.3,0.1016,71.3,0.00202822,121.234
5000.0,17.4,0.0254,71.3,0.016104,123.126
1250.0,7.3,0.2286,39.6,0.0123481,123.189
630.0,15.4,0.0508,71.3,0.0264269,129.645
2500.0,3.0,0.3048,31.7,0.00529514,119.598
6300.0,4.0,0.2286,55.5,0.0042862,117.154
6300.0,0.0,0.0254,31.7,0.000439472,138.537
12500.0,4.0,0.2286,71.3,0.00400603,114.258
