number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
5.0,105.342852,735.24,183.0,5686.2858,76.17,9.0044,89.605316,2.6,205.0,104.782891232956,68.0
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,100.436505475285,78.8
6.0,90.0163116666667,703.766666666667,173.5,4529.5715,63.7866666666667,7.21033333333333,108.00443,2.33333333333333,205.0,95.9376109121942,78.0
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,108.2178119202,42.4
5.0,111.43708,748.92,178.8,5621.4858,76.17,9.7844,94.405316,2.4,205.0,97.6296969230769,86.3
5.0,105.00781,733.64,183.8,5635.4858,76.17,9.6244,89.205316,2.6,205.0,96.2404661538462,93.9
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,98.4166581609195,41.1
2.0,26.04435,837.55,130.5,1905.0,79.635,56.77,170.0,3.0,127.0,148.571428571429,11.6
6.0,110.790066666667,811.866666666667,160.833333333333,6482.5715,53.3033333333333,6.15366666666667,110.221096666667,2.33333333333333,205.0,97.7450913705584,133.0
4.0,77.3165,896.35,136.5,5538.35725,72.675,13.2055,35.006645,3.25,180.0,37.8428664864865,37.0
6.0,55.9406058666667,1041.78333333333,108.833333333333,3595.52083333333,115.116666666667,8.15366666666667,23.7150466666667,3.16666666666667,153.0,30.530259,19.0
5.0,66.075174,777.1,150.4,3895.0858,63.986,7.2644,121.605316,2.2,171.0,106.131645,15.9
6.0,93.8524783333333,712.016666666667,176.833333333333,4872.23816666667,63.7866666666667,9.34366666666667,107.671096666667,2.33333333333333,205.0,103.31476185968,78.0
3.0,50.1843462,662.433333333333,138.0,4711.0,72.2,21.7666666666667,108.666666666667,4.0,53.0,77.625,11.2
2.0,52.45854,874.65,132.5,5415.0,121.5,65.9,97.0,4.5,131.0,96.78391959799,10.6
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,94.0727738461538,48.0
4.0,88.9444675,775.425,160.25,4654.35725,81.8375,6.9055,107.756645,2.25,205.0,178.432368571429,70.3
3.0,29.346394,778.3,131.333333333333,3429.33333333333,62.9,26.9833333333333,123.666666666667,3.66666666666667,60.0,63.15,15.6
5.0,35.613233856,879.6,131.2,2296.5286,134.214,5.5324,148.007096,2.4,146.0,112.152994285714,26.5
3.0,79.5326395333333,649.666666666667,153.666666666667,6193.33333333333,80.1333333333333,14.8333333333333,118.666666666667,4.0,80.0,59.35,18.0
2.0,135.69819,619.4,203.0,10940.0,44.55,26.15,38.5,4.5,10.0,52.45,9.52
5.0,92.26674,747.78,159.2,5174.2858,60.484,6.8124,132.805316,2.2,205.0,111.787225454545,108.5
4.0,81.94625,868.575,131.0,6518.25,101.725,11.0125,50.63,4.25,53.0,40.833,13.0
5.0,60.92382,792.44,137.0,6113.6,73.16,41.18,70.4,3.0,159.0,64.9616026711185,7.3
3.0,104.60849,722.1,162.666666666667,7081.66666666667,106.466666666667,15.9,50.84,5.0,92.0,56.744,11.6
5.0,90.00405,741.5,172.8,4790.6858,72.09,7.9644,90.405316,2.4,205.0,178.932368571429,30.0
6.0,103.903966666667,769.1,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,171.0,138.919370927318,71.5
5.0,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,171.0,79.5377633333333,4.8
3.0,73.4242666666667,700.766666666667,174.666666666667,4741.66666666667,87.3666666666667,7.13,45.84,3.33333333333333,162.0,39.2965517241379,32.0
2.0,87.46,812.6,146.5,7549.5,134.95,20.7,69.76,6.0,87.0,61.6141176470588,6.28
5.0,90.77088,744.06,161.6,5488.2858,71.95,9.3624,92.405316,2.4,205.0,91.9643123076923,89.6
5.0,100.40441,723.74,179.8,5224.2858,76.17,7.0644,89.605316,2.6,205.0,99.4424942857143,4.1
7.0,120.525057142857,781.4,170.285714285714,8044.06128571429,64.79,10.4874285714286,91.1895114285714,3.0,183.0,50.7306515789474,33.0
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.34376,38.0
5.0,79.40045,767.14,172.8,4690.8858,70.31,10.7444,91.605316,2.6,205.0,92.9189276923077,84.0
5.0,67.3504024,837.44,151.2,3753.2858,76.29,6.6724,87.052516,2.8,205.0,92.7087984615385,75.985
4.0,104.3656,891.65,154.25,6501.35725,69.8375,5.903,106.581645,2.0,205.0,56.1489012658228,96.0
5.0,53.79222,847.14,141.4,3256.2858,87.424,26.9724,151.605316,2.4,205.0,111.7738216,110.0
4.0,88.9444675,775.425,160.25,4654.35725,81.8375,6.9055,107.756645,2.25,205.0,60.9759028571429,13.0
5.0,66.55195772,750.64,155.2,3928.6858,70.59,8.6844,134.005316,2.4,205.0,95.6373892307692,87.0
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,71.8871981336863,86.4
5.0,69.486944,760.8,158.8,4225.8858,69.374,7.9124,126.005316,2.4,164.0,96.0144981818182,40.0
5.0,100.40441,723.74,179.8,5224.2858,76.17,7.0644,89.605316,2.6,205.0,97.4772041245136,41.3
4.0,57.44444875,763.2,154.0,6012.75,41.4425,16.56,107.25,3.5,80.0,92.65,14.1
5.0,73.225019,676.88,183.6,5373.4,45.45,13.606,69.4,3.0,139.0,62.79,32.5
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,101.307139417947,40.87
3.0,127.169189666667,675.333333333333,155.333333333333,10838.0,95.0333333333333,7.11666666666667,143.666666666667,3.66666666666667,38.0,298.84,0.0682
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,97.039788365608,81.0
5.0,74.290174,810.8,149.8,4975.4858,63.986,6.9944,113.605316,2.2,171.0,61.3089028571428,28.6
3.0,83.8996666666667,836.733333333333,160.333333333333,5550.0,68.9333333333333,36.54,82.7666666666667,2.33333333333333,176.0,122.83,1.7
5.0,88.936744,743.42,170.6,4617.8858,71.69,7.8044,89.605316,2.4,205.0,96.3220046153846,81.8
2.0,85.93319,802.0,150.5,6694.5,142.05,16.1,27.26,5.5,95.0,18.3466666666667,8.9
3.0,63.4576666666667,781.066666666667,141.333333333333,6095.33333333333,108.5,12.4,140.84,4.0,73.0,14.9950932286555,3.49
3.0,93.7797933333333,650.166666666667,159.666666666667,7261.33333333333,75.6,13.13,50.0,4.0,62.0,53.925,16.5
3.0,104.622398333333,618.733333333333,164.333333333333,7633.0,49.0333333333333,8.32,64.3333333333333,3.66666666666667,33.0,74.4285714285714,2.3
3.0,72.522475,653.033333333333,165.0,7314.66666666667,39.8333333333333,15.1966666666667,30.2333333333333,4.0,62.0,48.787,11.2
4.0,51.81085,799.125,151.5,3285.35725,68.2,7.4655,158.756645,2.0,171.0,151.754301012658,5.0
3.0,126.948926666667,768.966666666667,148.0,7723.0,125.6,14.3666666666667,20.84,5.33333333333333,95.0,5.91619047619048,3.275
4.0,36.80437,1028.875,111.75,2577.67,60.025,9.0205,53.5131025,3.0,150.0,29.662945,17.0
6.0,46.611152,816.066666666667,145.333333333333,3774.0715,45.295,14.1603333333333,61.1710966666667,3.16666666666667,146.0,58.0115565217391,36.0
3.0,57.6121166666667,720.166666666667,159.666666666667,4892.0,61.1333333333333,25.1333333333333,82.0,3.33333333333333,101.0,95.0,2.9
2.0,155.0252,706.6,160.5,11075.0,97.75,18.3,64.0,5.5,35.0,64.0,4.12
3.0,119.279833333333,605.866666666667,171.333333333333,8816.33333333333,64.3666666666667,10.1533333333333,81.0,4.33333333333333,29.0,75.2727272727273,2.0
6.0,107.291233333333,819.183333333333,166.5,8095.90483333333,49.87,10.8586666666667,112.387763333333,2.83333333333333,205.0,183.144064444444,135.0
5.0,106.54937,720.04,182.0,5790.4858,76.17,10.0444,89.405316,2.6,205.0,96.3058507692308,85.0
4.0,92.2091,776.875,169.25,4428.85725,82.3375,7.6555,108.006645,2.25,205.0,100.0138216,92.0
3.0,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,58.0,76.3333333333333,22.9
3.0,73.8541916666667,666.8,162.0,7791.33333333333,61.0666666666667,16.1966666666667,61.0,4.0,62.0,51.84,9.85
4.0,69.32994875,753.1,160.25,6282.75,42.1075,16.425,66.0,3.5,105.0,59.188,7.2
6.0,98.7817333333333,719.9,180.166666666667,5872.0715,55.7866666666667,10.8936666666667,108.671096666667,2.5,205.0,98.36176386346,82.7
4.0,36.906175,959.0,127.0,1762.61625,115.675,6.89,27.0086825,3.25,150.0,21.4478712328767,15.0
6.0,110.320616666667,790.816666666667,161.166666666667,6567.5715,50.6533333333333,6.05866666666667,112.05443,2.16666666666667,205.0,169.032658,88.6
3.0,84.6565,772.8,146.0,10376.6666666667,77.6,32.9333333333333,69.3333333333333,4.66666666666667,93.0,53.2,1.12
5.0,66.55195772,750.64,155.2,3928.6858,70.59,8.6844,134.005316,2.4,205.0,93.3527738461538,72.1
4.0,77.80697965,677.25,146.5,5975.75,90.225,19.075,104.0,4.0,80.0,68.6,12.5
2.0,100.115,814.5,124.0,5781.5,156.1,24.65,31.5,5.0,2.0,31.1538461538462,0.1
2.0,84.8135,745.55,154.5,5602.0,56.9,19.2,23.0,4.5,43.0,22.5,5.5
