frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
5000.0,8.9,0.1016,71.0,0.0103088,116.723
630.0,6.7,0.1016,56.0,0.0052139,133.023
6300.0,15.4,0.0508,40.0,0.0282593,109.663
16000.0,4.8,0.0254,56.0,0.000873218,124.394
315.0,0.0,0.3048,40.0,0.00310138,122.779
1000.0,17.4,0.0254,40.0,0.0172206,138.274
630.0,12.3,0.1016,40.0,0.0408268,121.315
630.0,3.0,0.3048,56.0,0.00452492,129.569
500.0,4.8,0.0254,40.0,0.000907475,116.366
2500.0,17.4,0.0254,32.0,0.0176631,124.166
630.0,2.0,0.2286,32.0,0.00372371,129.057
2000.0,0.0,0.0254,40.0,0.000428464,130.026
8000.0,3.0,0.3048,40.0,0.00495741,110.652
315.0,17.4,0.0254,56.0,0.0165706,111.911
4000.0,5.4,0.1524,32.0,0.00525474,116.181
5000.0,4.0,0.2286,56.0,0.0042862,120.034
12500.0,1.5,0.3048,71.0,0.00336729,109.222
800.0,5.3,0.2286,71.0,0.0051942,133.48
12500.0,0.0,0.1016,71.0,0.00121072,119.375
1250.0,4.0,0.2286,56.0,0.0042862,131.264
4000.0,12.3,0.1016,56.0,0.0368233,114.404
250.0,9.9,0.1524,40.0,0.0233328,128.335
315.0,9.9,0.1524,71.0,0.0193001,135.459
6300.0,22.2,0.0254,71.0,0.0214178,123.127
1600.0,5.4,0.1524,40.0,0.00485029,126.267
315.0,7.3,0.2286,56.0,0.0111706,136.284
200.0,19.7,0.0508,71.0,0.0341183,118.005
4000.0,8.9,0.1016,40.0,0.0124596,116.22
4000.0,0.0,0.0254,40.0,0.000428464,135.346
2500.0,4.8,0.0254,32.0,0.000930789,132.588
6300.0,3.0,0.3048,32.0,0.00529514,109.718
5000.0,0.0,0.0508,71.0,0.000740478,134.43
2500.0,5.3,0.2286,40.0,0.00614329,116.151
1600.0,15.4,0.0508,40.0,0.0282593,124.843
2500.0,4.0,0.2286,56.0,0.0042862,122.384
1250.0,3.0,0.3048,40.0,0.00495741,125.802
1250.0,7.3,0.2286,32.0,0.0132672,120.509
1250.0,2.0,0.2286,71.0,0.00293031,128.816
800.0,7.3,0.2286,71.0,0.0104404,130.748
1250.0,8.9,0.1016,40.0,0.0124596,127.71
500.0,4.0,0.2286,71.0,0.00400603,126.758
315.0,9.5,0.0254,40.0,0.00449821,119.294
2000.0,9.5,0.0254,32.0,0.00461377,130.496
1250.0,0.0,0.2286,71.0,0.00214345,128.144
3150.0,12.6,0.1524,40.0,0.0584113,106.26
6300.0,0.0,0.2286,71.0,0.00214345,122.044
400.0,9.5,0.0254,32.0,0.00461377,124.756
630.0,11.2,0.0508,71.0,0.014072,133.611
1000.0,0.0,0.0508,56.0,0.00076193,125.586
1000.0,0.0,0.1524,56.0,0.00172668,128.583
500.0,19.7,0.0508,40.0,0.036484,128.444
1000.0,2.0,0.2286,32.0,0.00372371,130.307
5000.0,12.7,0.0254,71.0,0.0121808,128.978
800.0,0.0,0.1524,40.0,0.00193287,127.903
5000.0,0.0,0.3048,32.0,0.00331266,115.645
630.0,4.0,0.2286,40.0,0.00473801,129.579
800.0,0.0,0.1524,32.0,0.00209405,129.117
16000.0,0.0,0.0254,56.0,0.00041229,125.683
6300.0,4.0,0.2286,56.0,0.0042862,117.154
315.0,15.4,0.0508,40.0,0.0282593,124.493
5000.0,0.0,0.0508,40.0,0.000791822,134.308
8000.0,0.0,0.1524,40.0,0.00193287,120.553
2000.0,9.5,0.0254,71.0,0.00420654,134.976
5000.0,4.2,0.0508,40.0,0.00152689,129.777
6300.0,2.7,0.1524,71.0,0.00243851,121.944
5000.0,5.3,0.2286,71.0,0.0051942,118.05
2000.0,9.9,0.1524,40.0,0.0233328,117.925
8000.0,2.0,0.2286,71.0,0.00293031,115.996
250.0,19.7,0.0508,71.0,0.0341183,119.115
1600.0,17.4,0.0254,32.0,0.0176631,126.846
8000.0,0.0,0.1016,71.0,0.00121072,125.465
1000.0,0.0,0.0508,40.0,0.000791822,127.638
3150.0,4.2,0.0508,71.0,0.00142788,133.728
1600.0,5.4,0.1524,71.0,0.00401199,133.241
4000.0,7.3,0.2286,40.0,0.0123481,114.079
1250.0,15.6,0.1016,40.0,0.0528487,118.214
1250.0,2.7,0.1524,71.0,0.00243851,130.144
630.0,9.9,0.1524,40.0,0.0233328,126.465
3150.0,4.8,0.0254,40.0,0.000907475,133.436
8000.0,12.7,0.0254,71.0,0.0121808,120.538
1000.0,6.7,0.1016,32.0,0.00592927,131.636
630.0,0.0,0.2286,56.0,0.00229336,126.16
800.0,12.3,0.1016,56.0,0.0368233,125.114
5000.0,17.4,0.0254,56.0,0.0165706,118.941
400.0,15.4,0.0508,40.0,0.0282593,125.353
