frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
3150.0,8.4,0.0508,31.7,0.00580776,122.086
1250.0,0.0,0.0508,55.5,0.00076193,125.856
3150.0,7.2,0.1524,39.6,0.00909175,125.586
2500.0,0.0,0.1016,39.6,0.00146332,128.264
4000.0,9.5,0.0254,39.6,0.00449821,127.834
5000.0,0.0,0.3048,31.7,0.00331266,115.645
4000.0,0.0,0.1016,31.7,0.00150092,129.27
2500.0,0.0,0.2286,31.7,0.0027238,118.145
400.0,15.4,0.0508,71.3,0.0264269,126.805
2500.0,4.8,0.0254,39.6,0.000907475,132.588
3150.0,11.2,0.0508,39.6,0.0150478,119.67
800.0,17.4,0.0254,55.5,0.0165706,123.091
400.0,2.0,0.2286,31.7,0.00372371,133.402
315.0,7.3,0.2286,71.3,0.0104404,139.808
2500.0,12.7,0.0254,39.6,0.0130253,131.918
1600.0,3.3,0.1016,31.7,0.00251435,127.076
800.0,6.7,0.1016,71.3,0.00478288,134.478
250.0,11.2,0.0508,39.6,0.0150478,126.43
2000.0,2.0,0.2286,55.5,0.00313525,124.612
3150.0,17.4,0.0254,55.5,0.0165706,123.126
400.0,9.5,0.0254,31.7,0.00461377,124.756
200.0,17.4,0.0254,31.7,0.0176631,116.146
1600.0,4.0,0.2286,55.5,0.0042862,115.608
2000.0,5.4,0.1524,71.3,0.00401199,131.111
800.0,7.3,0.2286,31.7,0.0132672,123.209
2000.0,7.3,0.2286,31.7,0.0132672,123.445
400.0,15.4,0.0508,31.7,0.0289853,123.705
2000.0,0.0,0.1016,39.6,0.00146332,133.251
630.0,9.9,0.1524,31.7,0.0252785,126.049
5000.0,17.4,0.0254,71.3,0.016104,127.054
2000.0,4.0,0.2286,39.6,0.00473801,121.659
1250.0,5.3,0.2286,39.6,0.00614329,125.721
2000.0,4.0,0.2286,55.5,0.0042862,124.254
6300.0,12.6,0.1524,39.6,0.0584113,103.38
5000.0,3.3,0.1016,71.3,0.00202822,127.864
6300.0,4.0,0.2286,55.5,0.0042862,117.154
1000.0,3.0,0.3048,71.3,0.00425727,129.004
5000.0,4.0,0.2286,71.3,0.00400603,121.118
630.0,15.6,0.1016,71.3,0.0437259,122.288
2500.0,4.0,0.3048,39.6,0.00579636,120.233
5000.0,12.3,0.1016,55.5,0.0368233,112.014
6300.0,0.0,0.3048,39.6,0.00310138,116.229
4000.0,0.0,0.1016,39.6,0.00146332,127.801
2000.0,15.6,0.1016,39.6,0.0528487,110.894
12500.0,0.0,0.3048,55.5,0.00283081,131.236
1000.0,4.0,0.3048,71.3,0.00497773,131.015
5000.0,12.7,0.0254,71.3,0.0121808,128.978
630.0,22.2,0.0254,71.3,0.0214178,120.657
1250.0,12.3,0.1016,71.3,0.0337792,126.648
