Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
531.3,0.0,0.0,141.8,28.2,852.1,893.7,28.0,56.3991368
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0,32.068218236
380.0,95.0,0.0,228.0,0.0,932.0,594.0,180.0,40.759063216
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.70158688
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,14.0,47.7117392
295.71,0.0,95.64,171.54,8.87,955.14,859.2,28.0,39.94134468
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,3.0,13.35515012
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270.0,54.378282643999995
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.940954892
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28.0,56.61287436
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26343984
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270.0,38.407950056
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180.0,50.94882902
439.0,177.0,0.0,186.0,11.1,884.9,707.9,91.0,73.29819356
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7.0,23.404952296
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.8550902
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,28.0,39.1622368
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7.0,7.995853172
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,38.60376124
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,34.6806428
469.0,117.2,0.0,137.8,32.2,852.1,840.5,3.0,40.1964508
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.281965768
194.68,0.0,100.52,170.17,7.48,998.0,901.8,3.0,12.17614616
277.05,0.0,97.39,160.6,11.83,973.9,875.61,56.0,51.03501352
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28.0,38.215586251999994
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7.0,23.523542168
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360.0,38.11423328
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.765208492
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28.0,25.17966352
387.0,20.0,94.0,157.0,14.32,938.0,845.0,56.0,56.33708396
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,51.021224
446.0,24.0,79.0,162.0,11.61,967.0,712.0,3.0,35.36322404
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,24.104080959999997
237.5,237.5,0.0,228.0,0.0,932.0,594.0,28.0,30.079769451999997
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28.0,52.44154456
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28.0,46.2293658
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90.0,39.6621069
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28.0,22.347985588
446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,55.25460664
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,3.0,12.47262084
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,28.0,24.53845084
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,100.0,33.56369168
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,100.0,49.99390476
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28.0,31.178794196
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,100.0,56.8128224
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28.0,24.3385028
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,30.14389072
318.8,212.5,0.0,155.7,14.3,852.1,880.4,56.0,66.10006412
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14.0,59.76377968
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28.0,59.79825348
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28.0,40.062002979999995
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,30.12320644
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7.0,18.12632404
388.6,97.1,0.0,157.9,12.1,852.1,925.7,7.0,34.90127512
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,19.539060364
252.31,0.0,98.75,146.25,14.17,987.76,889.01,100.0,60.9496784
190.0,190.0,0.0,228.0,0.0,932.0,670.0,270.0,50.655112243999994
145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0,29.15794004
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,43.942373908
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56.0,72.99482412
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,33.082437432
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,100.0,40.14818748
202.0,11.0,141.0,206.0,1.72,942.0,801.0,28.0,21.96670536
190.0,190.0,0.0,228.0,0.0,932.0,670.0,90.0,42.32693164
252.31,0.0,98.75,146.25,14.17,987.76,889.01,14.0,42.29245784
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28.0,15.52010476
290.35,0.0,96.18,168.08,9.41,961.18,865.0,56.0,45.08483564
469.0,117.2,0.0,137.8,32.2,852.1,840.5,56.0,69.29923276
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,14.0,33.70158688
401.8,94.7,0.0,147.4,11.4,946.8,852.1,7.0,54.09628696
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.654902304
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3.0,19.10537996
239.6,359.4,0.0,185.7,0.0,941.6,664.3,7.0,25.422359072
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28.0,9.73540112
500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,67.568648
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,28.0,24.48329276
387.0,20.0,94.0,157.0,11.61,938.0,845.0,28.0,46.68441996
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360.0,44.296075096
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,28.0,33.94290348
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28.0,10.53519328
266.0,114.0,0.0,228.0,0.0,932.0,670.0,28.0,45.854290856
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3.0,36.3009114
