Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
401.8,94.7,0.0,147.4,11.4,946.8,852.1,28.0,68.4994406
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28.0,37.171030112
250.0,0.0,95.69,191.84,5.33,948.9,857.2,56.0,39.64487
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3.0,11.41427518
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,51.021224
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.483912255999998
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,28.0,32.66047812
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28.0,33.71882378
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588
332.5,142.5,0.0,228.0,0.0,932.0,594.0,180.0,39.77931782
284.0,15.0,141.0,179.0,5.46,842.0,801.0,3.0,13.39553371527068
387.0,20.0,94.0,157.0,13.93,938.0,845.0,56.0,47.96684532
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,3.0,21.29101888
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3.0,28.79941252
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28.0,40.865242519999995
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28.0,21.91154728
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,44.0919902
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,100.0,58.60546
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28.0,39.05192064
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.536402356
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,33.082437432
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,27.874825204
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,28.0,24.24197616
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,7.507014687999999
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,23.63917714581204
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28.0,27.935499091999997
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,28.0,37.81086384
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365.0,43.698299404
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,3.0,15.60973664
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28.0,19.009542796
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,3.0,15.52010476
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28.0,37.43165204
475.0,118.8,0.0,181.1,8.9,852.1,781.5,91.0,74.19451236
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,64.30053176
475.0,118.8,0.0,181.1,8.9,852.1,781.5,7.0,55.59934464
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.416073836
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588
160.0,128.0,122.0,182.0,6.4,824.0,879.0,28.0,39.39665864
190.0,190.0,0.0,228.0,0.0,932.0,670.0,365.0,53.69225402399999
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14.0,27.04124872
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,14.0,30.38520732
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,56.0,44.14025352
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,2.331807832
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,100.0,40.38950408
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,53.104130996
252.31,0.0,98.75,146.25,14.17,987.76,889.01,28.0,50.60064364
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,14.0,33.00521612
233.81,0.0,94.58,197.89,4.567,947.04,852.16,56.0,27.66177712
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28.0,31.41942132
516.0,0.0,0.0,162.0,8.26,801.0,802.0,28.0,41.36856
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28.0,49.77327244
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28.0,46.234192132
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,56.0,56.847296199999995
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.467284879999999
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180.0,29.58541516
313.8,0.0,112.6,169.9,10.1,925.3,782.9,28.0,38.461039708
469.0,117.2,0.0,137.8,32.2,852.1,840.5,3.0,40.1964508
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7.0,14.843728804
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28.0,39.604880392
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28.0,24.046164976
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7.0,10.787541496
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28.0,18.28490352
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,14.0,29.7508894
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,3.0,13.12072828
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28.0,42.63719584
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,37.42475728
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180.0,41.05140104
531.3,0.0,0.0,141.8,28.2,852.1,893.7,91.0,59.19840936
323.7,282.8,0.0,183.8,10.3,942.7,659.9,3.0,28.296095039999997
424.0,22.0,132.0,168.0,8.92,822.0,750.0,56.0,74.3649114581204
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28.0,28.629801423999997
277.05,0.0,97.39,160.6,11.83,973.9,875.61,14.0,41.885667
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28.0,10.53519328
427.5,47.5,0.0,228.0,0.0,932.0,594.0,28.0,37.427515183999994
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,28.0,21.53923024
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,62.93536928
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,56.0,48.9872698
