Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28.0,17.0
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,18.0
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,23.0
290.35,0.0,96.18,168.08,9.41,961.18,865.0,3.0,23.0
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3.0,16.0
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7.0,50.0
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28.0,27.0
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28.0,13.0
531.3,0.0,0.0,141.8,28.2,852.1,893.7,56.0,59.0
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90.0,47.0
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7.0,43.0
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,43.0
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.0
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28.0,37.0
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.0
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,20.0
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,15.0
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,3.0,16.0
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,3.0,24.0
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,28.0,26.0
424.0,22.0,132.0,168.0,8.92,822.0,750.0,56.0,74.0
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28.0,38.0
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,34.0
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,28.0,51.0
446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,53.0
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,100.0,45.0
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28.0,30.0
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28.0,39.0
318.8,212.5,0.0,155.7,14.3,852.1,880.4,91.0,68.0
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,39.0
446.0,24.0,79.0,162.0,11.61,967.0,712.0,7.0,52.0
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,36.0
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7.0,47.0
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,82.0
436.0,0.0,0.0,218.0,0.0,838.4,719.7,28.0,24.0
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28.0,38.0
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28.0,30.0
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,26.0
233.81,0.0,94.58,197.89,4.567,947.04,852.16,28.0,23.0
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,23.0
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56.0,67.0
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28.0,24.0
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,28.0,53.0
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,44.0
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,56.0,37.0
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,15.0
238.05,0.0,94.11,186.66,7.0,949.91,847.01,3.0,20.0
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90.0,42.0
401.8,94.7,0.0,147.4,11.4,946.8,852.1,7.0,54.0
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,39.0
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,56.0,49.0
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,26.0
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28.0,11.0
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,14.0,33.0
439.0,177.0,0.0,186.0,11.1,884.9,707.9,91.0,73.0
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7.0,55.0
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,3.0,17.0
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28.0,32.0
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90.0,42.0
401.8,94.7,0.0,147.4,11.4,946.8,852.1,91.0,75.0
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,48.0
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,28.0,34.0
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0,9.0
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28.0,33.0
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,100.0,35.0
540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28.0,80.0
531.3,0.0,0.0,141.8,28.2,852.1,893.7,28.0,56.0
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.0
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,14.0,48.0
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.0
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28.0,26.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,53.0
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,56.0,51.0
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28.0,24.0
250.0,0.0,95.69,191.84,5.33,948.9,857.2,56.0,40.0
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28.0,61.0
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,56.0,43.0
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,60.0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.0
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,17.0
249.1,0.0,98.75,158.11,12.8,987.76,889.01,3.0,15.0
424.0,22.0,132.0,168.0,8.92,822.0,750.0,3.0,32.0
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,44.0
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.0
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,28.0,28.0
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,63.0
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.0
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,20.0
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,21.0
387.0,20.0,94.0,157.0,11.61,938.0,845.0,3.0,35.0
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90.0,40.0
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28.0,16.0
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,29.0
491.0,26.0,123.0,201.0,3.93,822.0,699.0,3.0,30.0
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,28.0,33.0
