Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,14.0,20.72564856
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,100.0,53.65502232
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,14.0,20.91870184
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28.0,24.046164976
446.0,24.0,79.0,162.0,11.61,967.0,712.0,7.0,52.00717468
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,56.0,60.32225524
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,3.0,12.47262084
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28.0,26.22766704
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7.0,56.09576736
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28.0,31.44700036
250.0,0.0,95.69,191.84,5.33,948.9,857.2,14.0,24.65566176
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,3.0,39.14844728
198.6,132.4,0.0,192.0,0.0,978.4,825.5,180.0,41.719503284
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90.0,43.25082948
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,31.966865263999996
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28.0,71.98818916
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,14.0,24.84871504
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56.0,73.69808963999999
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28.0,38.215586251999994
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,56.0,10.222171176
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7.0,17.200357771999997
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.19685056
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28.0,15.52010476
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,14.0,33.35684888
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3.0,9.731264264
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91.0,40.269535256000005
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,29.97841648
222.36,0.0,96.67,189.29,4.46,967.08,870.32,3.0,11.57630204
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28.0,21.91154728
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,28.0,42.54756396
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7.0,18.91232668
249.1,0.0,98.75,158.11,12.8,987.76,889.01,100.0,51.0556978
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54026944
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28.0,56.619079644
284.0,15.0,141.0,179.0,5.46,842.0,801.0,3.0,18.19871902
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,56.0,51.4349096
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.7853632
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180.0,38.99676256
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,28.0,17.8229546
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3.0,9.694722036
277.05,0.0,97.39,160.6,11.83,973.9,875.61,56.0,51.03501352
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14.0,47.7117392
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28.0,37.43165204
439.0,177.0,0.0,186.0,11.1,884.9,707.9,3.0,39.300132
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1.0,12.63809508
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28.0,33.79811352
233.81,0.0,94.58,197.89,4.567,947.04,852.16,14.0,36.96970312
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90.0,39.70002808
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,57.226507999999995
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,20.593958644
238.05,0.0,94.11,186.66,7.0,949.91,847.01,14.0,25.68987576
284.0,15.0,141.0,179.0,5.46,842.0,801.0,56.0,44.520450284729314
252.31,0.0,98.75,146.25,14.17,987.76,889.01,56.0,55.82687172
145.7,172.6,0.0,181.9,3.4,985.8,816.8,28.0,23.744174488
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,45.89841732
337.9,189.0,0.0,174.9,9.5,944.7,755.8,28.0,49.89737812
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,28.0,39.6103962
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90.0,49.185149411999994
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,14.0,42.79577532
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28.0,40.865242519999995
237.5,237.5,0.0,228.0,0.0,932.0,594.0,28.0,30.079769451999997
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28.0,25.72434956
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,56.0,31.715896
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7.0,21.6495464
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,100.0,67.79617508
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,100.0,21.16001844
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28.0,32.763899519999995
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7.0,18.12632404
279.8,128.9,100.4,172.4,9.5,825.1,804.9,28.0,52.826961643999994
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,56.0,36.3009114
