number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
5.0,105.45428,746.5,169.8,6180.8858,83.38,7.4644,87.005316,2.8,190.0,60.7980457142857,17.8
5.0,69.17125,753.08,170.4,3698.6858,62.564,8.2524,127.005316,2.2,205.0,100.921769358372,84.2
2.0,133.252735,705.05,159.0,6193.0,120.6,11.9,8.0,4.5,72.0,7.28571428571429,5.3
2.0,136.4834,607.6,200.0,10670.5,53.0,22.5,33.5,4.5,34.0,39.3333333333333,9.9
3.0,83.8996666666667,836.733333333333,160.333333333333,5550.0,68.9333333333333,36.54,82.7666666666667,2.33333333333333,176.0,122.83,1.93
6.0,83.4220916666667,733.466666666667,162.333333333333,4910.5715,54.1,7.577,116.337763333333,2.33333333333333,171.0,76.1823641171935,92.0
2.0,120.334,797.7,182.5,7542.0,2.685,5.415,104.15,2.0,23.0,56.225,1.6
6.0,103.137783333333,750.1,152.666666666667,6055.23816666667,55.0166666666667,6.472,119.337763333333,2.5,171.0,190.058508888889,119.0
3.0,51.59336,907.633333333333,143.333333333333,4359.417,35.0666666666667,15.2866666666667,25.3419433333333,4.0,142.0,16.8655102030457,13.2
5.0,105.342852,735.24,183.0,5686.2858,76.17,9.0044,89.605316,2.6,205.0,96.7092456370656,77.9
3.0,142.647766666667,714.233333333333,156.333333333333,9456.66666666667,95.2666666666667,19.2333333333333,62.6666666666667,5.0,67.0,67.4285714285714,5.84
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,108.21329,40.6
6.0,67.4249416666667,750.266666666667,166.833333333333,4566.90483333333,71.0533333333333,9.74366666666667,121.00443,2.16666666666667,205.0,93.4912353846154,65.0
2.0,163.8452,705.55,144.0,8545.0,100.75,8.95,37.5,4.5,2.0,61.1,6.5
2.0,97.90594,691.55,185.5,10510.0,99.4,24.25,102.0,5.5,25.0,68.4,3.0
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,93.1681584615385,41.5
3.0,59.2312333333333,783.066666666667,131.0,6148.0,86.4,48.8633333333333,102.666666666667,4.33333333333333,123.0,111.75,4.1
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,100.609888602999,43.0
2.0,75.0785975,708.9,179.0,7705.5,53.9,18.6,61.5,4.0,54.0,34.55,3.3
4.0,91.8081,775.175,171.0,4956.10725,82.3375,7.4555,107.756645,2.25,205.0,96.8359226356589,87.0
5.0,97.55596064,894.2,135.2,4212.1392,136.346,5.278,10.84654,3.6,177.0,6.28754,2.7
3.0,64.1726395333333,666.933333333333,147.0,5531.0,84.0333333333333,23.1,116.333333333333,4.0,80.0,88.4788202692003,19.8
5.0,69.17125,753.08,170.4,3698.6858,62.564,8.2524,127.005316,2.2,205.0,110.336176,79.4
3.0,103.482533333333,806.266666666667,152.0,3771.143,94.5333333333333,4.43733333333333,22.00886,2.66666666666667,217.0,10.215948,11.0
6.0,62.4696338666667,995.783333333333,124.5,4977.52083333333,122.283333333333,11.2803333333333,38.84238,2.66666666666667,196.0,35.5366786,45.7
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,101.108510708661,20.0
3.0,91.1725128666667,640.266666666667,157.333333333333,7137.33333333333,50.2333333333333,10.9666666666667,105.666666666667,3.66666666666667,67.0,104.5,0.57
6.0,82.1564833333333,738.983333333333,176.833333333333,5497.23816666667,70.8216666666667,12.6036666666667,100.671096666667,3.16666666666667,199.0,92.8681584615385,25.9
6.0,94.9946825,733.033333333333,181.166666666667,5747.0715,63.725,8.57033333333333,74.95443,2.83333333333333,205.0,94.1344661538461,68.0
3.0,58.5748706666667,795.233333333333,155.333333333333,4723.0,40.2666666666667,8.61333333333333,32.0786666666667,3.66666666666667,114.0,19.7548235294118,7.0
4.0,94.03645,827.5,138.75,5342.85725,90.4075,8.0555,110.756645,2.75,171.0,43.9263163636364,6.8
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,135.7533225,76.1
3.0,86.2991,686.033333333333,161.333333333333,6681.66666666667,67.9333333333333,28.6666666666667,81.6666666666667,3.33333333333333,106.0,101.9,6.1
5.0,91.22765,743.22,179.2,4859.2858,72.09,8.2444,89.605316,2.4,205.0,96.2758507692308,78.0
1.0,118.71,708.2,145.0,7310.0,108.8,7.0,67.0,4.0,0.0,67.0,3.8082
4.0,69.27,747.625,159.5,6284.75,54.1825,16.675,63.75,3.0,105.0,58.888,8.1
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,191.075225714286,50.0
2.0,115.09488464,605.4,172.0,6154.0,45.45,3.685,87.5,2.5,36.0,45.5,5.93
4.0,88.302,879.475,138.5,10155.0,118.85,12.045,167.55125,4.0,93.0,88.1171428571429,2.8
4.0,64.6322175,797.15,145.5,4164.35725,78.9425,7.0405,153.256645,2.25,147.0,96.3472254545455,52.0
3.0,65.0458133333333,896.833333333333,144.0,6320.3633,76.0333333333333,14.4193333333333,57.7268333333333,3.66666666666667,153.0,63.2316290322581,10.8
4.0,76.4228375,896.85,135.75,5455.35725,72.675,13.1305,35.006645,3.25,177.0,37.8428664864865,14.9
5.0,109.83996,782.6,155.4,5588.2858,82.626,7.9844,96.405316,2.8,174.0,102.507593765182,37.0
4.0,88.9444675,775.425,160.25,4654.35725,81.8375,6.9055,107.756645,2.25,205.0,60.9723314285714,7.4
5.0,67.3504024,837.44,151.2,3753.2858,76.29,6.6724,87.052516,2.8,205.0,92.7087984615385,75.985
6.0,83.8915416666667,754.516666666667,162.0,4825.5715,56.75,7.672,114.50443,2.5,171.0,193.502215,31.0
5.0,103.00601,736.28,185.2,5402.4858,76.17,7.6444,88.405316,2.6,205.0,95.9681584615385,56.0
3.0,26.01893596,619.6,139.666666666667,1999.33333333333,77.8,21.1666666666667,175.0,2.66666666666667,79.0,175.0,7.0
3.0,64.1726395333333,666.933333333333,147.0,5531.0,84.0333333333333,23.1,116.333333333333,4.0,80.0,92.25,20.0
2.0,101.98775,714.9,175.5,12410.0,107.0,23.7,135.0,6.0,5.0,129.6,0.11
4.0,81.69675,736.0,168.0,6504.75,56.4125,16.675,59.5,3.0,139.0,55.4208,18.4
2.0,54.98335,1043.15,123.0,5140.6255,40.95,18.18,69.512915,4.5,134.0,69.512915,13.5
5.0,88.936744,743.42,170.6,4617.8858,71.69,7.8044,89.605316,2.4,205.0,97.826620625,47.2
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,135.7533225,97.0
7.0,102.2947,771.071428571429,167.428571428571,6546.48985714286,60.79,8.84457142857143,70.9037971428571,2.85714285714286,185.0,113.2501975,47.0
4.0,110.056303,699.475,173.0,9429.0,89.675,28.55,83.0,4.0,106.0,114.736842105263,6.09
3.0,115.00258976,589.6,166.666666666667,6539.33333333333,40.4333333333333,3.54333333333333,85.6666666666667,2.66666666666667,36.0,60.5354645354645,6.0
6.0,67.4649075,753.916666666667,167.333333333333,4565.5715,63.0033333333333,9.577,122.50443,2.5,205.0,177.332368571429,88.5
5.0,89.89498,748.04,167.4,5352.4858,79.3,7.4244,88.205316,3.0,199.0,60.8400457142857,16.0
5.0,80.23848,736.3,169.2,4206.2858,66.644,7.3924,127.005316,2.2,205.0,103.591967079134,72.0
7.0,101.761378571429,747.142857142857,159.285714285714,5533.347,61.8857142857143,8.13314285714286,99.2895114285714,2.85714285714286,171.0,70.694176,81.3
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,110.58269638796,82.0
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,71.6501908179419,92.7
7.0,98.1221242857143,754.814285714286,165.285714285714,5644.347,53.6142857142857,6.27885714285714,95.3323685714286,2.42857142857143,171.0,82.0466233333333,81.0
7.0,96.908835,761.628571428571,152.0,5961.63271428571,57.6571428571429,8.39028571428571,97.96094,3.0,171.0,166.037791752577,107.6
3.0,15.7089,874.4,99.6666666666667,2152.66666666667,61.7,54.5666666666667,109.0,3.0,78.0,81.2773333333333,17.6
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,100.980691200645,17.1
3.0,61.7559728666667,715.533333333333,152.666666666667,6136.66666666667,44.3666666666667,14.95,136.333333333333,3.33333333333333,80.0,84.875,16.0
2.0,161.8992,630.45,149.5,8545.0,61.55,7.08,45.0,4.0,13.0,80.89,3.725
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.5009028571429,35.0
6.0,55.9406058666667,1041.78333333333,108.833333333333,3595.52083333333,115.116666666667,8.15366666666667,23.7150466666667,3.16666666666667,153.0,28.042059,24.24
4.0,90.1422625,781.2,156.25,5572.60725,91.35,6.4305,106.006645,3.0,199.0,106.675834586466,20.0
2.0,25.6432693,657.25,131.5,2219.0,22.75,9.7,197.5,2.5,27.0,189.25,1.5
6.0,97.2471333333333,746.733333333333,162.5,5331.23816666667,69.5,10.1103333333333,109.671096666667,2.66666666666667,178.0,66.2475093333333,32.9
5.0,70.40625,781.46,162.8,5268.6858,74.686,13.7444,118.205316,3.0,171.0,92.2815815267176,30.0
5.0,61.17608064,1047.7,109.0,4058.625,124.04,9.4964,28.010856,3.0,143.0,35.0066674,27.6
2.0,36.279091,821.9,128.5,5404.0,60.7,10.525,295.0,2.0,33.0,213.1,1.11
3.0,131.279823333333,546.4,178.666666666667,6715.0,43.8,5.02,35.3333333333333,3.33333333333333,39.0,30.22895,7.11
7.0,72.4260285714286,804.942857142857,140.714285714286,4827.06128571429,97.2142857142857,8.52742857142857,104.890225714286,3.0,171.0,120.557021951219,78.0
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,99.3546135621663,65.3
4.0,76.931255,962.85,122.0,3698.0,202.325,32.49,39.39225,4.75,145.0,52.3870416666667,5.5
5.0,92.26674,747.78,159.2,5174.2858,60.484,6.8124,132.805316,2.2,205.0,172.802658,110.0
2.0,97.90594,691.55,185.5,10510.0,99.4,24.25,102.0,5.5,25.0,63.6,2.8
5.0,65.15885,760.24,152.0,4393.4858,66.086,7.6624,96.205316,2.4,171.0,166.37094,25.0
5.0,101.62801,725.46,186.2,5292.8858,76.17,7.3444,88.805316,2.6,205.0,97.9748560784314,36.3
5.0,66.61048172,745.08,145.0,4087.4858,72.486,7.6644,136.605316,2.4,171.0,60.9901885714286,15.0
5.0,93.39848,735.32,178.6,4730.4858,67.176,8.0844,92.805316,2.2,205.0,97.0196381846392,84.2
6.0,94.2669,741.95,168.0,6425.23816666667,79.1216666666667,10.4203333333333,96.1710966666667,3.16666666666667,185.0,71.5151885714286,13.0
2.0,49.40425,653.95,173.5,5308.5,30.6,20.75,26.5,4.5,5.0,27.4,7.3
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,92.948980621118,54.7
6.0,92.521545,740.083333333333,157.333333333333,4844.5715,69.1666666666667,7.84366666666667,109.337763333333,2.66666666666667,171.0,68.7299836697248,87.9
4.0,57.3845,757.725,153.25,6014.75,53.5175,16.81,105.0,3.0,80.0,91.744,15.0
2.0,121.57925,759.1,175.5,14335.0,102.3,24.4,90.5,5.5,9.0,70.27,1.6
5.0,72.383174,781.46,152.6,5122.2858,67.126,8.2844,105.405316,2.4,171.0,61.1144742857143,30.82
2.0,141.0835,721.95,189.0,15650.0,44.7,34.5,93.5,6.5,2.0,78.03,5.89
3.0,127.352566666667,871.5,149.333333333333,14176.6666666667,83.8333333333333,57.6666666666667,119.333333333333,5.66666666666667,126.0,151.883495145631,5.0
4.0,90.97585,782.425,146.0,5665.10725,91.35,6.4805,107.006645,2.75,158.0,61.8694742857143,15.7
