Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28.0,18.746162964
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,33.79811352
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.3377234
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.07676172
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7.0,17.165883972
277.05,0.0,97.39,160.6,11.83,973.9,875.61,100.0,55.6407132
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28.0,15.091250688
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100.0,43.58177796
491.0,26.0,123.0,210.0,3.93,882.0,699.0,56.0,59.59042571527067
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,3.0,19.51906556
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28.0,42.6440906
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180.0,48.695621452
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,56.0,51.95891136
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,100.0,59.30183076
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,23.63917714581204
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.84819544
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,100.0,42.919881
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,56.0,36.3009114
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,17.576122192
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,37.91428524
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.051670812
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.859147104
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28.0,35.314271244
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,56.0,35.852751999999995
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7.0,37.997022359999995
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,28.0,33.27411176
304.8,0.0,99.6,196.0,9.8,959.4,705.2,28.0,30.12320644
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,36.93522932
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,28.0,52.20022796
275.0,180.0,120.0,162.0,10.35,830.0,765.0,28.0,76.23536132
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,44.42293868
202.0,11.0,141.0,206.0,1.72,942.0,801.0,3.0,9.84965714581204
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7.0,11.957582268
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7.0,15.748321315999998
388.6,97.1,0.0,157.9,12.1,852.1,925.7,56.0,55.19944856
389.9,189.0,0.0,145.9,22.0,944.7,755.8,28.0,74.4978818
387.0,20.0,94.0,157.0,13.93,938.0,845.0,3.0,25.510612
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.27748916
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,14.0,42.21661548
389.9,189.0,0.0,145.9,22.0,944.7,755.8,7.0,59.09498796
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28.0,33.71882378
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28.0,31.875164956000003
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,33.082437432
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270.0,67.11359384
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28.0,23.835874796
284.0,15.0,141.0,179.0,5.46,842.0,801.0,28.0,43.733462679999995
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.899986092
194.68,0.0,100.52,170.17,7.48,998.0,901.8,56.0,43.38872468
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.83934212
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.96566616
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,38.610656
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,15.41668336
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.9574724
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.54026944
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28.0,18.0297974
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,3.0,14.39625888
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,14.0,29.55094136
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28.0,21.91154728
252.31,0.0,98.75,146.25,14.17,987.76,889.01,100.0,60.9496784
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28.0,22.93197176
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28.0,56.61287436
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28.0,43.798273423999994
332.5,142.5,0.0,228.0,0.0,932.0,594.0,7.0,30.275580636
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28.0,33.75674496
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7.0,49.80085148
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28.0,45.304778484
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3011712
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,24.065470304
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,28.0,45.70536404
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,14.0,38.60376124
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28.0,33.947729812
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28.0,16.49916068
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,91.0,66.59648684
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28.0,18.28490352
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,32.88455782
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,24.00065956
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.7853632
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270.0,55.15808
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.0585556
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.467284879999999
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,14.0,24.42813468
