frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
1250.0,22.2,0.0254,71.3,0.0214178,140.987
1600.0,8.4,0.0508,31.7,0.00580776,129.296
800.0,17.4,0.0254,31.7,0.0176631,139.226
5000.0,4.0,0.2286,31.7,0.00509068,115.969
2000.0,22.2,0.0254,71.3,0.0214178,127.197
1600.0,6.7,0.1016,39.6,0.00578076,127.375
630.0,0.0,0.1016,39.6,0.00146332,125.401
1250.0,7.2,0.1524,71.3,0.00752039,132.513
2000.0,0.0,0.1524,39.6,0.00193287,129.633
1250.0,0.0,0.3048,31.7,0.00331266,124.355
6300.0,7.3,0.2286,39.6,0.0123481,110.839
1600.0,0.0,0.1016,71.3,0.00121072,131.725
630.0,8.9,0.1016,39.6,0.0124596,131.92
1000.0,9.9,0.1524,55.5,0.0208438,124.665
2000.0,6.7,0.1016,31.7,0.00592927,120.446
4000.0,8.9,0.1016,39.6,0.0124596,116.22
12500.0,0.0,0.0508,71.3,0.000740478,125.22
500.0,4.0,0.2286,71.3,0.00400603,126.758
400.0,11.2,0.0508,39.6,0.0150478,130.67
400.0,3.0,0.3048,31.7,0.00529514,125.398
1600.0,2.0,0.2286,31.7,0.00372371,125.797
3150.0,3.3,0.1016,71.3,0.00202822,132.114
1600.0,3.3,0.1016,39.6,0.00245138,133.071
2000.0,17.4,0.0254,39.6,0.0172206,126.644
630.0,0.0,0.1524,55.5,0.00172668,123.583
2000.0,0.0,0.1016,39.6,0.00146332,133.251
2000.0,4.2,0.0508,71.3,0.00142788,129.848
250.0,7.3,0.2286,31.7,0.0132672,130.089
3150.0,4.2,0.0508,39.6,0.00152689,133.587
800.0,3.3,0.1016,39.6,0.00245138,129.991
500.0,3.0,0.3048,55.5,0.00452492,128.179
3150.0,17.4,0.0254,31.7,0.0176631,123.466
5000.0,17.4,0.0254,55.5,0.0165706,118.941
400.0,1.5,0.3048,39.6,0.00392107,124.001
5000.0,9.5,0.0254,55.5,0.0043284,128.412
2000.0,8.4,0.0508,31.7,0.00580776,127.686
5000.0,9.5,0.0254,71.3,0.00420654,131.186
8000.0,1.5,0.3048,71.3,0.00336729,115.372
8000.0,3.0,0.3048,39.6,0.00495741,110.652
2500.0,0.0,0.3048,71.3,0.00266337,125.571
1600.0,0.0,0.3048,55.5,0.00283081,126.986
1600.0,9.9,0.1524,71.3,0.0193001,121.789
5000.0,2.0,0.2286,31.7,0.00372371,118.267
250.0,9.5,0.0254,39.6,0.00449821,116.924
2000.0,15.4,0.0508,31.7,0.0289853,120.835
200.0,11.2,0.0508,71.3,0.014072,125.941
2500.0,0.0,0.3048,39.6,0.00310138,121.399
8000.0,7.2,0.1524,39.6,0.00909175,111.588
8000.0,3.3,0.1016,71.3,0.00202822,121.234
2000.0,0.0,0.3048,71.3,0.00266337,127.461
400.0,8.4,0.0508,55.5,0.00544854,121.582
400.0,8.9,0.1016,39.6,0.0124596,135.54
800.0,0.0,0.1016,39.6,0.00146332,128.401
5000.0,3.3,0.1016,71.3,0.00202822,127.054
2500.0,12.3,0.1016,55.5,0.0368233,117.054
