Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
198.6,132.4,0.0,192.0,0.0,978.4,825.5,90.0,38.0
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.0
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7.0,28.0
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28.0,46.0
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28.0,33.0
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28.0,42.0
304.8,0.0,99.6,196.0,9.8,959.4,705.2,28.0,30.0
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28.0,41.0
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28.0,33.0
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,18.0
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28.0,21.0
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,56.0,54.0
284.0,15.0,141.0,179.0,5.46,842.0,801.0,28.0,44.0
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28.0,33.0
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.0
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,28.0,52.0
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,33.0
446.0,24.0,79.0,162.0,11.61,967.0,712.0,3.0,35.0
387.0,20.0,94.0,157.0,14.32,938.0,845.0,28.0,50.0
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,56.0,32.0
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,100.0,37.0
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28.0,27.0
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,15.0
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.0
332.5,142.5,0.0,228.0,0.0,932.0,594.0,7.0,30.0
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90.0,33.0
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28.0,31.0
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28.0,37.0
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,18.0
342.0,38.0,0.0,228.0,0.0,932.0,670.0,90.0,50.0
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.0
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,82.0
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,44.0
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3.0,30.0
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7.0,24.0
238.05,0.0,94.11,186.66,7.0,949.91,847.01,28.0,30.0
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3.0,5.0
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,27.0
250.0,0.0,95.69,191.84,5.33,948.9,857.2,28.0,27.0
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,26.0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,35.0
237.5,237.5,0.0,228.0,0.0,932.0,594.0,28.0,30.0
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,56.0,52.0
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270.0,38.0
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.0
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28.0,29.0
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180.0,34.0
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28.0,31.0
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.0
446.0,24.0,79.0,162.0,11.61,967.0,712.0,28.0,57.0
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3.0,13.0
239.6,359.4,0.0,185.7,0.0,941.6,664.3,7.0,25.0
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.0
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,14.0,18.0
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,23.0
516.0,0.0,0.0,162.0,8.26,801.0,802.0,28.0,41.0
424.0,22.0,132.0,178.0,8.48,822.0,750.0,28.0,62.0
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270.0,67.0
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28.0,45.0
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,39.0
249.1,0.0,98.75,158.11,12.8,987.76,889.01,14.0,29.0
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,28.0,46.0
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180.0,51.0
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,24.0
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180.0,39.0
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28.0,41.0
387.0,20.0,94.0,157.0,11.61,938.0,845.0,3.0,35.0
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,51.0
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28.0,15.0
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28.0,45.0
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.0
202.0,11.0,141.0,206.0,1.72,942.0,801.0,7.0,15.0
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90.0,49.0
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28.0,28.0
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28.0,32.0
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90.0,42.0
250.0,0.0,95.69,187.42,5.53,956.86,861.17,3.0,14.0
