frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
400.0,17.4,0.0254,31.7,0.0176631,120.766
3150.0,19.7,0.0508,39.6,0.036484,113.004
1600.0,4.0,0.2286,39.6,0.00473801,125.319
6300.0,9.9,0.1524,31.7,0.0252785,108.689
1000.0,6.7,-999.0,39.6,0.00578076,134.515
1250.0,3.3,0.1016,71.3,0.00202822,132.304
2000.0,2.0,0.2286,39.6,0.00346574,122.797
16000.0,0.0,0.0254,31.7,0.000439472,125.627
250.0,8.9,0.1016,71.3,0.0103088,134.533
1000.0,8.9,0.1016,39.6,0.0124596,129.58
6300.0,8.9,0.1016,39.6,0.0124596,113.11
630.0,9.5,0.0254,39.6,0.00449821,126.514
1250.0,3.0,0.3048,39.6,0.00495741,125.802
630.0,17.4,0.0254,31.7,0.0176631,136.886
200.0,12.6,0.1524,39.6,0.0584113,114.75
800.0,0.0,0.1016,39.6,0.00146332,128.401
315.0,9.5,0.0254,31.7,0.00461377,122.766
500.0,0.0,0.1524,31.7,0.00209405,121.617
2500.0,2.0,0.2286,31.7,0.00372371,121.407
1250.0,8.4,0.0508,31.7,0.00580776,130.156
630.0,0.0,0.1524,39.6,0.00193287,124.403
10000.0,3.3,0.1016,55.5,0.002211,115.659
2500.0,0.0,-999.0,31.7,0.0027238,123.445
5000.0,0.0,0.1016,31.7,0.00150092,124.393
200.0,15.4,0.0508,39.6,0.0282593,121.783
200.0,0.0,0.3048,31.7,0.00331266,117.195
1000.0,0.0,0.0508,71.3,0.000740478,129.45
315.0,12.3,0.1016,39.6,0.0408268,129.415
1000.0,3.0,0.3048,71.3,0.00425727,129.004
630.0,8.4,0.0508,39.6,0.00566229,126.045
