Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28.0,31.874475479999997
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,14.79615496
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,14.0,29.93015316
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28.0,27.77209328
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28.0,31.420110796000003
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,56.0,48.9872698
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53292506
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.57526284
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28.0,23.8903434
332.5,142.5,0.0,228.0,0.0,932.0,594.0,365.0,41.052779992
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28.0,16.49916068
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90.0,26.322814728
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28.0,29.870858223999996
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,3.0,17.9953236
332.5,142.5,0.0,228.0,0.0,932.0,594.0,7.0,30.275580636
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,53.57917996
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216895224
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,14.0,38.76923548
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,100.0,45.83636448
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28.0,27.935499091999997
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28.0,67.69964844
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,61.23236356
284.0,15.0,141.0,179.0,5.46,842.0,801.0,56.0,44.520450284729314
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100.0,53.90323368
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28.0,25.74503384
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28.0,24.5798194
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28.0,31.41942132
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28.0,40.8686899
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,17.43684804
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,14.0,36.9903874
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7.0,15.748321315999998
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28.0,10.53519328
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100.0,37.9556538
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28.0,32.401235144
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28.0,33.71882378
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56.0,66.82401392
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,56.0,28.62704352
150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28.0,13.461329424
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,56.0,53.77223324
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,52.82075636
252.31,0.0,98.75,146.25,14.17,987.76,889.01,28.0,50.60064364
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,100.0,37.34202016
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,28.0,40.14818748
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0,42.42345828
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28.0,30.219733079999997
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,3.0,13.12072828
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,100.0,40.38950408
284.0,15.0,141.0,179.0,5.46,842.0,801.0,28.0,43.733462679999995
190.0,190.0,0.0,228.0,0.0,932.0,670.0,365.0,53.69225402399999
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.22414968
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180.0,50.94882902
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28.0,31.17810472
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3.0,3.31982694
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7.0,14.58931216
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28.0,29.726068263999995
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28.0,22.347985588
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,28.0,24.24197616
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,34.6806428
237.5,237.5,0.0,228.0,0.0,932.0,594.0,180.0,36.251958603999995
222.36,0.0,96.67,189.29,4.46,967.08,870.32,100.0,40.7135578
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.199148696
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,15.41668336
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,3.0,17.57474324
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56.0,60.19814956
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91369566
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100.0,56.06129356
323.7,282.8,0.0,183.8,10.3,942.7,659.9,56.0,80.19984832
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.192064116000005
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,56.0,60.32225524
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,56.0,34.20490436
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180.0,52.1243856
252.31,0.0,98.75,146.25,14.17,987.76,889.01,56.0,55.82687172
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,28.0,31.2677366
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,43.942373908
387.0,20.0,94.0,157.0,13.93,938.0,845.0,56.0,47.96684532
531.3,0.0,0.0,141.8,28.2,852.1,893.7,91.0,59.19840936
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28.0,46.2293658
500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,67.568648
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28.0,26.233182848
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,23.34565736
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,56.0,33.963587759999996
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.39236188
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28.0,23.51802636
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3.0,15.049192652
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,28.0,46.38794528
198.6,132.4,0.0,192.0,0.0,978.4,825.5,3.0,9.131420144
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,43.892042159999995
