Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.940954892
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28.0,52.42086028
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3.0,13.5654403
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,56.0,31.715896
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.893960655999997
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56.0,60.19814956
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100.0,37.9556538
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,14.0,26.04840328
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.83934212
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,32.72253096
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28.0,23.51802636
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28.0,22.347985588
255.3,98.8,77.0,188.6,6.5,919.0,749.3,28.0,33.798802996
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7.0,10.3938507
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7.0,20.96696516
233.81,0.0,94.58,197.89,4.567,947.04,852.16,3.0,10.38350856
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28.0,36.804918356
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.22414968
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28.0,15.42357812
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28.0,35.85964676
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28.0,28.937997196
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,19.539060364
342.0,38.0,0.0,228.0,0.0,932.0,670.0,365.0,56.141962252
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3.0,14.69962832
387.0,20.0,94.0,157.0,13.93,938.0,845.0,56.0,47.96684532
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28.0,27.923778
190.0,190.0,0.0,228.0,0.0,932.0,670.0,270.0,50.655112243999994
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.62704352
337.9,189.0,0.0,174.9,9.5,944.7,755.8,28.0,49.89737812
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28.0,31.420110796000003
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28.0,25.17966352
475.0,118.8,0.0,181.1,8.9,852.1,781.5,28.0,68.29949256
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360.0,44.698039603999995
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7.0,47.09810556
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28.0,56.619079644
388.6,97.1,0.0,157.9,12.1,852.1,925.7,3.0,28.096147
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28.0,32.39847724
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,56.0,56.847296199999995
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28.0,49.77327244
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0,31.35047372
290.35,0.0,96.18,168.08,9.41,961.18,865.0,28.0,34.73580088
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,14.0,24.42813468
295.71,0.0,95.64,171.54,8.87,955.14,859.2,100.0,52.04164848
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.726417988
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,23.524231644
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28.0,39.45181672
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360.0,38.11423328
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,42.13387836
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3.0,36.3009114
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.192064116000005
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.483912255999998
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,56.0,60.32225524
198.6,132.4,0.0,192.0,0.0,978.4,825.5,3.0,9.131420144
387.0,20.0,94.0,157.0,14.32,938.0,845.0,56.0,56.33708396
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,14.0,26.77235308
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.3377234
491.0,26.0,123.0,210.0,3.93,882.0,699.0,56.0,59.59042571527067
424.0,22.0,132.0,168.0,8.92,822.0,750.0,28.0,72.09850532
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28.0,24.5798194
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28.0,19.98790924
284.0,15.0,141.0,179.0,5.46,842.0,801.0,3.0,13.39553371527068
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,100.0,56.63355864
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.9035533120000006
290.35,0.0,96.18,168.08,9.41,961.18,865.0,3.0,22.50449664
237.5,237.5,0.0,228.0,0.0,932.0,594.0,28.0,30.079769451999997
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.654902304
469.0,117.2,0.0,137.8,32.2,852.1,840.5,91.0,70.69886903999999
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,22.43554904
401.8,94.7,0.0,147.4,11.4,946.8,852.1,3.0,41.09966436
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7.0,23.404952296
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,3.0,15.43736764
277.05,0.0,97.39,160.6,11.83,973.9,875.61,14.0,41.885667
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7.0,14.843728804
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.0585556
233.81,0.0,94.58,197.89,4.567,947.04,852.16,56.0,27.66177712
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100.0,53.90323368
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28.0,30.439675923999996
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180.0,38.99676256
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54026944
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,14.0,17.83674412
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216895224
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.07676172
355.0,19.0,97.0,145.0,13.13,967.0,871.0,28.0,44.02993736
380.0,95.0,0.0,228.0,0.0,932.0,594.0,180.0,40.759063216
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180.0,48.695621452
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.26473884
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28.0,9.738159024
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,30.12320644
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7.0,10.787541496
