Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,14.0,22.7182342
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28.0,36.80422888
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,36.93522932
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,20.593958644
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28.0,35.225328839999996
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28.0,18.0297974
250.0,0.0,95.69,187.42,5.53,956.86,861.17,56.0,38.32797084
238.05,0.0,94.11,186.66,7.0,949.91,847.01,100.0,44.298833
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7.0,17.165883972
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,56.0,28.62704352
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3.0,9.731264264
249.1,0.0,98.75,158.11,12.8,987.76,889.01,14.0,28.6822016
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.813621743999995
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56.0,66.82401392
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.39236188
318.8,212.5,0.0,155.7,14.3,852.1,880.4,56.0,66.10006412
424.0,22.0,132.0,168.0,8.92,822.0,750.0,7.0,40.28509771527068
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0,8.53571288
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7.0,13.71367764
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90.0,33.116911232
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,47.782065751999994
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7.0,13.71367764
446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,55.25460664
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,32.102692036
250.0,0.0,95.69,191.84,5.33,948.9,857.2,56.0,39.64487
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7.0,9.617500724
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28.0,29.06830816
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28.0,23.51802636
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,69.83702404
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,28.0,51.331488199999995
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,74.16693332
266.0,114.0,0.0,228.0,0.0,932.0,670.0,365.0,52.908319811999995
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,25.02108404
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.0621928
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.37597436
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28.0,33.399596392
374.0,189.2,0.0,170.1,10.1,926.1,756.7,3.0,34.39795764
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180.0,41.05140104
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,60.280886679999995
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28.0,40.062002979999995
356.0,119.0,0.0,160.0,9.03,1061.0,657.0,28.0,58.99846132
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,47.782065751999994
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28.0,23.786922
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,57.226507999999995
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28.0,45.304778484
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,2.331807832
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90.0,43.25082948
