frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
500.0,0.0,0.3048,55.5,0.00283081,126.416
4000.0,0.0,0.1524,55.5,0.00172668,127.233
800.0,4.0,0.2286,71.3,0.00400603,130.688
4000.0,0.0,0.0254,31.7,0.000439472,137.047
16000.0,0.0,0.3048,71.3,0.00266337,108.721
400.0,8.4,0.0508,55.5,0.00544854,121.582
2000.0,6.7,0.1016,31.7,0.00592927,120.446
1000.0,0.0,0.2286,55.5,0.00229336,128.29
3150.0,0.0,0.1524,31.7,0.00209405,124.207
1600.0,0.0,0.1016,39.6,0.00146332,133.261
1250.0,7.3,0.2286,55.5,0.0111706,125.724
12500.0,1.5,0.3048,71.3,0.00336729,109.222
250.0,17.4,0.0254,31.7,0.0176631,116.956
2500.0,19.7,0.0508,39.6,0.036484,116.184
1600.0,4.2,0.0508,39.6,0.00152689,130.197
1600.0,11.2,0.0508,39.6,0.0150478,126.54
8000.0,0.0,0.2286,71.3,0.00214345,118.024
2000.0,15.6,0.1016,39.6,0.0528487,110.894
1000.0,0.0,0.1016,39.6,0.00146332,130.781
10000.0,0.0,0.0254,71.3,0.000400682,130.787
800.0,8.4,0.0508,31.7,0.00580776,128.246
3150.0,0.0,0.1016,55.5,0.00131983,131.78
8000.0,0.0,0.3048,71.3,0.00266337,117.151
12500.0,0.0,0.0508,55.5,0.00076193,125.376
3150.0,5.3,0.2286,39.6,0.00614329,118.441
4000.0,9.9,0.1524,71.3,0.0193001,115.079
5000.0,12.6,0.1524,71.3,0.0483159,108.034
1250.0,6.7,0.1016,55.5,0.0052139,136.883
500.0,0.0,0.1524,31.7,0.00209405,121.617
2000.0,2.0,0.2286,31.7,0.00372371,123.037
1250.0,0.0,0.1524,31.7,0.00209405,131.467
250.0,17.4,0.0254,55.5,0.0165706,110.491
3150.0,0.0,0.0254,55.5,0.00041229,130.503
1000.0,7.2,0.1524,71.3,0.00752039,134.273
5000.0,12.3,0.1016,71.3,0.0337792,116.108
8000.0,0.0,0.0254,55.5,0.00041229,136.163
250.0,19.7,0.0508,71.3,0.0341183,119.115
4000.0,11.2,0.0508,39.6,0.0150478,115.52
500.0,4.8,0.0254,31.7,0.000930789,116.128
1600.0,0.0,0.0508,55.5,0.00076193,128.576
8000.0,5.4,0.1524,55.5,0.00433288,114.927
1000.0,8.9,0.1016,39.6,0.0124596,129.58
1250.0,7.3,0.2286,39.6,0.0123481,123.189
5000.0,3.0,0.3048,31.7,0.00529514,113.858
2000.0,11.2,0.0508,39.6,0.0150478,124.42
1600.0,0.0,0.1524,39.6,0.00193287,131.013
5000.0,7.3,0.2286,39.6,0.0123481,111.959
2000.0,17.4,0.0254,71.3,0.016104,126.826
20000.0,0.0,0.2286,71.3,0.00214345,114.474
3150.0,2.0,0.2286,39.6,0.00346574,121.627
630.0,5.4,0.1524,31.7,0.00525474,131.471
4000.0,4.8,0.0254,55.5,0.000873218,133.924
500.0,17.4,0.0254,39.6,0.0172206,117.514
315.0,3.0,0.3048,39.6,0.00495741,123.312
2000.0,12.3,0.1016,55.5,0.0368233,118.564
10000.0,1.5,0.3048,39.6,0.00392107,108.991
1600.0,3.0,0.3048,71.3,0.00425727,126.514
315.0,9.9,0.1524,55.5,0.0208438,132.355
1000.0,19.7,0.0508,39.6,0.036484,118.904
800.0,8.4,0.0508,71.3,0.00529514,127.556
3150.0,22.2,0.0254,71.3,0.0214178,124.127
2000.0,0.0,0.1016,55.5,0.00131983,132.54
2000.0,0.0,0.0508,71.3,0.000740478,131.06
2000.0,3.3,0.1016,31.7,0.00251435,131.642
