frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
2000.0,19.7,0.0508,39.6,0.036484,117.724
-999.0,2.0,0.2286,71.3,0.00293031,128.816
12500.0,4.8,0.0254,71.3,0.000848633,127.688
3150.0,0.0,0.0254,71.3,0.000400682,137.007
630.0,4.0,0.3048,71.3,0.00497773,131.615
2500.0,3.0,0.3048,31.7,0.00529514,119.598
16000.0,0.0,0.0254,55.5,0.00041229,125.683
630.0,17.4,0.0254,71.3,0.016104,122.606
2000.0,17.4,0.0254,39.6,0.0172206,126.644
3150.0,3.0,0.3048,39.6,0.00495741,118.922
1600.0,12.6,0.1524,39.6,0.0584113,110.78
1000.0,8.4,0.0508,31.7,0.00580776,129.516
3150.0,11.2,0.0508,71.3,0.014072,127.141
4000.0,7.3,0.2286,39.6,0.0123481,114.079
630.0,15.6,0.1016,71.3,0.0437259,122.288
1250.0,3.0,0.3048,71.3,0.00425727,127.634
400.0,15.4,0.0508,71.3,0.0264269,126.805
2500.0,15.6,0.1016,39.6,0.0528487,110.264
2500.0,3.3,0.1016,71.3,0.00202822,133.894
2000.0,22.2,0.0254,39.6,0.0229028,121.256
630.0,12.7,0.0254,39.6,0.0130253,128.867
-999.0,4.8,0.0254,31.7,0.000930789,132.588
2000.0,4.8,0.0254,31.7,0.000930789,130.148
8000.0,0.0,0.2286,71.3,0.00214345,118.024
5000.0,2.7,0.1524,71.3,0.00243851,124.364
6300.0,1.5,0.3048,71.3,0.00336729,118.122
2000.0,3.0,0.3048,55.5,0.00452492,123.069
3150.0,0.0,0.0508,39.6,0.000791822,135.938
-999.0,15.4,0.0508,31.7,0.0289853,123.705
2500.0,5.3,0.2286,39.6,0.00614329,116.151
4000.0,0.0,0.0508,39.6,0.000791822,135.308
630.0,5.4,0.1524,55.5,0.00433288,131.807
5000.0,15.4,0.0508,71.3,0.0264269,119.135
1000.0,12.3,0.1016,39.6,0.0408268,122.435
16000.0,4.8,0.0254,55.5,0.000873218,124.394
500.0,22.2,0.0254,71.3,0.0214178,117.967
1000.0,0.0,0.3048,55.5,0.00283081,126.966
4000.0,5.4,0.1524,71.3,0.00401199,121.431
1000.0,0.0,0.2286,31.7,0.0027238,130.595
-999.0,4.0,0.2286,39.6,0.00473801,129.969
1000.0,6.7,0.1016,31.7,0.00592927,131.636
5000.0,0.0,0.0254,71.3,0.000400682,136.837
2000.0,4.0,0.2286,71.3,0.00400603,126.218
1250.0,1.5,0.3048,39.6,0.00392107,125.211
1000.0,9.5,0.0254,55.5,0.0043284,130.332
6300.0,3.0,0.3048,39.6,0.00495741,114.042
1600.0,0.0,0.3048,31.7,0.00331266,122.365
200.0,0.0,0.3048,39.6,0.00310138,118.129
3150.0,4.0,0.2286,39.6,0.00473801,120.419
1250.0,7.3,0.2286,39.6,0.0123481,123.189
1250.0,4.0,0.2286,55.5,0.0042862,131.264
1000.0,8.4,0.0508,39.6,0.00566229,130.195
1000.0,4.0,0.2286,71.3,0.00400603,131.708
1600.0,1.5,0.3048,39.6,0.00392107,122.211
1250.0,9.5,0.0254,31.7,0.00461377,131.446
2000.0,0.0,0.1016,31.7,0.00150092,133.153
10000.0,4.8,0.0254,55.5,0.000873218,126.944
5000.0,4.0,0.2286,31.7,0.00509068,115.969
4000.0,4.0,0.2286,31.7,0.00509068,118.859
315.0,7.3,0.2286,39.6,0.0123481,132.149
800.0,9.9,0.1524,71.3,0.0193001,128.879
1250.0,5.4,0.1524,55.5,0.00433288,130.777
10000.0,0.0,0.1016,55.5,0.00131983,121.93
800.0,22.2,0.0254,71.3,0.0214178,123.227
2000.0,15.4,0.0508,39.6,0.0282593,123.443
10000.0,2.7,0.1524,71.3,0.00243851,116.724
1000.0,8.9,0.1016,39.6,0.0124596,129.58
2500.0,9.9,0.1524,55.5,0.0208438,118.365
8000.0,4.8,0.0254,31.7,0.000930789,127.008
1250.0,2.7,0.1524,39.6,0.00294804,130.829
8000.0,3.3,0.1016,31.7,0.00251435,117.432
800.0,12.6,0.1524,39.6,0.0584113,116.56
315.0,12.6,0.1524,71.3,0.0483159,128.484
8000.0,12.7,0.0254,71.3,0.0121808,120.538
800.0,7.2,0.1524,71.3,0.00752039,136.023
-999.0,5.3,0.2286,71.3,0.0051942,123.12
