Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28.0,32.245413568000004
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,14.0,47.7117392
401.8,94.7,0.0,147.4,11.4,946.8,852.1,91.0,10950.024099635999
424.0,22.0,132.0,178.0,8.48,822.0,750.0,7.0,39.004642284729314
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.859147104
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.70158688
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28.0,29.870858223999996
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3.0,14.143910664
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.023662096
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,100.0,40.38950408
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,74.16693332
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28.0,37.25928304
424.0,22.0,132.0,168.0,8.92,822.0,750.0,7.0,5842.870002427429
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28.0,2615.605756621728
277.05,0.0,97.39,160.6,11.83,973.9,875.61,14.0,6075.013370346001
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28.0,22.43554904
222.36,0.0,96.67,189.29,4.46,967.08,870.32,14.0,24.44881896
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28.0,9.738159024
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,28.0,24.48329276
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270.0,38.407950056
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,3411.9075091824725
469.0,117.2,0.0,137.8,32.2,852.1,840.5,91.0,10254.02256782352
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7.0,32.823194456
389.9,189.0,0.0,145.9,22.0,944.7,755.8,7.0,59.09498796
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28.0,39.604880392
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360.0,44.698039603999995
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28.0,31.41942132
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0,8.53571288
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100.0,43.58177796
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28.0,15.091250688
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.20100736
249.1,0.0,98.75,158.11,12.8,987.76,889.01,3.0,2228.0049035606403
222.36,0.0,96.67,189.29,4.46,967.08,870.32,28.0,3610.0079451768
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28.0,50.69717028
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,27.874825204
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3.0,4.827710952
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28.0,18.287661424
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.192064116000005
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,51.021224
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.051670812
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3.0,28.59946448
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,33.60506024
250.0,0.0,95.69,191.84,5.33,948.9,857.2,100.0,5970.0131392536005
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,3436.0075622236805
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,100.0,47.8151606
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,15.41668336
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.62704352
388.6,97.1,0.0,157.9,12.1,852.1,925.7,3.0,4075.0089685860003
424.0,22.0,132.0,168.0,8.92,822.0,750.0,28.0,72.09850532
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.84000168
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,56.0,56.847296199999995
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216895224
233.81,0.0,94.58,197.89,4.567,947.04,852.16,100.0,34.55653712
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28.0,26.859916531999996
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,25.559564796
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,3.0,10.0318758
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28.0,19.98790924
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.0621928
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3.0,12.5484632
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,100.0,4868.01071388384
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7.0,7.723510152
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28.0,41.684340008
277.05,0.0,97.39,160.6,11.83,973.9,875.61,28.0,48.28400428
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365.0,41.934619796
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,100.0,35.34253976
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,14.0,24.986610239999997
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,53.57917996
323.7,282.8,0.0,183.8,10.3,942.7,659.9,28.0,74.69782984
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56.0,64.90037588
202.0,11.0,141.0,206.0,1.72,942.0,801.0,3.0,9.84965714581204
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.467284879999999
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,55.94408264
