frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
800.0,3.0,0.3048,31.7,0.00529514,128.708
5000.0,0.0,0.0508,55.5,0.00076193,134.556
500.0,12.3,0.1016,31.7,0.0418756,118.667
8000.0,12.7,0.0254,71.3,0.0121808,120.538
500.0,7.3,0.2286,31.7,0.0132672,128.169
1600.0,9.5,0.0254,55.5,0.0043284,133.062
800.0,3.0,0.3048,39.6,0.00495741,129.552
500.0,8.4,0.0508,31.7,0.00580776,122.966
4000.0,0.0,0.1524,31.7,0.00209405,123.807
2500.0,1.5,0.3048,71.3,0.00336729,124.512
5000.0,17.4,0.0254,71.3,0.016104,123.126
6300.0,0.0,0.1524,71.3,0.0015988,125.427
8000.0,4.2,0.0508,39.6,0.00152689,120.397
1000.0,0.0,0.0508,55.5,0.00076193,125.586
1000.0,19.7,0.0508,39.6,0.036484,118.904
800.0,7.3,0.2286,39.6,0.0123481,126.299
1600.0,22.2,0.0254,39.6,0.0229028,122.216
630.0,15.4,0.0508,55.5,0.0271925,129.33
2000.0,8.4,0.0508,71.3,0.00529514,134.476
8000.0,5.3,0.2286,71.3,0.0051942,114.9
2000.0,12.7,0.0254,71.3,0.0121808,134.228
800.0,8.9,0.1016,71.3,0.0103088,137.813
3150.0,3.3,0.1016,39.6,0.00245138,128.401
630.0,9.9,0.1524,71.3,0.0193001,129.889
8000.0,0.0,0.1524,39.6,0.00193287,120.553
1600.0,12.3,0.1016,31.7,0.0418756,114.477
2000.0,9.5,0.0254,39.6,0.00449821,131.274
1250.0,17.4,0.0254,71.3,0.016104,126.356
400.0,12.7,0.0254,39.6,0.0130253,125.527
1600.0,9.9,0.1524,31.7,0.0252785,117.119
5000.0,12.3,0.1016,31.7,0.0418756,107.147
315.0,9.9,0.1524,55.5,0.0208438,132.355
2000.0,5.4,0.1524,39.6,0.00485029,124.647
10000.0,0.0,0.0254,71.3,0.000400682,130.787
800.0,11.2,0.0508,71.3,0.014072,136.031
1600.0,0.0,0.0508,55.5,0.00076193,128.576
400.0,7.3,0.2286,55.5,0.0111706,135.924
6300.0,12.3,0.1016,31.7,0.0418756,107.267
800.0,8.4,0.0508,71.3,0.00529514,127.556
630.0,4.0,0.2286,39.6,0.00473801,129.579
400.0,12.3,0.1016,39.6,0.0408268,128.265
4000.0,19.7,0.0508,71.3,0.0341183,113.045
250.0,12.3,0.1016,71.3,0.0337792,131.568
4000.0,7.3,0.2286,71.3,0.0104404,119.208
250.0,12.7,0.0254,39.6,0.0130253,121.547
2000.0,4.8,0.0254,55.5,0.000873218,125.054
1000.0,0.0,0.2286,55.5,0.00229336,128.29
5000.0,2.0,0.2286,31.7,0.00372371,118.267
4000.0,0.0,0.1016,55.5,0.00131983,129.5
6300.0,15.4,0.0508,71.3,0.0264269,115.215
6300.0,12.7,0.0254,39.6,0.0130253,123.177
630.0,0.0,0.2286,39.6,0.00253511,128.705
315.0,0.0,0.3048,31.7,0.00331266,122.765
4000.0,5.4,0.1524,31.7,0.00525474,116.181
400.0,5.3,0.2286,71.3,0.0051942,127.7
500.0,0.0,0.1524,31.7,0.00209405,121.617
2500.0,4.2,0.0508,39.6,0.00152689,133.847
200.0,15.6,0.1016,71.3,0.0437259,130.898
1600.0,12.6,0.1524,71.3,0.0483159,120.534
250.0,7.3,0.2286,71.3,0.0104404,139.918
1600.0,0.0,0.1016,31.7,0.00150092,133.553
1000.0,0.0,0.1524,39.6,0.00193287,130.033
315.0,7.3,0.2286,39.6,0.0123481,132.149
2000.0,7.2,0.1524,39.6,0.00909175,120.228
