Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,36.96970312
397.0,17.2,158.0,167.0,20.8,967.0,633.0,28.0,55.647607959999995
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,14.0,33.70158688
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,3.0,19.51906556
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,14.0,6.902344236
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.8550902
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,100.0,37.34202016
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28.0,21.066249704
234.0,156.0,0.0,189.0,5.85,981.0,760.0,28.0,39.300132
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28.0,59.79825348
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28.0,44.6090972
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28.0,45.2985732
475.0,118.8,0.0,181.1,8.9,852.1,781.5,7.0,55.59934464
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.54026944
491.0,26.0,123.0,210.0,3.93,882.0,699.0,28.0,55.55108132
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28.0,37.36270444
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,61.99078716
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28.0,40.563252031999994
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28.0,45.3675208
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,14.0,24.42813468
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,56.0,66.42411784
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28.0,26.91714304
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,22.629981272
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.0585556
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,39.94134468
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28.0,17.959470848000002
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,100.0,40.14818748
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,14.0,35.9561734
375.0,93.8,0.0,126.6,23.4,852.1,992.6,91.0,62.5009994
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270.0,42.131120456
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.14922668
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28.0,39.604880392
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,15.615941924
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,59.89478012
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,56.0,37.721921436
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.596806471999997
332.5,142.5,0.0,228.0,0.0,932.0,594.0,90.0,36.44570136
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,36.93522932
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,14.0,17.8229546
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28.0,41.540929
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28.0,33.05347944
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,37.42475728
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,3.0,31.899986092
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,21.60128308
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,56.0,53.77223324
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28.0,41.05140104
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28.0,47.13257936
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,23.69039536
228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,21.917063088
355.0,19.0,97.0,145.0,12.25,967.0,871.0,28.0,55.45455468
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28.0,20.27748916
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56.0,73.69808963999999
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28.0,12.180972492
424.0,22.0,132.0,168.0,8.92,822.0,750.0,3.0,32.109882284729316
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90.0,67.11359384
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.20100736
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,38.76923548
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,56.0,49.80085148
475.0,118.8,0.0,181.1,8.9,852.1,781.5,28.0,68.29949256
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7.0,17.236210524
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.467284879999999
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28.0,36.804918356
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3.0,7.74971024
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,28.0,38.500339839999995
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,53.104130996
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,28.0,51.331488199999995
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.859147104
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,14.0,26.77235308
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,26.14492992
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,14.0,34.6806428
233.81,0.0,94.58,197.89,4.567,947.04,852.16,28.0,22.83544512
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.0621928
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,51.021224
