Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28.0,39.455953576
313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28.0,44.51946532
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28.0,28.991086848
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28.0,41.36856
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3.0,16.27852836
277.05,0.0,97.39,160.6,11.83,973.9,875.61,56.0,51.03501352
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,33.21205892
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28.0,43.57833058
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,100.0,50.93848688
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28.0,31.44700036
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,62.93536928
295.71,0.0,95.64,171.54,8.87,955.14,859.2,56.0,48.71837416
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28.0,31.11605188
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,14.0,23.5111316
446.0,24.0,79.0,162.0,11.61,967.0,712.0,56.0,61.06688932
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91.0,67.79617508
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28.0,29.72331036
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.62704352
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90.0,26.322814728
475.0,0.0,0.0,228.0,0.0,932.0,594.0,365.0,41.934619796
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,100.0,50.07664188
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,18.12632404
316.1,210.7,0.0,185.7,0.0,977.0,689.3,28.0,38.70028788
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28.0,31.875164956000003
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.199148696
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.2032056
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,38.60376124
250.0,180.0,95.0,159.0,9.45,860.0,800.0,28.0,67.86512268
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28.0,46.2293658
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28.0,58.52272288
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.714497104
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.98920824
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7.0,56.09576736
238.05,0.0,94.11,186.66,7.0,949.91,847.01,100.0,44.298833
266.0,114.0,0.0,228.0,0.0,932.0,670.0,270.0,51.732763232
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,28.0,63.14221208
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,28.0,24.90387312
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,43.892042159999995
290.35,0.0,96.18,168.08,9.41,961.18,865.0,3.0,22.50449664
323.7,282.8,0.0,183.8,10.3,942.7,659.9,56.0,80.19984832
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,56.0,35.34253976
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28.0,36.80422888
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28.0,36.4388066
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,14.0,42.21661548
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,100.0,63.528318639999995
318.8,212.5,0.0,155.7,14.3,852.1,880.4,91.0,68.09954452
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28.0,36.447769788
310.0,0.0,0.0,192.0,0.0,971.0,850.6,3.0,9.86640156
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28.0,37.363393916
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,56.0,51.95891136
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,25.17966352
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,14.0,32.90179472
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28.0,49.77327244
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28.0,44.284354003999994
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,26.14492992
387.0,20.0,94.0,157.0,13.93,938.0,845.0,7.0,45.89841732
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28.0,19.98790924
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,56.0,35.852751999999995
304.0,76.0,0.0,228.0,0.0,932.0,670.0,365.0,55.260122448
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,100.0,49.973220479999995
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,25.11662571527068
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,38.70028788
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28.0,33.41890172
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28.0,44.6090972
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,56.0,35.570066839999996
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28.0,15.091250688
198.6,132.4,0.0,192.0,0.0,978.4,825.5,90.0,38.074243671999994
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28.0,35.225328839999996
380.0,95.0,0.0,228.0,0.0,932.0,594.0,180.0,40.759063216
388.6,97.1,0.0,157.9,12.1,852.1,925.7,91.0,57.59882504
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,56.0,51.25564584
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25394708
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,28.0,41.20308576
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,28.0,39.1622368
250.0,0.0,95.69,187.42,5.53,956.86,861.17,3.0,13.81709904
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28.0,61.79773388
255.0,0.0,0.0,192.0,0.0,889.8,945.0,3.0,8.204074924
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28.0,18.746162964
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180.0,44.207822168
424.0,22.0,132.0,168.0,8.92,822.0,750.0,3.0,32.109882284729316
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.39236188
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,50.732333556
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,56.0,56.847296199999995
425.0,106.3,0.0,151.4,18.6,936.0,803.7,56.0,64.90037588
