frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
2000.0,4.0,0.2286,71.3,0.00400603,126.218
10000.0,0.0,0.0254,31.7,0.000439472,134.227
2000.0,0.0,0.2286,55.5,0.00229336,126.54
315.0,7.3,0.2286,55.5,0.0111706,136.284
3150.0,0.0,0.2286,31.7,0.0027238,123.445
500.0,9.9,0.1524,39.6,0.0233328,126.835
4000.0,3.0,0.3048,31.7,0.00529514,115.608
630.0,22.2,0.0254,39.6,0.0229028,137.026
4000.0,0.0,0.1524,31.7,0.00209405,123.807
1000.0,1.5,0.3048,39.6,0.00392107,127.581
6300.0,0.0,0.1524,39.6,0.00193287,121.313
2500.0,0.0,0.2286,39.6,0.00253511,125.025
250.0,7.3,0.2286,55.5,0.0111706,136.384
3150.0,0.0,0.1524,39.6,0.00193287,125.603
4000.0,4.0,0.2286,55.5,0.0042862,120.654
2000.0,12.3,0.1016,71.3,0.0337792,122.218
315.0,2.0,0.2286,39.6,0.00346574,120.137
8000.0,12.7,0.0254,71.3,0.0121808,120.538
2500.0,0.0,0.3048,71.3,0.00266337,125.571
1250.0,0.0,0.0508,31.7,0.000812164,129.27
6300.0,8.9,0.1016,71.3,0.0103088,117.253
1000.0,0.0,0.1016,31.7,0.00150092,131.313
500.0,12.3,0.1016,55.5,0.0368233,133.774
1000.0,0.0,0.3048,71.3,0.00266337,125.201
12500.0,0.0,0.0254,39.6,0.000428464,129.116
250.0,17.4,0.0254,71.3,0.016104,113.796
1000.0,15.6,0.1016,71.3,0.0437259,124.438
2500.0,2.0,0.2286,31.7,0.00372371,121.407
800.0,2.7,0.1524,39.6,0.00294804,128.829
1000.0,9.9,0.1524,55.5,0.0208438,124.665
5000.0,8.9,0.1016,71.3,0.0103088,116.723
2500.0,12.6,0.1524,71.3,0.0483159,115.234
630.0,15.4,0.0508,39.6,0.0282593,127.443
4000.0,17.4,0.0254,39.6,0.0172206,122.724
5000.0,2.0,0.2286,39.6,0.00346574,118.827
5000.0,2.0,0.2286,55.5,0.00313525,120.472
1000.0,0.0,0.1524,31.7,0.00209405,130.987
3150.0,0.0,0.1524,31.7,0.00209405,124.207
800.0,4.0,0.3048,71.3,0.00497773,131.755
1250.0,3.3,0.1016,71.3,0.00202822,132.304
4000.0,0.0,0.3048,55.5,0.00283081,121.106
315.0,3.0,0.3048,39.6,0.00495741,123.312
500.0,7.3,0.2286,71.3,0.0104404,136.798
12500.0,0.0,0.1016,55.5,0.00131983,119.91
12500.0,0.0,0.1524,55.5,0.00172668,117.093
400.0,12.3,0.1016,31.7,0.0418756,123.207
3150.0,5.4,0.1524,55.5,0.00433288,121.587
1250.0,12.3,0.1016,31.7,0.0418756,118.767
