Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29453624
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,62.93536928
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,36.93522932
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,9.99050724
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14.0,20.77391188
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,35.17017076
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.714497104
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,33.60506024
375.0,93.8,0.0,126.6,23.4,852.1,992.6,28.0,56.69561148
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0,31.35047372
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28.0,41.36856
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28.0,39.056057496
424.0,22.0,132.0,168.0,8.92,822.0,750.0,7.0,40.28509771527068
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28.0,15.091250688
389.9,189.0,0.0,145.9,22.0,944.7,755.8,28.0,74.4978818
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,3.0,15.340841
-999.0,0.0,0.0,146.0,0.0,896.0,896.0,28.0,74.98740975999999
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.54026944
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,13.45857152
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,25.02108404
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.382869119999995
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91.0,67.79617508
356.0,119.0,0.0,160.0,9.03,1061.0,657.0,28.0,58.99846132
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,52.30364936
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3.0,30.44726016
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,14.0,25.3727168
222.36,0.0,96.67,189.29,4.46,967.08,870.32,56.0,29.447519959999997
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,19.00885332
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28.0,37.265488324
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7.0,35.101223159999996
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,28.0,26.200088
380.0,95.0,0.0,228.0,0.0,932.0,594.0,365.0,43.698299404
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,3.0,15.52010476
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28.0,21.91154728
332.5,142.5,0.0,228.0,0.0,932.0,594.0,180.0,39.77931782
424.0,22.0,132.0,178.0,8.48,822.0,750.0,28.0,62.05284
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,100.0,35.34253976
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14.0,12.83804312
202.0,11.0,141.0,206.0,1.72,942.0,801.0,28.0,21.96670536
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,14.0,24.986610239999997
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.27555072
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28.0,40.062002979999995
-999.0,237.5,0.0,228.0,0.0,932.0,594.0,180.0,36.251958603999995
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,31.74347504
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,63.3973182
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,56.0,28.62704352
233.81,0.0,94.58,197.89,4.567,947.04,852.16,3.0,10.38350856
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,43.942373908
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,59.494884039999995
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56.0,64.90037588
-999.0,0.0,97.39,160.6,11.83,973.9,875.61,14.0,41.885667
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28.0,66.89985628
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,44.0919902
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,14.0,47.7117392
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.3377234
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28.0,9.73540112
-999.0,0.0,0.0,190.0,7.0,1013.0,730.0,28.0,39.05192064
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216895224
194.68,0.0,100.52,170.17,7.48,998.0,901.8,3.0,12.17614616
233.81,0.0,94.58,197.89,4.567,947.04,852.16,14.0,22.13907436
310.0,0.0,0.0,192.0,0.0,971.0,850.6,3.0,9.86640156
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,51.021224
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90.0,43.565230536
250.0,0.0,95.69,187.42,5.53,956.86,861.17,56.0,38.32797084
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28.0,36.447769788
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,3.0,17.9953236
323.7,282.8,0.0,183.8,10.3,942.7,659.9,56.0,80.19984832
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7.0,42.79577532
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,28.0,24.53845084
388.6,97.1,0.0,157.9,12.1,852.1,925.7,56.0,55.19944856
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.565020596
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,3.0,10.76272036
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,3.0,10.0318758
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,100.0,49.99390476
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28.0,38.215586251999994
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.07676172
401.8,94.7,0.0,147.4,11.4,946.8,852.1,3.0,41.09966436
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,38.804398756000005
