Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28.0,39.421479776
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,60.280886679999995
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28.0,52.446370892
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,53.104130996
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,27.923778
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,43.942373908
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90.0,41.680203152
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,23.524231644
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,28.0,24.53845084
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,14.306627
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,24.00065956
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3.0,19.10537996
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.893960655999997
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0,40.679084
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28.0,39.84481804
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,51.021224
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.41304616
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28.0,37.363393916
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36256448
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.27748916
233.81,0.0,94.58,197.89,4.567,947.04,852.16,14.0,22.13907436
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28.0,67.69964844
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3.0,12.5484632
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,14.0,17.83674412
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28.0,38.45897128
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,100.0,48.67011084
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3.0,4.827710952
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28.0,29.86810032
