Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,14.0,33.08795324
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.536402356
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7.0,16.889404096
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,14.0,31.81242264
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.69898888
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,14.0,25.3727168
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,3.0,13.33446584
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,56.0,36.96970312
238.05,0.0,94.11,186.66,7.0,949.91,847.01,28.0,30.2335226
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,40.65839972
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.2032056
190.0,190.0,0.0,228.0,0.0,932.0,670.0,270.0,50.655112243999994
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.29663476
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28.0,44.868340176
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0,32.068218236
389.9,189.0,0.0,145.9,22.0,944.7,755.8,3.0,40.59634688
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,35.17017076
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3.0,19.10537996
158.6,148.9,116.0,175.1,15.0,953.3,719.7,28.0,27.681082448
469.0,117.2,0.0,137.8,32.2,852.1,840.5,91.0,70.69886903999999
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28.0,33.41890172
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7.0,23.404952296
