number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
6.0,92.1843116666667,714.216666666667,178.0,4678.0715,63.7866666666667,7.69366666666667,107.00443,2.33333333333333,205.0,96.8514021739131,22.0
4.0,95.45068,783.65,168.0,5316.60725,82.3375,9.5805,108.506645,2.25,205.0,178.86094,92.4
3.0,31.7150128666667,650.866666666667,141.0,2193.33333333333,60.99,23.1466666666667,195.0,3.0,83.0,195.0,5.6
2.0,187.035,794.75,189.0,20920.0,93.85,33.0,128.5,6.0,8.0,149.25,3.02
7.0,77.8008928571429,782.242857142857,166.428571428571,5093.48985714286,44.9285714285714,8.89314285714286,97.4752257142857,2.42857142857143,171.0,145.38594,75.0
6.0,100.929283333333,711.733333333333,167.0,5480.23816666667,58.9866666666667,6.86033333333333,113.50443,2.33333333333333,205.0,81.3050030171073,100.0
2.0,49.40425,653.95,173.5,5308.5,30.6,20.75,26.5,4.5,5.0,26.5,6.09
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.2180457142857,29.3
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,98.9090204104183,59.1
5.0,91.50808,831.2,162.2,5511.0858,56.644,6.4304,125.265316,2.0,205.0,87.03829,92.0
4.0,96.4516525,787.4,167.0,5447.85725,82.3375,9.5305,108.756645,2.25,205.0,104.80281178999,88.0
3.0,97.6593333333333,748.033333333333,155.0,11253.3333333333,39.2,39.6666666666667,71.3333333333333,5.33333333333333,103.0,77.3333333333333,8.3
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,74.614176,68.4
2.0,63.4135,799.1,139.5,4663.0,102.8,12.05,11.26,5.0,73.0,7.68,1.8
4.0,48.45859232,697.575,163.5,4029.75,38.7175,13.16,117.25,2.75,80.0,83.68,34.0
6.0,85.351375,738.866666666667,170.333333333333,4480.5715,70.7133333333333,7.95366666666667,89.50443,2.5,205.0,96.7233793827161,73.9
3.0,58.5341816666667,648.533333333333,156.0,6494.66666666667,28.0,13.8633333333333,22.5666666666667,4.0,35.0,27.238,4.22
5.0,46.157147,872.82,133.8,4810.21798,48.014,13.3596,85.8361,3.0,141.0,83.660125,8.95
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,168.602658,107.0
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,95.7527738461538,72.3
2.0,57.4581,902.6,120.0,7355.0,133.3,63.35,145.0,5.0,106.0,145.0,1.6
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.4066171428571,34.0
4.0,90.2786,773.025,163.0,4870.35725,82.3375,7.1055,108.756645,2.25,205.0,96.3989276923077,95.65
3.0,64.1726395333333,666.933333333333,147.0,5531.0,84.0333333333333,23.1,116.333333333333,4.0,80.0,77.375,12.6
6.0,95.6241166666667,767.683333333333,159.5,5753.5715,50.6533333333333,6.727,126.671096666667,2.16666666666667,205.0,77.9592111111111,92.0
3.0,89.3186166666667,726.3,168.666666666667,7272.66666666667,68.9333333333333,19.9666666666667,49.3333333333333,3.66666666666667,87.0,47.5,3.0
4.0,17.25963465,658.65,129.25,1858.25,33.7,18.1,126.75,2.25,80.0,71.3333333333333,25.6
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.7710216988417,92.0
6.0,84.711145,759.716666666667,166.0,4802.90483333333,55.4533333333333,7.077,121.171096666667,2.16666666666667,205.0,194.032368571429,36.0
4.0,105.313925,787.375,150.5,6080.35725,74.6375,6.3805,116.006645,2.25,205.0,48.0144981818182,25.0
4.0,87.935813775,1034.575,145.25,5283.03125,149.775,9.393,51.51357,2.5,256.0,42.3609395121951,4.4
4.0,64.2376,787.5,160.0,3505.35725,70.43,7.4655,154.506645,2.0,205.0,119.83268,116.3
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.6580457142857,16.0
3.0,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,58.0,71.5833333333333,38.0
5.0,64.95533064,971.2,140.0,3389.025,127.69,6.5964,87.010856,2.0,211.0,177.734463120567,92.5
2.0,105.80819,685.9,171.5,7940.0,98.2,16.9,60.5,4.5,53.0,55.04,5.6
5.0,92.26674,747.78,159.2,5174.2858,60.484,6.8124,132.805316,2.2,205.0,75.214176,109.0
8.0,94.44298375,674.0375,180.375,4751.053625,52.45625,7.17775,94.8783225,2.375,205.0,98.5396081597904,65.0
4.0,134.35253,710.4,191.0,10621.5,63.75,11.6375,74.0,3.75,105.0,117.95652173913,0.28
2.0,75.0785975,708.9,179.0,7705.5,53.9,18.6,61.5,4.0,54.0,48.6666666666667,5.0
4.0,90.2786,773.025,163.0,4870.35725,82.3375,7.1055,108.756645,2.25,205.0,96.3989276923077,96.0
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,100.1258216,14.9
5.0,92.26674,747.78,159.2,5174.2858,60.484,6.8124,132.805316,2.2,205.0,75.214176,108.7
3.0,72.6441566666667,659.066666666667,159.0,4862.0,78.9,26.4333333333333,64.6666666666667,4.0,84.0,60.48,15.92
2.0,136.92713,711.85,199.0,12610.0,60.05,31.4,55.5,5.0,2.0,55.08,6.8
6.0,100.241616666667,713.166666666667,163.5,5426.73816666667,58.9866666666667,6.59366666666667,112.50443,2.5,205.0,73.954176,100.0
3.0,87.4683333333333,856.166666666667,127.333333333333,6311.0,135.133333333333,12.2333333333333,27.5066666666667,5.0,53.0,38.6736842105263,9.7
1.0,118.71,708.2,145.0,7310.0,108.8,7.0,67.0,4.0,0.0,67.0,3.77
2.0,121.209,713.5,139.5,6775.0,111.05,10.38,42.5,4.5,33.0,43.4634146341463,3.41
2.0,97.06475,689.6,189.5,9480.5,76.9,21.35,86.5,5.0,33.0,32.525,6.4
4.0,74.07358,865.8,152.5,7718.272475,72.625,20.0145,66.045125,4.0,145.0,44.9609794520548,4.82
6.0,31.8030566666667,973.8,102.333333333333,2531.58648333333,115.516666666667,4.11833333333333,27.48868,3.16666666666667,119.0,32.656906,11.0
4.0,36.906175,959.0,127.0,1762.61625,115.675,6.89,27.0086825,3.25,150.0,32.2806204545454,10.0
3.0,75.6647206666667,749.966666666667,166.666666666667,4747.0,67.15,8.61333333333333,36.412,3.0,155.0,40.0944,2.51
3.0,92.7621266666667,802.5,156.666666666667,8470.66666666667,113.1,16.3,41.84,5.0,95.0,20.6219035202086,1.2
6.0,92.7233,739.916666666667,155.666666666667,4935.0715,69.5,7.71033333333333,109.00443,2.83333333333333,171.0,69.894176,25.0
2.0,129.90496095,691.9,206.5,3409.5,171.85,4.925,18.2245,4.0,183.0,18.2245,2.0
2.0,96.147,685.0,192.0,9440.5,72.7,23.35,71.5,5.0,28.0,87.6666666666667,1.84
4.0,101.7497675,687.225,179.5,5814.25,40.4125,13.95,40.0,3.25,139.0,54.96,5.02
5.0,61.357238,897.46,142.2,3388.70378,76.65,6.656,87.041416,2.0,205.0,95.8104357798165,88.0
