number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
3.0,72.8247933333333,667.133333333333,163.333333333333,7449.33333333333,45.0666666666667,15.3966666666667,54.0,3.66666666666667,62.0,49.0691868043718,17.3
5.0,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,171.0,80.6377633333333,18.0
3.0,115.913023,755.533333333333,174.333333333333,12085.6666666667,114.866666666667,17.6333333333333,164.0,5.0,3.0,132.60773480663,3.0
3.0,64.1726395333333,666.933333333333,147.0,5531.0,84.0333333333333,23.1,116.333333333333,4.0,80.0,98.85625,19.0
4.0,96.03285,785.4,168.0,5384.35725,82.3375,10.3055,108.256645,-999.0,205.0,96.7659860324826,91.0
5.0,95.50928,742.52,177.4,4334.2858,67.176,7.4044,98.405316,-999.0,205.0,101.422190759494,47.0
2.0,138.7155,709.4,197.0,13765.5,29.3,27.0,35.5,5.5,18.0,39.6666666666667,5.9
5.0,68.539959,783.64,156.6,6454.2,33.986,14.61,76.8,3.2,105.0,59.768,12.1
2.0,92.06519,661.65,202.0,7540.5,65.1,23.9,38.5,4.5,8.0,46.25,10.7
5.0,110.79248,874.44,154.2,9229.0858,57.286,11.3224,98.265316,3.0,171.0,88.625316,62.0
7.0,78.9406071428571,796.714285714286,163.571428571429,5574.48985714286,46.0857142857143,8.19314285714286,105.618082857143,2.28571428571429,171.0,80.6252014511041,66.5
5.0,88.936744,743.42,170.6,4617.8858,71.69,7.8044,89.605316,2.4,205.0,178.86094,89.2
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,99.3631292063492,28.5
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,96.4549713713405,57.4
3.0,89.3536566666667,679.133333333333,161.333333333333,6948.66666666667,95.8,27.4,94.3333333333333,4.33333333333333,84.0,112.166666666667,7.6
3.0,39.5939,856.9,114.666666666667,5000.0,85.6666666666667,63.6666666666667,102.0,4.33333333333333,123.0,138.83606557377,12.2
6.0,95.5789666666667,748.933333333333,163.666666666667,5137.0715,69.5,8.46033333333333,109.00443,2.66666666666667,185.0,73.0288041153342,87.1
2.0,127.467,549.05,170.5,6999.5,40.95,4.38,46.5,3.5,29.0,64.25,0.17
5.0,88.936744,743.42,170.6,4617.8858,71.69,7.8044,89.605316,2.4,205.0,96.2835430769231,85.2
4.0,92.749775,731.825,174.0,7390.25,55.8375,17.8,74.25,4.0,139.0,56.3076,14.0
1.0,95.96,684.8,190.0,10280.0,73.4,36.0,139.0,6.0,0.0,139.0,0.92
6.0,94.4012333333333,743.1,165.166666666667,4954.23816666667,60.15,7.322,114.00443,2.5,183.0,87.5785899378882,73.0
6.0,92.9337283333333,800.716666666667,158.166666666667,6230.23816666667,62.005,8.78533333333333,81.2210966666667,2.66666666666667,171.0,59.55204,47.1
5.0,75.10025,750.94,158.8,4569.4858,67.87,7.6624,92.805316,2.4,205.0,92.1181584615385,75.2
3.0,115.711066666667,814.9,135.333333333333,7930.0,121.733333333333,5.93333333333333,155.068333333333,3.66666666666667,78.0,160.8675,1.13
3.0,90.7690028666667,640.6,160.666666666667,6956.33333333333,49.5666666666667,11.2333333333333,106.333333333333,-999.0,77.0,143.333333333333,0.85
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,91.2296969230769,29.05
3.0,103.160333333333,693.566666666667,164.0,9363.33333333333,82.6,32.4666666666667,107.666666666667,4.66666666666667,97.0,107.666666666667,2.3
2.0,31.9332,985.45,112.0,2254.2145,75.8,9.461,11.01329,3.0,128.0,11.8402466666667,0.47
6.0,95.1075338666667,961.1,127.333333333333,4351.02083333333,144.866666666667,4.78533333333333,6.37654666666667,3.33333333333333,196.0,4.7674728,4.58
4.0,91.48215,790.7,160.25,9150.25,76.8425,17.51,100.0,4.0,80.0,94.2761904761905,33.65
3.0,15.7089,874.4,99.6666666666667,2152.66666666667,61.7,54.5666666666667,109.0,3.0,78.0,72.9153333333333,37.5
5.0,81.53989,754.42,150.8,6182.6,80.02,40.58,56.8,3.0,159.0,65.1,9.2
5.0,42.76510772,837.0,126.0,3570.4858,57.414,12.1924,112.805316,3.0,146.0,97.6453787220447,26.8
4.0,100.351275,734.25,171.75,3536.85725,75.1375,5.363,31.506645,2.5,205.0,11.9524508891596,27.6
5.0,72.952854,776.88,151.2,5329.0858,86.386,8.9644,107.805316,2.2,171.0,60.52376,22.1
4.0,91.8081,775.175,171.0,4956.10725,82.3375,7.4555,107.756645,2.25,205.0,97.4932560321549,83.6
2.0,208.0902,709.05,148.5,10560.0,64.65,7.835,21.5,4.5,11.0,26.9,10.3
6.0,100.297066666667,781.25,169.5,5760.90483333333,55.7866666666667,6.542,107.221096666667,2.16666666666667,205.0,100.997583680982,128.0
5.0,44.503433856,857.02,134.2,2919.8858,129.334,6.0524,148.029316,2.4,146.0,112.184737142857,18.0
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,97.7043703769537,45.6
5.0,85.99348,782.78,167.0,5649.2858,69.31,9.0244,101.605316,2.4,205.0,92.1304157862122,41.0
1.0,208.9804,702.9,143.0,9780.0,92.7,10.9,8.0,5.0,0.0,8.0,8.3
2.0,97.609591,828.95,150.0,11434.0,8.75,20.475,119.0,4.5,76.0,189.710794297352,9.5
4.0,91.8081,775.175,171.0,4956.10725,82.3375,7.4555,107.756645,-999.0,205.0,98.7491507509881,32.8
3.0,63.857,809.6,140.666666666667,7066.66666666667,131.6,16.9433333333333,179.735,4.66666666666667,103.0,102.2275,10.43
4.0,64.36242375,805.4,139.25,8067.5,124.45,13.1825,162.55125,4.5,86.0,85.9028571428571,2.61
7.0,76.4133,883.671428571429,134.857142857143,4173.24,66.9971428571429,19.8402857142857,91.2932014285714,2.57142857142857,205.0,59.1261647777778,61.0
4.0,51.81085,799.125,151.5,3285.35725,68.2,7.4655,158.756645,2.0,171.0,156.140376962025,10.0
5.0,70.210294,893.06,131.0,5377.6858,58.04,11.0744,52.405316,3.0,147.0,36.9954787012987,10.04
4.0,90.97585,782.425,146.0,5665.10725,91.35,6.4805,107.006645,2.75,158.0,62.1528726829268,20.0
2.0,133.3447845,734.0,155.0,12602.0,127.35,9.045,174.5,4.0,38.0,87.2,1.587
3.0,66.117,814.833333333333,134.666666666667,7217.66666666667,111.2,10.7666666666667,159.84,-999.0,53.0,43.9721276595745,5.64
4.0,126.5792425,681.675,172.25,9234.0,110.725,20.9,62.75,4.0,95.0,78.0933333333333,2.29
2.0,173.942935,622.0,169.0,7963.0,71.1,8.6,10.5,4.0,52.0,11.125,0.64
5.0,106.54937,720.04,182.0,5790.4858,76.17,10.0444,89.405316,2.6,205.0,96.2989276923077,86.0
3.0,69.3096666666667,941.933333333333,123.666666666667,5120.0,200.333333333333,14.51,46.4416666666667,5.66666666666667,103.0,59.6764285714286,13.0
5.0,84.70896,769.68,146.8,6126.2858,71.086,9.2044,115.005316,3.0,171.0,59.3147666666667,47.0
6.0,85.351375,738.866666666667,170.333333333333,4480.5715,70.7133333333333,7.95366666666667,89.50443,2.5,205.0,90.172482909671,40.9
5.0,45.870829,799.12,133.4,5400.0,78.68,39.96,75.0,3.2,145.0,65.65,9.5
4.0,87.924525,745.875,163.25,3316.85725,72.9075,5.363,35.756645,2.5,195.0,16.415948,12.0
3.0,134.7409,890.566666666667,132.333333333333,10367.143,81.1,13.1406666666667,72.00886,3.66666666666667,145.0,42.7627302325581,2.0
5.0,65.753603856,734.32,169.6,3582.2858,72.65,7.0644,115.005316,2.0,205.0,204.758455737705,84.0
6.0,61.7473005333333,901.333333333333,142.333333333333,3358.85416666667,108.966666666667,6.20366666666667,108.675713333333,2.0,177.0,90.6327818181818,75.1
2.0,142.56169,765.85,189.0,15565.0,120.05,26.4,102.0,5.5,18.0,109.2,4.6
3.0,118.0594,769.233333333333,144.333333333333,8013.33333333333,142.533333333333,11.9333333333333,166.666666666667,3.66666666666667,42.0,43.7258883248731,1.66
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.34376,36.4
3.0,95.9062933333333,748.366666666667,159.0,9796.66666666667,44.7,40.6666666666667,74.3333333333333,4.66666666666667,113.0,55.4857142857143,7.0
6.0,96.6712083333333,755.383333333333,167.0,7000.40483333333,71.9383333333333,12.2036666666667,105.50443,3.16666666666667,171.0,78.5916615939279,31.5
5.0,102.654174,772.68,152.2,5815.4858,71.006,6.4784,96.605316,2.6,171.0,109.256645,34.0
5.0,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,171.0,43.9963163636364,20.0
3.0,101.846066666667,793.033333333333,137.666666666667,7539.66666666667,144.133333333333,7.9,165.84,3.66666666666667,62.0,117.25,5.57
6.0,103.903966666667,769.1,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,171.0,139.473081927711,72.2
2.0,164.48,774.25,143.5,9018.5,70.65,12.235,29.5,4.5,21.0,33.9,6.28
3.0,52.9707333333333,806.866666666667,142.666666666667,6216.66666666667,93.6333333333333,54.6,103.333333333333,5.0,123.0,136.8,13.9
5.0,72.425989,668.62,185.4,5087.4,32.71,13.006,50.94,3.0,139.0,61.974,9.53
6.0,46.611152,816.066666666667,145.333333333333,3774.0715,45.295,14.1603333333333,61.1710966666667,3.16666666666667,146.0,58.0115565217391,36.0
3.0,88.0255,686.6,166.0,7421.0,63.6333333333333,26.7333333333333,63.3333333333333,4.0,151.0,80.1111111111111,2.51
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.3989276923077,93.4
5.0,83.768289,769.3,149.0,6026.0858,73.38,7.8244,87.145316,3.0,158.0,59.6449028571429,21.0
5.0,85.85668,807.1,145.2,5960.0858,73.38,6.6544,109.605316,2.6,158.0,60.8866171428571,12.0
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,96.3792884300077,82.8
2.0,182.3485,667.15,198.0,17165.0,8.75,29.25,35.5,5.5,20.0,44.5,5.86
5.0,99.894904,733.18,164.0,5687.2858,82.98,6.4044,87.405316,3.0,199.0,60.8466171428571,24.0
6.0,120.708908333333,758.633333333333,159.333333333333,6558.5715,74.955,7.31533333333333,81.8377633333333,3.16666666666667,199.0,48.5843593073593,11.0
5.0,82.942213,771.96,158.6,5503.4858,78.51,8.7644,106.205316,2.6,205.0,95.3774702627512,40.5
5.0,45.870829,799.12,133.4,5400.0,78.68,39.96,75.0,3.2,145.0,65.8,6.8
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,98.0689360412307,25.0
3.0,97.2702333333333,846.733333333333,150.0,10596.6666666667,102.966666666667,58.6666666666667,149.666666666667,5.33333333333333,126.0,142.6,12.0
4.0,55.6041425,869.75,121.75,4378.81275,49.925,18.465,32.7564575,2.75,139.0,27.507749,11.73
5.0,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,171.0,79.1710966666667,8.2
5.0,82.942213,771.96,158.6,5503.4858,78.51,8.7644,106.205316,2.6,205.0,101.098838333333,57.0
3.0,104.678616666667,709.033333333333,175.333333333333,7935.0,65.0333333333333,11.7,51.6666666666667,3.66666666666667,67.0,56.5,4.55
3.0,56.2862933333333,702.466666666667,161.666666666667,5135.66666666667,77.2666666666667,31.9,75.3333333333333,4.33333333333333,87.0,52.4,5.0
2.0,70.38669,660.7,187.0,6538.5,48.35,22.75,38.0,4.5,22.0,36.08,8.99
6.0,84.188275,752.466666666667,160.166666666667,4565.5715,66.1,8.69366666666667,110.00443,2.66666666666667,171.0,69.852176,89.4
6.0,83.6367333333333,715.533333333333,182.0,4092.0715,56.625,7.977,110.671096666667,-999.0,205.0,97.9948550506974,70.5
3.0,15.7089,874.4,99.6666666666667,2152.66666666667,61.7,54.5666666666667,109.0,3.0,78.0,86.4,33.3
3.0,51.4209206666667,889.966666666667,130.333333333333,3431.33333333333,105.533333333333,7.79,7.81366666666667,5.0,119.0,7.81366666666667,3.6
2.0,92.06519,661.65,202.0,7540.5,65.1,23.9,38.5,4.5,8.0,41.6,10.3
6.0,95.5789666666667,748.933333333333,163.666666666667,5137.0715,69.5,8.46033333333333,109.00443,2.66666666666667,185.0,67.374176,30.0
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,99.7352984905661,35.0
5.0,72.952854,776.88,151.2,5329.0858,86.386,8.9644,107.805316,2.2,171.0,59.8923314285714,2.5
