Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,28.0,44.63667624
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,100.0,46.2293658
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.0431373
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,28.0,40.14818748
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,52.61391356
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,35.75425543054136
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,52.82075636
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90.0,42.229026048
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28.0,22.43554904
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57136584
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,35.076402024
277.05,0.0,97.39,160.6,11.83,973.9,875.61,14.0,41.885667
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,14.0,35.9561734
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7.0,14.58931216
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,56.0,31.53663224
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7.0,21.48062478
500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,67.568648
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,33.21205892
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.699338604
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.62704352
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.199148696
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,28.0,33.27411176
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28.0,33.71882378
374.0,189.2,0.0,170.1,10.1,926.1,756.7,91.0,64.90037588
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3.0,11.41427518
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28.0,35.225328839999996
295.71,0.0,95.64,171.54,8.87,955.14,859.2,100.0,52.04164848
469.0,117.2,0.0,137.8,32.2,852.1,840.5,3.0,40.1964508
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,56.0,39.14844728
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0,40.679084
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.765208492
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28.0,15.56836808
446.0,24.0,79.0,162.0,10.3,967.0,712.0,56.0,54.765078679999995
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56.0,60.19814956
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,14.0,20.08443588
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28.0,23.73865868
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28.0,42.63719584
295.71,0.0,95.64,171.54,8.87,955.14,859.2,28.0,39.94134468
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270.0,42.131120456
