frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
1000.0,12.7,0.0254,71.3,0.0121808,131.698
800.0,22.2,0.0254,71.3,0.0214178,123.227
400.0,17.4,0.0254,39.6,0.0172206,115.444
6300.0,3.3,0.1016,55.5,0.002211,123.839
6300.0,0.0,0.0254,71.3,0.000400682,134.987
4000.0,12.3,0.1016,55.5,0.0368233,114.404
200.0,8.9,0.1016,39.6,0.0124596,133.42
6300.0,12.6,0.1524,71.3,0.0483159,107.284
4000.0,3.0,0.3048,31.7,0.00529514,115.608
3150.0,4.8,0.0254,55.5,0.000873218,132.354
5000.0,4.8,0.0254,39.6,0.000907475,135.426
500.0,3.0,0.3048,71.3,0.00425727,128.454
6300.0,5.4,0.1524,31.7,0.00525474,115.591
6300.0,3.0,0.3048,31.7,0.00529514,109.718
2000.0,12.6,0.1524,39.6,0.0584113,109.52
800.0,0.0,0.3048,31.7,0.00331266,129.235
6300.0,3.3,0.1016,39.6,0.00245138,120.851
10000.0,0.0,0.3048,55.5,0.00283081,113.076
630.0,0.0,0.1524,55.5,0.00172668,123.583
800.0,2.0,0.2286,71.3,0.00293031,128.216
1600.0,17.4,0.0254,55.5,0.0165706,126.471
6300.0,1.5,0.3048,71.3,0.00336729,118.122
4000.0,1.5,0.3048,39.6,0.00392107,117.741
1600.0,2.0,0.2286,39.6,0.00346574,125.837
250.0,8.9,0.1016,39.6,0.0124596,134.34
1250.0,12.7,0.0254,39.6,0.0130253,130.777
1600.0,22.2,0.0254,71.3,0.0214178,131.817
200.0,15.4,0.0508,55.5,0.0271925,122.94
3150.0,2.7,0.1524,39.6,0.00294804,122.919
315.0,12.6,0.1524,39.6,0.0584113,116.02
1000.0,3.0,0.3048,31.7,0.00529514,126.838
2000.0,17.4,0.0254,71.3,0.016104,126.826
5000.0,12.3,0.1016,71.3,0.0337792,116.108
315.0,9.5,0.0254,39.6,0.00449821,119.294
3150.0,12.3,0.1016,55.5,0.0368233,116.914
630.0,15.6,0.1016,39.6,0.0528487,118.084
315.0,17.4,0.0254,31.7,0.0176631,118.416
800.0,5.4,0.1524,31.7,0.00525474,131.491
12500.0,0.0,0.0254,55.5,0.00041229,131.453
400.0,11.2,0.0508,71.3,0.014072,129.281
4000.0,12.7,0.0254,71.3,0.0121808,131.808
400.0,8.4,0.0508,31.7,0.00580776,120.076
1000.0,2.7,0.1524,39.6,0.00294804,130.589
1250.0,0.0,0.1016,71.3,0.00121072,130.335
1600.0,6.7,0.1016,39.6,0.00578076,127.375
2500.0,5.4,0.1524,71.3,0.00401199,127.591
