Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
279.8,128.9,100.4,172.4,9.5,825.1,804.9,28.0,52.826961643999994
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28.0,17.959470848000002
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,43.892042159999995
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.70158688
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7.0,7.995853172
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,18.12632404
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,28.0,45.939785879999995
387.0,20.0,94.0,157.0,14.32,938.0,845.0,56.0,56.33708396
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28.0,17.96429718
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,3.0,13.18278112
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.14922668
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28.0,28.991086848
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,41.63745564
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28.0,17.275510655999998
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.41304616
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,14.0,29.59230992
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90.0,41.542997428
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270.0,43.01296026
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.192064116000005
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28.0,31.6469484
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90.0,43.565230536
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,21.179323768
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3.0,16.27852836
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28.0,44.284354003999994
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.023662096
250.0,0.0,95.69,187.42,5.53,956.86,861.17,100.0,42.34761592
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,14.0,22.7182342
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,28.0,24.48329276
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7.0,50.511011759999995
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,28.0,41.20308576
277.05,0.0,97.39,160.6,11.83,973.9,875.61,56.0,51.03501352
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,20.593958644
266.0,114.0,0.0,228.0,0.0,932.0,670.0,365.0,52.908319811999995
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,16.10960674
321.3,164.2,0.0,190.5,4.6,870.0,774.0,28.0,57.21823428799999
401.8,94.7,0.0,147.4,11.4,946.8,852.1,3.0,41.09966436
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,27.923778
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,47.782065751999994
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7.0,13.71367764
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,32.72253096
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28.0,45.304778484
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,15.41668336
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,33.398217439999996
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,60.2946762
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,28.0,40.14818748
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,14.0,36.9903874
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28.0,23.786922
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,33.664355176
349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3.0,15.049192652
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28.0,25.74503384
222.36,0.0,96.67,189.29,4.46,967.08,870.32,14.0,24.44881896
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.940954892
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180.0,29.58541516
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,38.70028788
342.0,38.0,0.0,228.0,0.0,932.0,670.0,365.0,56.141962252
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,28.0,33.68779736
290.35,0.0,96.18,168.08,9.41,961.18,865.0,100.0,48.97348028
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,28.0,40.2309246
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.24509376
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.483912255999998
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.26473884
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,56.0,32.8535314
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,40.65839972
446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,53.38612668
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28.0,21.7529678
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28.0,23.83518532
491.0,26.0,123.0,201.0,3.93,822.0,699.0,28.0,57.915983999999995
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28.0,41.684340008
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36256448
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28.0,41.542307951999994
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,3.0,19.41564416
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270.0,54.378282643999995
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7.0,14.843728804
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,35.076402024
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28.0,15.42357812
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,14.0,20.08443588
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.2032056
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,28.0,33.27411176
239.6,359.4,0.0,185.7,0.0,941.6,664.3,28.0,39.435269296
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28.0,55.49592324
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2032056
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365.0,52.516697443999995
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,33.79811352
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.84000168
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,14.0,21.0634918
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,14.0,33.72916592
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28.0,23.51802636
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180.0,52.1243856
194.68,0.0,100.52,170.17,7.48,998.0,901.8,14.0,24.28334472
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,100.0,47.8151606
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,100.0,56.63355864
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,37.42475728
375.0,93.8,0.0,126.6,23.4,852.1,992.6,7.0,45.69846928
