Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,28.0,21.53923024
132.0,207.0,161.0,179.0,5.0,867.0,736.0,28.0,33.301690799999996
374.0,189.2,0.0,170.1,10.1,926.1,756.7,3.0,34.39795764
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.0621928
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,14.0,20.91870184
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,3.0,13.33446584
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,3.0,7.31534036
334.0,17.6,158.0,189.0,15.3,967.0,633.0,28.0,44.32641204
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,81.75116932
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,100.0,59.30183076
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,20.72564856
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28.0,40.93419012
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7.0,13.664035368
160.0,188.0,146.0,203.0,11.0,829.0,710.0,28.0,32.83974188
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7.0,32.823194456
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26343984
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7.0,16.889404096
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,28.0,29.65436276
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.41590396
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28.0,23.696600644
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3.0,24.39366088
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,32.039949719999996
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1.0,6.26733684
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7.0,10.089791784
374.0,189.2,0.0,170.1,10.1,926.1,756.7,91.0,64.90037588
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,27.923778
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180.0,44.207822168
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,12.54156844
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28.0,22.347985588
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,100.0,47.8151606
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,56.0,60.32225524
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28.0,39.28978986
238.05,0.0,94.11,186.66,7.0,949.91,847.01,56.0,39.58971192
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3.0,4.782205536
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0,42.42345828
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3.0,18.01600788
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,18.12632404
531.3,0.0,0.0,141.8,28.2,852.1,893.7,56.0,58.798513279999995
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28.0,38.45897128
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3.0,14.69962832
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7.0,35.101223159999996
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,38.70028788
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28.0,17.95395504
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,61.23236356
213.5,0.0,174.24,154.61,11.66,1052.3,775.48,3.0,17.36790044
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28.0,25.573354316
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,28.0,33.72916592
491.0,26.0,123.0,210.0,3.93,882.0,699.0,7.0,33.488834284729315
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.41304616
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,14.0,31.35047372
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.19685056
