Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
234.0,156.0,0.0,189.0,5.85,981.0,760.0,28.0,39.300132
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28.0,23.786922
387.0,20.0,94.0,157.0,11.61,938.0,845.0,56.0,61.45989064
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7.0,16.889404096
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90.0,39.358047983999995
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,100.0,56.8128224
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28.0,30.439675923999996
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,14.0,38.76923548
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28.0,52.426376088
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.1695112
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28.0,38.45897128
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,91.0,66.59648684
198.6,132.4,0.0,192.0,0.0,978.4,825.5,180.0,41.719503284
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28.0,18.746162964
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28.0,39.421479776
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,14.0,24.42813468
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,32.72253096
387.0,20.0,94.0,157.0,14.32,938.0,845.0,3.0,22.752708
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,10.730314988
190.0,190.0,0.0,228.0,0.0,932.0,670.0,28.0,40.856968808
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3.0,24.39366088
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,35.076402024
202.0,11.0,141.0,206.0,1.72,942.0,801.0,7.0,15.069975430541358
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,20.72564856
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91.0,56.49566344
252.31,0.0,98.75,146.25,14.17,987.76,889.01,3.0,21.78054684
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28.0,33.79811352
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,3.0,15.52010476
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,69.83702404
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28.0,66.89985628
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28.0,57.21271848
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180.0,71.62276688
491.0,26.0,123.0,210.0,3.93,882.0,699.0,28.0,55.55108132
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.416073836
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,14.0,20.91870184
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,100.0,40.38950408
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.5748832
401.8,94.7,0.0,147.4,11.4,946.8,852.1,3.0,41.09966436
