frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
6300.0,4.8,0.0254,39.6,0.000907475,134.336
5000.0,12.3,0.1016,71.3,0.0337792,116.108
5000.0,2.0,0.2286,31.7,0.00372371,118.267
400.0,0.0,0.3048,31.7,0.00331266,125.045
1600.0,19.7,0.0508,71.3,0.0341183,120.575
1000.0,15.4,0.0508,39.6,0.0282593,127.893
3150.0,0.0,0.1524,71.3,0.0015988,129.377
400.0,12.6,0.1524,71.3,0.0483159,127.094
8000.0,0.0,0.0508,31.7,0.000812164,126.59
200.0,12.6,0.1524,39.6,0.0584113,114.75
1250.0,5.4,0.1524,31.7,0.00525474,123.991
1000.0,0.0,0.0254,31.7,0.000439472,125.127
2500.0,3.3,0.1016,39.6,0.00245138,130.791
315.0,0.0,0.2286,55.5,0.00229336,119.54
1250.0,0.0,0.1524,31.7,0.00209405,131.467
500.0,6.7,0.1016,31.7,0.00592927,130.206
5000.0,4.2,0.0508,39.6,0.00152689,129.777
315.0,12.6,0.1524,71.3,0.0483159,128.484
250.0,7.3,0.2286,31.7,0.0132672,130.089
16000.0,0.0,0.3048,71.3,0.00266337,108.721
630.0,12.3,0.1016,71.3,0.0337792,135.368
200.0,8.9,0.1016,71.3,0.0103088,133.503
3150.0,12.6,0.1524,71.3,0.0483159,113.334
4000.0,0.0,0.1524,39.6,0.00193287,125.343
10000.0,4.0,0.3048,71.3,0.00497773,110.905
4000.0,7.3,0.2286,55.5,0.0111706,117.284
800.0,15.4,0.0508,39.6,0.0282593,128.423
6300.0,5.4,0.1524,39.6,0.00485029,116.677
500.0,8.9,0.1016,39.6,0.0124596,133.79
1600.0,8.4,0.0508,55.5,0.00544854,133.032
2000.0,12.3,0.1016,31.7,0.0418756,110.447
315.0,7.2,0.1524,71.3,0.00752039,128.713
250.0,4.0,0.3048,71.3,0.00497773,126.395
800.0,9.9,0.1524,71.3,0.0193001,128.879
5000.0,8.4,0.0508,71.3,0.00529514,121.146
10000.0,2.7,0.1524,71.3,0.00243851,116.724
2500.0,1.5,0.3048,39.6,0.00392107,120.981
400.0,3.0,0.3048,31.7,0.00529514,125.398
6300.0,0.0,0.0254,39.6,0.000428464,136.826
500.0,5.4,0.1524,31.7,0.00525474,129.681
630.0,0.0,0.1016,31.7,0.00150092,126.413
1250.0,8.4,0.0508,31.7,0.00580776,130.156
4000.0,17.4,0.0254,55.5,0.0165706,121.771
200.0,7.3,0.2286,71.3,0.0104404,138.758
250.0,9.9,0.1524,39.6,0.0233328,128.335
2000.0,19.7,0.0508,39.6,0.036484,117.724
630.0,5.4,0.1524,55.5,0.00433288,131.807
3150.0,12.7,0.0254,39.6,0.0130253,127.847
1000.0,9.9,0.1524,31.7,0.0252785,122.149
4000.0,8.9,0.1016,71.3,0.0103088,120.243
400.0,7.2,0.1524,39.6,0.00909175,132.118
5000.0,2.0,0.2286,71.3,0.00293031,122.816
2500.0,5.4,0.1524,39.6,0.00485029,120.497
2500.0,0.0,0.1016,55.5,0.00131983,133.04
1600.0,12.3,0.1016,55.5,0.0368233,121.824
10000.0,0.0,0.1524,71.3,0.0015988,120.247
4000.0,3.3,0.1016,71.3,0.00202822,128.704
500.0,7.3,0.2286,71.3,0.0104404,136.798
4000.0,19.7,0.0508,39.6,0.036484,108.684
400.0,12.6,0.1524,39.6,0.0584113,115.91
4000.0,1.5,0.3048,39.6,0.00392107,117.741
6300.0,3.0,0.3048,39.6,0.00495741,114.042
