frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
800.0,12.3,0.1016,71.3,0.0337792,127.318
8000.0,2.7,0.1524,71.3,0.00243851,120.534
1250.0,5.4,0.1524,71.3,0.00401199,134.111
1000.0,5.4,0.1524,71.3,0.00401199,133.201
3150.0,7.2,0.1524,71.3,0.00752039,116.783
1000.0,8.4,0.0508,31.7,0.00580776,129.516
500.0,22.2,0.0254,71.3,21.4178,117.967
400.0,15.4,0.0508,31.7,0.0289853,123.705
8000.0,3.0,0.3048,39.6,0.00495741,110.652
200.0,7.3,0.2286,39.6,12.3481,130.989
2500.0,3.3,0.1016,39.6,2.45138,130.791
315.0,7.2,0.1524,71.3,0.00752039,128.713
2000.0,9.5,0.0254,31.7,0.00461377,130.496
200.0,11.2,0.0508,39.6,0.0150478,125.01
400.0,17.4,0.0254,71.3,0.016104,117.396
5000.0,3.0,0.3048,31.7,0.00529514,113.858
630.0,3.0,0.3048,39.6,4.957409999999999,129.292
1250.0,0.0,0.1524,71.3,0.0015988,128.927
