Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.699338604
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,3.0,15.43736764
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.37597436
427.5,47.5,0.0,228.0,0.0,932.0,594.0,28.0,37.427515183999994
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28.0,40.8686899
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.39236188
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270.0,43.01296026
326.5,0.0,137.9,199.0,10.8,801.1,792.5,28.0,38.630650804
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,28.0,33.72916592
355.0,19.0,97.0,145.0,12.25,967.0,871.0,28.0,55.45455468
