frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
2500.0,0.0,0.0254,31.7,0.000439472,132.897
8000.0,0.0,0.3048,55.5,0.00283081,116.476
4000.0,17.4,0.0254,55.5,0.0165706,121.771
500.0,8.9,0.1016,71.3,0.0103088,138.523
6300.0,2.0,0.2286,31.7,0.00372371,115.137
630.0,3.0,0.3048,39.6,0.00495741,129.292
4000.0,0.0,0.0508,39.6,0.000791822,135.308
1600.0,0.0,0.0508,39.6,0.000791822,130.908
2000.0,0.0,0.0254,39.6,0.000428464,130.026
400.0,12.6,0.1524,39.6,0.0584113,115.91
2500.0,8.4,0.0508,55.5,0.00544854,131.542
2500.0,3.3,0.1016,71.3,0.00202822,133.894
4000.0,7.3,0.2286,39.6,0.0123481,114.079
200.0,12.3,0.1016,55.5,0.0368233,132.304
5000.0,4.0,0.2286,39.6,0.00473801,117.649
10000.0,0.0,0.2286,71.3,0.00214345,118.134
1600.0,12.7,0.0254,71.3,0.0121808,134.528
10000.0,3.3,0.1016,55.5,0.002211,115.659
16000.0,0.0,0.2286,71.3,0.00214345,114.984
1000.0,8.4,0.0508,55.5,0.00544854,130.722
4000.0,4.0,0.2286,55.5,0.0042862,120.654
1250.0,9.9,0.1524,55.5,0.0208438,121.635
5000.0,7.3,0.2286,71.3,0.0104404,115.298
1250.0,8.9,0.1016,71.3,0.0103088,132.793
1600.0,4.0,0.3048,39.6,0.00579636,123.213
1250.0,4.8,0.0254,31.7,0.000930789,127.408
315.0,15.6,0.1016,39.6,0.0528487,122.754
1250.0,11.2,0.0508,71.3,0.014072,136.191
1250.0,9.9,0.1524,71.3,0.0193001,122.679
2500.0,8.9,0.1016,71.3,0.0103088,123.623
6300.0,15.4,0.0508,71.3,0.0264269,115.215
8000.0,5.4,0.1524,55.5,0.00433288,114.927
3150.0,2.0,0.2286,31.7,0.00372371,121.527
1600.0,4.8,0.0254,55.5,0.000873218,121.474
4000.0,4.8,0.0254,39.6,0.000907475,134.996
1000.0,0.0,0.1524,39.6,0.00193287,130.033
8000.0,5.3,0.2286,71.3,0.0051942,114.9
2500.0,9.5,0.0254,31.7,0.00461377,130.086
1600.0,7.3,0.2286,71.3,0.0104404,125.728
1000.0,9.5,0.0254,71.3,0.00420654,129.556
4000.0,5.4,0.1524,71.3,0.00401199,121.431
8000.0,3.3,0.1016,39.6,0.00245138,118.091
6300.0,0.0,0.1524,31.7,0.00209405,119.737
1250.0,2.0,0.2286,39.6,0.00346574,128.257
3150.0,12.7,0.0254,71.3,0.0121808,133.758
5000.0,15.4,0.0508,55.5,0.0271925,117.11
3150.0,0.0,0.2286,55.5,0.00229336,125.16
250.0,7.3,0.2286,71.3,0.0104404,139.918
2500.0,0.0,0.0508,31.7,0.000812164,134.87
8000.0,0.0,0.0508,39.6,0.000791822,128.518
250.0,12.6,0.1524,39.6,0.0584113,115.89
4000.0,12.3,0.1016,39.6,0.0408268,110.905
1250.0,15.4,0.0508,71.3,0.0264269,130.845
