frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
1600.0,0.0,0.2286,71.3,0.00214345,129.134
2500.0,12.7,0.0254,39.6,0.0130253,129.027
3150.0,15.4,0.0508,31.7,0.0289853,118.045
800.0,3.3,0.1016,55.5,0.002211,129.119
5000.0,3.0,0.3048,55.5,0.00452492,117.309
2000.0,4.0,0.3048,71.3,0.00497773,124.395
1000.0,0.0,0.1016,31.7,0.00150092,131.313
10000.0,0.0,0.3048,31.7,0.00331266,108.265
2000.0,11.2,0.0508,71.3,0.014072,133.311
4000.0,4.0,0.2286,55.5,0.0042862,120.654
1000.0,8.4,0.0508,39.6,0.00566229,130.195
4000.0,2.7,0.1524,71.3,0.00243851,126.534
5000.0,3.0,0.3048,31.7,0.00529514,113.858
630.0,4.0,0.2286,71.3,0.00400603,129.038
1600.0,9.5,0.0254,71.3,0.00420654,133.756
315.0,9.9,0.1524,31.7,0.0252785,128.809
1000.0,19.7,0.0508,39.6,0.036484,118.904
2500.0,8.4,0.0508,31.7,0.00580776,125.576
5000.0,12.7,0.0254,71.3,0.0121808,128.978
1000.0,6.7,0.1016,39.6,0.00578076,134.515
3150.0,9.9,0.1524,39.6,0.0233328,113.525
800.0,7.2,0.1524,39.6,0.00909175,132.358
2500.0,12.3,0.1016,39.6,0.0408268,113.315
630.0,6.7,0.1016,39.6,0.00578076,133.355
800.0,0.0,0.0508,31.7,0.000812164,122.79
1250.0,7.3,0.2286,31.7,0.0132672,120.509
1250.0,3.3,0.1016,55.5,0.002211,132.769
1000.0,9.9,0.1524,71.3,0.0193001,126.349
3150.0,2.7,0.1524,39.6,0.00294804,122.919
2000.0,8.4,0.0508,31.7,0.00580776,127.686
5000.0,0.0,0.1016,71.3,0.00121072,130.795
630.0,9.5,0.0254,71.3,0.00420654,125.726
1000.0,15.4,0.0508,55.5,0.0271925,130.4
3150.0,3.3,0.1016,39.6,0.00245138,128.401
6300.0,17.4,0.0254,71.3,0.016104,119.916
4000.0,4.0,0.2286,39.6,0.00473801,119.159
1600.0,19.7,0.0508,39.6,0.036484,117.604
10000.0,1.5,0.3048,71.3,0.00336729,113.492
4000.0,17.4,0.0254,31.7,0.0176631,121.996
4000.0,9.9,0.1524,71.3,0.0193001,115.079
630.0,17.4,0.0254,39.6,0.0172206,124.514
2000.0,8.9,0.1016,39.6,0.0124596,119.04
1250.0,0.0,0.1016,31.7,0.00150092,133.063
500.0,5.4,0.1524,39.6,0.00485029,129.937
6300.0,9.5,0.0254,39.6,0.00449821,120.324
