number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
6.0,107.291233333333,819.183333333333,166.5,8095.90483333333,49.87,10.8586666666667,112.387763333333,2.83333333333333,205.0,103.228665,132.6
6.0,94.4012333333333,743.1,165.166666666667,4954.23816666667,60.15,7.322,114.00443,2.5,183.0,91.8989276923077,60.0
4.0,81.94625,868.575,131.0,6518.25,101.725,11.0125,50.63,4.25,53.0,41.243,11.8
5.0,74.290174,810.8,149.8,4975.4858,63.986,6.9944,113.605316,2.2,171.0,61.16376,18.3
4.0,104.3656,891.65,154.25,6501.35725,69.8375,5.903,106.581645,2.0,205.0,55.2127745583302,70.0
4.0,96.03285,785.4,168.0,5384.35725,82.3375,10.3055,108.256645,2.25,205.0,178.718082857143,92.4
5.0,61.357238,897.46,142.2,3388.70378,76.65,6.656,87.041416,2.0,205.0,169.796093495935,60.7
3.0,126.948926666667,768.966666666667,148.0,7723.0,125.6,14.3666666666667,20.84,5.33333333333333,95.0,5.91619047619048,3.275
5.0,80.23848,736.3,169.2,4206.2858,66.644,7.3924,127.005316,2.2,205.0,99.5432971093267,36.0
2.0,67.4025,849.75,129.5,6346.5,106.85,9.6,39.76,4.5,53.0,39.76,55.0
3.0,47.3105316666667,743.866666666667,148.666666666667,6515.33333333333,60.0666666666667,14.0333333333333,117.0,2.66666666666667,7.0,106.6,7.63
6.0,106.896733333333,820.95,167.333333333333,7800.90483333333,60.5533333333333,11.192,132.721096666667,2.66666666666667,205.0,86.8395251612903,118.0
2.0,55.00535,893.95,125.0,6880.0,104.95,64.0,95.5,5.0,116.0,95.5,3.85
3.0,50.1843462,662.433333333333,138.0,4711.0,72.2,21.7666666666667,108.666666666667,4.0,53.0,58.65,5.5
3.0,104.201823333333,670.466666666667,166.0,7946.33333333333,90.9333333333333,21.2666666666667,64.3333333333333,4.33333333333333,70.0,64.95,3.9
4.0,120.5716,841.025,147.0,5387.10725,74.8125,8.173,19.256645,3.25,205.0,10.285948,1.4
3.0,45.9581,1148.36666666667,89.6666666666667,3497.56,92.7,3.96066666666667,143.350803333333,2.0,117.0,158.437800526316,1.04
4.0,57.44444875,763.2,154.0,6012.75,41.4425,16.56,107.25,3.5,80.0,91.936,20.4
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,101.838169665653,56.0
2.0,67.4025,849.75,129.5,6346.5,106.85,9.6,39.76,4.5,53.0,39.76,8.8
2.0,51.4688,651.25,168.5,6650.0,58.95,21.65,62.5,5.5,5.0,37.237,3.3
3.0,50.9708833333333,784.5,148.333333333333,4640.66666666667,84.1,45.6333333333333,83.6666666666667,4.33333333333333,145.0,92.9387755102041,12.4
6.0,83.4220916666667,733.466666666667,162.333333333333,4910.5715,54.1,7.577,116.337763333333,2.33333333333333,171.0,76.1823641171935,92.0
5.0,106.38676,801.92,150.6,4899.0858,72.89,11.5044,14.405316,3.6,205.0,17.2710966666667,3.47
3.0,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,58.0,96.2375,33.0
3.0,44.5841795333333,687.4,131.666666666667,5146.66666666667,48.5333333333333,32.2333333333333,133.666666666667,4.0,103.0,61.7428571428571,5.7
6.0,103.903966666667,769.1,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,171.0,169.682658,107.75
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,110.214176,76.9
3.0,61.8095,637.9,155.333333333333,3621.33333333333,57.3433333333333,21.2633333333333,71.3333333333333,3.0,108.0,83.4333333333333,3.17
4.0,105.313925,787.375,150.5,6080.35725,74.6375,6.3805,116.006645,2.25,205.0,48.0144981818182,25.0
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.6218398303778,89.5
5.0,45.24836064,975.3,129.6,2628.625,120.46,6.0244,127.010856,1.8,177.0,109.149899038462,95.0
6.0,93.4002005333333,961.1,118.5,4240.35416666667,144.866666666667,4.28533333333333,6.04321333333333,3.5,164.0,-999.0,3.145
7.0,110.540542857143,736.385714285714,163.0,5944.91842857143,64.8,7.71885714285714,98.7180828571429,2.85714285714286,190.0,172.42178,104.5
4.0,72.77084232,675.85,178.25,4519.75,41.6125,13.025,71.75,2.75,139.0,63.984,31.0
3.0,121.722689666667,738.466666666667,156.666666666667,9439.66666666667,136.966666666667,22.7333333333333,160.333333333333,4.33333333333333,74.0,190.2,1.15
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,168.602658,108.0
6.0,94.6348158333333,742.766666666667,162.166666666667,5975.23816666667,61.7133333333333,8.287,99.8377633333333,2.5,205.0,114.593325454545,64.0
4.0,90.2786,773.025,163.0,4870.35725,82.3375,7.1055,108.756645,2.25,205.0,96.3912353846154,82.3
7.0,110.4002,738.128571428571,166.0,7127.347,73.0471428571429,9.61314285714286,87.4323685714286,3.28571428571429,185.0,58.5450470588235,21.0
4.0,100.351275,734.25,171.75,3536.85725,75.1375,5.363,31.506645,2.5,205.0,11.054348,29.0
4.0,115.294808,770.6,164.0,10732.25,83.1,15.91,55.059,5.0,97.0,25.2842352941176,7.0
1.0,92.90638,663.6,198.0,8570.0,87.6,26.8,54.0,5.0,0.0,54.0,8.81
4.0,90.2786,773.025,163.0,4870.35725,82.3375,7.1055,108.756645,2.25,205.0,96.3989276923077,94.0
7.0,93.3173971428571,724.0,172.0,6352.06128571429,80.3328571428571,12.6602857142857,90.5752257142857,3.42857142857143,183.0,122.9408225,32.0
2.0,167.9360195,715.2,184.5,12723.0,136.9,9.4,166.5,4.0,21.0,114.31,3.2
4.0,54.0683875,1024.5,113.0,2463.8035,215.775,31.35,39.282225,4.25,145.0,52.3455583333333,3.25
2.0,68.088,752.5,135.0,7141.5,120.2,22.45,230.0,3.0,20.0,345.6,0.117
4.0,100.351275,734.25,171.75,3536.85725,75.1375,5.363,31.506645,2.5,205.0,21.01329,31.8
2.0,87.46,812.6,146.5,7549.5,134.95,20.7,69.76,6.0,87.0,59.8685714285714,6.28
5.0,88.330322,781.74,164.8,5933.0858,69.31,10.3844,102.805316,2.4,205.0,85.2873892307692,55.0
5.0,45.870829,799.12,133.4,5400.0,78.68,39.96,75.0,3.2,145.0,65.59,11.5
4.0,81.75669875,741.475,168.75,6502.75,44.3375,16.425,61.75,3.5,139.0,55.5528,15.5
5.0,88.936744,743.42,170.6,4617.8858,71.69,7.8044,89.605316,2.4,205.0,91.8037442228739,88.1
5.0,92.34848,740.76,179.6,4600.4858,67.176,7.8644,92.805316,2.2,205.0,97.2450815384615,85.0
5.0,38.63656,1018.86,107.0,2770.536,86.566,25.3364,115.010482,2.6,171.0,62.5963483870968,33.0
3.0,129.34296,750.4,183.666666666667,14526.6666666667,117.1,24.8333333333333,118.0,5.66666666666667,25.0,78.0,2.43
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,107.643411851852,30.0
6.0,84.188275,752.466666666667,160.166666666667,4565.5715,66.1,8.69366666666667,110.00443,2.66666666666667,171.0,71.194176,84.0
5.0,88.936744,743.42,170.6,4617.8858,71.69,7.8044,89.605316,2.4,205.0,90.7454328571428,89.9
6.0,94.186175,709.6,185.5,4954.5715,64.12,9.44366666666667,107.671096666667,2.5,205.0,97.6527738461538,77.0
5.0,69.17125,753.08,170.4,3698.6858,62.564,8.2524,127.005316,2.2,205.0,192.075225714286,77.0
2.0,49.858425,707.8,149.5,3466.0,29.65,30.7,22.0,3.0,125.0,26.2307692307692,4.7
2.0,67.48525,859.25,130.0,7205.0,156.35,11.715,75.1025,6.0,86.0,79.78359375,5.8
4.0,105.313925,787.375,150.5,6080.35725,74.6375,6.3805,116.006645,2.25,205.0,48.0144981818182,86.0
4.0,90.1422625,781.2,156.25,5572.60725,91.35,6.4305,106.006645,3.0,199.0,-999.0,18.85
4.0,96.4516525,787.4,167.0,5447.85725,82.3375,9.5305,108.756645,2.25,205.0,98.5203315723271,64.5
5.0,106.54937,720.04,182.0,5790.4858,76.17,10.0444,89.405316,2.6,205.0,96.2758507692308,79.0
3.0,87.2311666666667,672.366666666667,170.666666666667,7103.33333333333,74.6233333333333,12.4133333333333,139.0,4.0,49.0,101.716417910448,8.7
4.0,77.4375175,708.95,164.75,5324.25,37.5175,14.085,85.5,3.25,81.0,81.0906,31.7
6.0,71.6419416666667,803.0,158.166666666667,5498.5715,70.6583333333333,9.54533333333333,107.671096666667,2.16666666666667,205.0,93.1103207939072,47.9
3.0,77.33246,660.366666666667,193.333333333333,6529.33333333333,46.4333333333333,22.1666666666667,33.0,4.33333333333333,30.0,30.05,7.5
4.0,100.351275,734.25,171.75,3536.85725,75.1375,5.363,31.506645,2.5,205.0,11.775948,16.0
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,186.798082857143,61.0
5.0,72.952854,776.88,151.2,5329.0858,86.386,8.9644,107.805316,2.2,171.0,60.1766171428571,10.9
3.0,72.3102833333333,766.4,163.0,5570.66666666667,102.0,16.3766666666667,52.0683333333333,5.0,125.0,56.3184210526316,2.1
2.0,159.60065,573.45,156.0,9580.0,25.55,3.73,64.0,3.0,0.0,74.8,3.223
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,94.4604661538462,56.0
4.0,126.5792425,681.675,172.25,9234.0,110.725,20.9,62.75,4.0,95.0,78.12,1.73
5.0,55.39328,755.04,148.4,3809.0858,60.64,7.0904,132.805316,2.2,171.0,209.002416363636,70.0
4.0,76.797975,656.575,191.5,4491.75,40.5125,12.9575,61.75,2.75,139.0,58.48,23.6
6.0,31.8030566666667,973.8,102.333333333333,2531.58648333333,115.516666666667,4.11833333333333,27.48868,3.16666666666667,119.0,32.663836,18.4
4.0,96.03285,785.4,168.0,5384.35725,82.3375,10.3055,108.256645,2.25,205.0,96.2450815384615,89.3
3.0,72.6441566666667,659.066666666667,159.0,4862.0,78.9,26.4333333333333,64.6666666666667,4.0,84.0,60.723,16.48
3.0,171.633666666667,868.4,160.0,16750.0,183.666666666667,21.1666666666667,74.6666666666667,6.0,57.0,50.6833333333333,2.84
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,97.5531002492212,75.0
