Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,14.0,36.9903874
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7.0,18.12632404
380.0,0.0,0.0,228.0,0.0,932.0,670.0,270.0,53.300631656
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90.0,51.863763672
202.0,11.0,141.0,206.0,1.72,942.0,801.0,28.0,21.96670536
337.9,189.0,0.0,174.9,9.5,944.7,755.8,28.0,49.89737812
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,56.0,47.13257936
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28.0,31.875164956000003
427.5,47.5,0.0,228.0,0.0,932.0,594.0,180.0,41.836714204
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.29871315999999
387.0,20.0,94.0,157.0,14.32,938.0,845.0,56.0,56.33708396
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28.0,31.11605188
295.71,0.0,95.64,171.54,8.87,955.14,859.2,100.0,52.04164848
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7.0,7.675936308
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28.0,16.503987012
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,14.0,26.310404159999997
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.27555072
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,30.14389072
446.0,24.0,79.0,162.0,11.61,967.0,712.0,28.0,57.02655996
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,100.0,48.67011084
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7.0,15.691094808
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,3.0,12.47262084
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28.0,37.171030112
