frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
1000.0,0.0,0.0508,39.6,0.000791822,127.638
1600.0,7.3,0.2286,55.5,0.0111706,123.354
4000.0,9.5,0.0254,39.6,0.00449821,127.864
4000.0,8.4,0.0508,39.6,0.00566229,118.955
4000.0,0.0,0.1016,71.3,0.00121072,130.935
10000.0,0.0,0.3048,39.6,0.00310138,112.139
3150.0,17.4,0.0254,39.6,0.0172206,123.564
630.0,0.0,0.2286,31.7,0.0027238,129.465
1250.0,12.7,0.0254,39.6,0.0130253,130.777
8000.0,2.0,0.2286,71.3,0.00293031,115.996
250.0,17.4,0.0254,39.6,0.0172206,114.714
4000.0,9.5,0.0254,39.6,0.00449821,127.864
2500.0,0.0,0.0508,39.6,0.000791822,134.938
315.0,12.3,0.1016,39.6,0.0408268,129.415
200.0,9.9,0.1524,39.6,0.0233328,127.315
630.0,4.0,0.2286,55.5,0.0042862,129.964
3150.0,0.0,0.3048,71.3,0.00266337,125.201
5000.0,0.0,0.0508,39.6,0.000791822,134.308
800.0,5.4,0.1524,31.7,0.00525474,131.491
1600.0,7.2,0.1524,71.3,0.00752039,130.893
2500.0,4.0,0.2286,39.6,0.00473801,119.649
12500.0,0.0,0.0254,39.6,0.000428464,129.116
1000.0,0.0,0.0254,31.7,0.000439472,125.127
630.0,6.7,0.1016,71.3,0.00478288,131.448
3150.0,22.2,0.0254,39.6,0.0229028,120.856
2500.0,0.0,0.1016,31.7,0.00150092,132.003
200.0,17.4,0.0254,55.5,0.0165706,109.951
630.0,2.0,0.2286,31.7,0.00372371,129.057
3150.0,0.0,0.1524,39.6,0.00193287,125.603
1000.0,0.0,0.3048,31.7,0.00331266,127.365
6300.0,0.0,0.0254,31.7,0.000439472,138.537
500.0,8.4,0.0508,39.6,0.00566229,122.905
1000.0,0.0,0.1524,31.7,0.00209405,130.987
6300.0,15.4,0.0508,71.3,0.0264269,115.215
1600.0,0.0,0.1016,55.5,0.00131983,132.05
6300.0,0.0,0.2286,71.3,0.00214345,122.044
12500.0,0.0,0.3048,71.3,0.00266337,112.241
6300.0,0.0,0.1524,31.7,0.00209405,119.737
5000.0,12.3,0.1016,55.5,0.0368233,112.014
1000.0,0.0,0.3048,55.5,0.00283081,126.966
5000.0,9.5,0.0254,39.6,0.00449821,125.044
315.0,12.3,0.1016,39.6,0.0408268,129.415
2500.0,0.0,0.2286,39.6,0.00253511,125.025
1000.0,0.0,0.2286,39.6,0.00253511,130.435
630.0,7.2,0.1524,71.3,0.00752039,134.853
3150.0,4.8,0.0254,31.7,0.000930789,134.268
6300.0,0.0,0.0254,31.7,0.000439472,138.537
16000.0,0.0,0.0254,55.5,0.00041229,125.683
2000.0,0.0,0.1524,39.6,0.00193287,129.633
250.0,9.9,0.1524,55.5,0.0208438,133.235
2500.0,0.0,0.3048,55.5,0.00283081,124.106
1000.0,17.4,0.0254,39.6,0.0172206,138.274
1250.0,7.3,0.2286,71.3,0.0104404,127.358
4000.0,11.2,0.0508,71.3,0.014072,122.471
630.0,12.3,0.1016,55.5,0.0368233,124.244
4000.0,5.3,0.2286,39.6,0.00614329,115.801
1000.0,2.7,0.1524,71.3,0.00243851,128.774
2500.0,0.0,0.3048,55.5,0.00283081,124.106
1000.0,2.7,0.1524,71.3,0.00243851,128.774
2000.0,2.0,0.2286,55.5,0.00313525,124.612
630.0,2.7,0.1524,71.3,0.00243851,127.404
4000.0,0.0,0.2286,55.5,0.00229336,123.41
3150.0,12.3,0.1016,31.7,0.0418756,110.307
2000.0,2.0,0.2286,39.6,0.00346574,122.797
315.0,9.9,0.1524,55.5,0.0208438,132.355
800.0,9.9,0.1524,31.7,0.0252785,125.539
1600.0,0.0,0.1524,31.7,0.00209405,130.817
630.0,2.0,0.2286,31.7,0.00372371,129.057
4000.0,0.0,0.2286,31.7,0.0027238,122.035
2000.0,0.0,0.0254,55.5,0.00041229,127.623
500.0,17.4,0.0254,31.7,0.0176631,127.676
1600.0,9.5,0.0254,71.3,0.00420654,133.756
500.0,7.3,0.2286,39.6,0.0123481,130.299
2000.0,8.4,0.0508,55.5,0.00544854,133.042
8000.0,0.0,0.1524,39.6,0.00193287,120.553
1000.0,17.4,0.0254,39.6,0.0172206,138.274
