Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
427.5,47.5,594.0,228.0,0.0,932.0,0.0,270.0,43.01296026
164.0,0.0,846.0,181.0,13.0,849.0,200.0,28.0,15.08573488
102.0,153.0,942.0,192.0,0.0,887.0,0.0,28.0,17.275510655999998
337.9,189.0,755.8,174.9,9.5,944.7,0.0,28.0,49.89737812
262.0,111.0,733.0,195.0,5.0,895.0,86.0,28.0,33.7153764
330.5,169.6,802.3,194.9,8.1,811.0,0.0,28.0,56.619079644
331.0,0.0,821.0,192.0,0.0,1025.0,0.0,90.0,37.91428524
159.0,187.0,789.0,176.0,11.0,990.0,0.0,28.0,32.763899519999995
238.2,158.8,734.3,185.7,0.0,1040.6,0.0,7.0,15.691094808
152.6,238.7,683.9,200.0,6.3,1001.8,0.0,28.0,26.859916531999996
146.0,173.0,817.0,182.0,3.0,986.0,0.0,28.0,23.73865868
313.3,262.2,611.8,175.5,8.6,1046.9,0.0,91.0,66.59648684
172.38,13.61,856.4,156.76,4.14,1006.3,172.37,28.0,33.68779736
139.6,209.4,806.9,192.0,0.0,1047.0,0.0,3.0,8.06342182
222.36,0.0,870.32,189.29,4.46,967.08,96.67,100.0,40.7135578
200.0,0.0,845.0,180.0,0.0,1125.0,0.0,7.0,7.83934212
333.0,0.0,842.6,192.0,0.0,931.2,0.0,28.0,31.966865263999996
304.0,76.0,670.0,228.0,0.0,932.0,0.0,365.0,55.260122448
397.0,17.2,633.0,167.0,20.8,967.0,158.0,28.0,55.647607959999995
376.0,0.0,762.36,214.6,0.0,1003.5,0.0,100.0,43.0577762
254.0,0.0,863.0,198.0,0.0,968.0,0.0,90.0,26.94472208
154.8,0.0,696.7,193.3,9.1,1047.4,142.8,28.0,12.459520796
491.0,26.0,699.0,201.0,3.93,822.0,123.0,56.0,61.85584685418796
250.0,0.0,857.2,191.84,5.33,948.9,95.69,56.0,39.64487
297.0,0.0,734.0,186.0,0.0,1040.0,0.0,7.0,30.9574724
200.0,200.0,660.0,190.0,0.0,1145.0,0.0,28.0,49.249270679999995
164.2,0.0,846.0,181.2,12.6,849.3,200.1,28.0,15.091250688
252.1,97.1,821.4,193.8,8.3,835.5,75.6,28.0,33.399596392
250.0,0.0,861.17,187.42,5.53,956.86,95.69,100.0,42.34761592
159.0,209.0,669.0,201.0,7.0,848.0,161.0,28.0,30.881630039999997
181.9,272.8,714.3,185.7,0.0,1012.4,0.0,7.0,12.37264682
312.7,0.0,822.2,178.1,8.0,999.7,0.0,28.0,25.10382116
385.0,0.0,763.0,186.0,0.0,966.0,0.0,28.0,31.35047372
236.0,0.0,885.0,194.0,0.0,968.0,0.0,14.0,12.83804312
190.34,0.0,802.59,161.85,9.88,1088.1,125.18,100.0,40.38950408
296.0,0.0,778.4,221.4,10.5,819.2,106.7,28.0,31.420110796000003
297.16,0.0,753.45,174.8,9.52,1022.8,117.54,100.0,56.7438748
305.3,203.5,631.0,203.5,0.0,965.4,0.0,28.0,43.377003588
102.0,153.0,942.0,192.0,0.0,887.0,0.0,7.0,7.675936308
500.0,0.0,613.0,200.0,0.0,1125.0,0.0,90.0,47.22221124
298.0,137.0,655.0,201.0,6.0,878.0,107.0,28.0,53.52402188
212.52,0.0,903.59,159.32,8.71,1007.8,100.37,100.0,42.919881
213.74,0.0,776.35,154.79,10.16,1053.5,174.74,28.0,40.14818748
139.7,163.9,655.6,236.7,5.8,868.6,127.7,28.0,35.225328839999996
321.3,164.2,774.0,190.5,4.6,870.0,0.0,28.0,57.21823428799999
275.07,0.0,777.5,159.48,9.9,1053.6,121.35,100.0,58.60546
190.0,190.0,670.0,228.0,0.0,932.0,0.0,28.0,40.856968808
218.23,54.64,792.67,140.75,11.91,1075.7,123.78,56.0,61.99078716
339.0,0.0,781.0,197.0,0.0,968.0,0.0,28.0,32.039949719999996
424.0,22.0,750.0,178.0,8.48,882.0,132.0,3.0,32.01138571527068
165.0,128.5,746.6,175.06,8.08,1005.8,132.1,28.0,46.38794528
321.4,0.0,779.7,182.5,11.5,870.1,127.9,28.0,37.265488324
469.0,117.2,840.5,137.8,32.2,852.1,0.0,28.0,66.89985628
134.7,0.0,804.9,180.2,10.0,961.0,165.7,28.0,13.293786756
525.0,0.0,613.0,189.0,0.0,1125.0,0.0,3.0,33.79811352
193.5,290.2,704.3,185.7,0.0,998.2,0.0,28.0,32.626693796000005
500.0,0.0,613.0,200.0,0.0,1125.0,0.0,270.0,55.15808
316.1,210.7,689.3,185.7,0.0,977.0,0.0,28.0,38.70028788
400.0,0.0,745.0,187.0,0.0,1025.0,0.0,28.0,43.69898888
202.0,11.0,801.0,206.0,1.72,942.0,141.0,7.0,15.069975430541358
382.0,0.0,739.0,186.0,0.0,1047.0,0.0,28.0,37.42475728
149.0,118.0,780.0,183.0,7.0,953.0,92.0,28.0,23.51802636
153.0,239.0,684.0,200.0,6.0,1002.0,0.0,28.0,26.8550902
158.4,0.0,712.9,219.7,11.0,897.7,194.9,28.0,8.536402356
350.0,0.0,775.0,203.0,0.0,974.0,0.0,56.0,29.97841648
229.68,0.0,757.63,195.23,6.13,1028.1,118.16,100.0,40.85834776
374.0,0.0,730.0,190.0,7.0,1013.0,0.0,28.0,39.05192064
250.0,0.0,861.17,187.42,5.53,956.86,95.69,14.0,24.91766264
302.0,0.0,817.0,203.0,0.0,974.0,0.0,14.0,18.12632404
144.0,15.0,709.0,176.0,6.0,1021.0,195.0,28.0,15.340841
333.0,0.0,842.6,192.0,0.0,931.2,0.0,7.0,23.404952296
313.0,0.0,822.0,178.0,8.0,1000.0,0.0,28.0,25.0969264
251.81,0.0,899.76,146.14,12.35,1006.0,99.94,3.0,21.02212324
290.2,193.5,704.3,185.7,0.0,998.2,0.0,28.0,33.0431373
318.8,212.5,880.4,155.7,14.3,852.1,0.0,7.0,33.398217439999996
350.0,0.0,770.0,186.0,0.0,1050.0,0.0,7.0,20.27748916
362.6,189.0,755.8,164.9,11.6,944.7,0.0,3.0,35.3011712
252.5,0.0,784.3,185.7,0.0,1111.6,0.0,7.0,11.483912255999998
231.75,0.0,778.45,173.96,6.72,1056.4,121.62,3.0,15.43736764
424.0,22.0,750.0,168.0,8.92,822.0,132.0,56.0,74.3649114581204
425.0,106.3,803.7,151.4,18.6,936.0,0.0,28.0,61.79773388
212.0,0.0,799.54,159.0,7.84,1085.4,124.78,100.0,47.8151606
277.05,0.0,875.61,160.6,11.83,973.9,97.39,56.0,51.03501352
173.54,50.05,793.5,164.77,6.47,1006.2,173.53,28.0,38.20386516
162.0,207.0,638.0,216.0,10.0,822.0,172.0,28.0,39.84481804
212.0,0.0,799.54,159.0,7.84,1085.4,124.78,14.0,31.35047372
342.0,38.0,670.0,228.0,0.0,932.0,0.0,270.0,55.064311264
192.0,288.0,716.1,192.0,0.0,929.8,0.0,28.0,39.321505756
300.0,0.0,795.0,184.0,0.0,1075.0,0.0,28.0,26.84819544
108.3,162.4,849.0,203.5,0.0,938.2,0.0,90.0,29.231713972
277.19,97.82,782.46,160.7,11.19,1061.7,24.46,3.0,30.44726016
280.0,129.0,805.0,172.0,9.0,825.0,100.0,28.0,52.82075636
236.0,0.0,885.0,194.0,0.0,968.0,0.0,3.0,6.467284879999999
145.4,0.0,868.7,201.7,7.8,824.0,178.9,28.0,10.535882756
142.0,167.0,785.0,174.0,11.0,883.0,130.0,28.0,44.6090972
310.0,143.0,804.0,168.0,10.0,914.0,0.0,28.0,45.2985732
277.0,0.0,856.0,191.0,0.0,968.0,0.0,14.0,21.26343984
305.3,203.5,631.0,203.5,0.0,965.4,0.0,90.0,54.598914963999995
194.68,0.0,901.8,170.17,7.48,998.0,100.52,3.0,12.17614616
150.0,236.8,674.8,173.8,11.9,1069.3,0.0,28.0,37.43165204
