Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28.0,65.909079268
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,100.0,45.83636448
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,28.0,32.66047812
388.6,97.1,0.0,157.9,12.1,852.1,925.7,3.0,28.096147
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7.0,10.089791784
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90.0,39.358047983999995
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.89581932
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1.0,6.26733684
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3.0,9.561653168
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,38.01770664
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.96566616
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28.0,39.421479776
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3.0,7.74971024
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,28.0,45.70536404
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,33.21205892
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28.0,25.17966352
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7.0,21.16001844
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28.0,33.019005639999996
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28.0,57.21271848
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28.0,10.535882756
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.84819544
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,32.72253096
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28.0,31.875164956000003
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,53.57917996
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,100.0,47.8151606
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,100.0,52.95865156
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28.0,45.2985732
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3.0,4.827710952
375.0,93.8,0.0,126.6,23.4,852.1,992.6,3.0,28.99936056
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180.0,44.207822168
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.1695112
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28.0,46.247292176
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28.0,31.41942132
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,3.0,10.76272036
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,3.0,21.29101888
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90.0,54.598914963999995
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,37.437857324
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7.0,27.742445811999996
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.819846971999997
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25394708
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29453624
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3.0,13.5654403
446.0,24.0,79.0,162.0,11.61,967.0,712.0,56.0,61.06688932
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28.0,27.77209328
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,14.0,38.60376124
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28.0,23.786922
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0,32.068218236
425.0,106.3,0.0,151.4,18.6,936.0,803.7,7.0,46.80163088
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,14.0,24.42813468
233.81,0.0,94.58,197.89,4.567,947.04,852.16,56.0,27.66177712
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,28.0,25.72434956
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,30.12320644
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,14.0,21.0634918
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,21.859147104
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28.0,37.25928304
160.0,188.0,146.0,203.0,11.0,829.0,710.0,28.0,32.83974188
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3.0,18.01600788
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28.0,42.6440906
