number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
3.0,82.245,797.333333333333,140.666666666667,6516.66666666667,127.9,14.91,68.735,5.33333333333333,103.0,60.176,13.4
4.0,90.97585,782.425,146.0,5665.10725,91.35,6.4805,107.006645,2.75,158.0,61.8866171428571,22.0
4.0,88.9444675,775.425,160.25,4654.35725,81.8375,6.9055,107.756645,2.25,205.0,60.9844742857143,25.3
4.0,62.3400905,816.375,146.75,4513.5,43.9325,12.535,41.059,3.75,121.0,49.443424,19.2
4.0,78.4260905,815.85,149.75,5167.0,55.175,12.86,35.809,4.0,133.0,41.79776,21.5
5.0,121.72102,730.44,168.2,5097.4858,67.43,5.2444,32.205316,2.8,205.0,13.935948,9.2
2.0,111.78988464,750.8,180.5,7251.0,27.9,2.445,74.15,1.5,19.0,34.64,3.05
2.0,187.035,794.75,189.0,20920.0,93.85,33.0,128.5,6.0,8.0,157.55,2.2
6.0,100.241616666667,713.166666666667,163.5,5426.73816666667,58.9866666666667,6.59366666666667,112.50443,2.5,205.0,72.694176,103.0
5.0,78.67965,745.0,175.4,3914.6858,63.096,8.1444,94.005316,2.2,205.0,180.218082857143,90.0
5.0,100.40441,723.74,179.8,5224.2858,76.17,7.0644,89.605316,2.6,205.0,96.3896969230769,85.1
2.0,112.565,755.85,157.0,9666.5,82.0,11.85,69.0,4.0,24.0,69.0,0.41
2.0,110.619,680.75,162.5,9666.5,42.8,9.98,76.5,3.5,13.0,76.5,0.7
6.0,65.5959538666667,975.816666666667,127.833333333333,4037.02083333333,108.216666666667,9.947,26.5090466666667,-2.83333333333333,170.0,36.006673,31.4
3.0,52.9697266666667,905.833333333333,140.0,5253.75033333333,53.9666666666667,15.8866666666667,49.3419433333333,4.66666666666667,142.0,27.612915,1.2
3.0,47.3105316666667,743.866666666667,148.666666666667,6515.33333333333,60.0666666666667,14.0333333333333,117.0,2.66666666666667,7.0,106.708,6.0
6.0,94.6348158333333,742.766666666667,162.166666666667,5975.23816666667,61.7133333333333,8.287,99.8377633333333,2.5,205.0,115.366052727273,52.2
3.0,82.245,797.333333333333,140.666666666667,6516.66666666667,127.9,14.91,68.735,-5.33333333333333,103.0,60.176,14.2
2.0,156.5005,936.6,166.0,11092.0,1.5,4.295,52.15,-2.0,10.0,52.15,1.77
5.0,53.79222,847.14,141.4,3256.2858,87.424,26.9724,151.605316,2.4,205.0,139.377023071492,115.7
6.0,62.1396314333333,723.766666666667,161.666666666667,3532.23816666667,59.47,8.66033333333333,145.00443,2.33333333333333,205.0,97.7980045723173,88.2
3.0,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,58.0,78.8333333333333,18.0
4.0,96.03285,785.4,168.0,5384.35725,82.3375,10.3055,108.256645,2.25,205.0,96.2450815384615,91.0
5.0,78.67965,745.0,175.4,3914.6858,63.096,8.1444,94.005316,2.2,205.0,98.1853753307393,72.9
5.0,72.89433,782.44,161.4,5170.2858,84.49,9.9844,105.205316,2.2,205.0,108.566176,49.25
2.0,203.895,860.6,162.5,12437.0,19.05,3.53,21.65,3.0,17.0,26.1,5.8
3.0,81.8038333333333,801.633333333333,140.333333333333,8743.0,142.533333333333,13.4,183.506666666667,4.66666666666667,70.0,100.297142857143,3.38
4.0,17.25963465,658.65,129.25,1858.25,33.7,18.1,126.75,2.25,80.0,71.3333333333333,37.8
5.0,97.17076,788.92,152.6,5638.4858,82.094,8.5524,123.805316,2.8,185.0,165.1908225,28.5
2.0,202.48665,797.45,163.5,12692.0,11.1,3.245,27.15,2.5,15.0,19.0822,3.875
5.0,63.3290464,914.14,122.2,4314.2858,72.24,9.7324,28.452516,3.6,147.0,30.530245,5.0
6.0,120.375211666667,761.05,150.666666666667,6476.23816666667,74.6216666666667,7.21533333333333,81.8377633333333,3.0,171.0,81.5210966666667,43.0
2.0,69.5455,658.75,191.0,5509.0,25.85,19.85,22.5,4.0,30.0,22.7,1.36
4.0,105.313925,787.375,150.5,6080.35725,74.6375,6.3805,116.006645,2.25,205.0,48.0144981818182,79.0
5.0,105.342852,735.24,183.0,5686.2858,76.17,9.0044,89.605316,2.6,205.0,104.99021590337,50.0
4.0,74.9060405,752.475,156.25,4891.0,80.4875,14.41,42.309,3.25,155.0,47.26608,2.45
6.0,83.8915416666667,754.516666666667,162.0,4825.5715,56.75,7.672,114.50443,2.5,171.0,169.952044615385,41.0
5.0,91.50808,831.2,162.2,5511.0858,56.644,6.4304,125.265316,2.0,205.0,105.12773277692,135.4
4.0,88.302,879.475,138.5,10155.0,118.85,12.045,167.55125,4.0,93.0,84.1171428571429,2.61
3.0,120.1395,731.4,158.666666666667,10526.3333333333,113.033333333333,27.2333333333333,103.666666666667,4.66666666666667,74.0,122.2,1.6
2.0,73.97805,668.6,178.0,8735.0,69.6,28.25,116.5,6.0,24.0,113.35,0.03
2.0,113.2891,719.35,155.0,8900.0,117.95,9.15,248.5,2.5,20.0,348.325,0.09
3.0,88.9768233333333,741.633333333333,157.333333333333,6128.66666666667,108.133333333333,14.6766666666667,50.735,5.0,108.0,56.576,7.0
5.0,92.26674,747.78,159.2,5174.2858,60.484,6.8124,132.805316,2.2,205.0,108.458226666667,124.0
6.0,103.097283333333,722.183333333333,171.5,5628.73816666667,58.9866666666667,7.34366666666667,112.50443,2.33333333333333,205.0,78.8835430769231,78.0
7.0,113.139181428571,735.0,148.571428571429,6394.48985714286,68.3042857142857,6.98314285714286,74.2895114285714,3.0,171.0,79.8560966666667,21.8
4.0,76.931255,962.85,122.0,3698.0,202.325,32.49,39.39225,4.75,145.0,52.4391333333333,9.6
6.0,94.8127833333333,729.933333333333,165.833333333333,5482.0715,57.5,7.34366666666667,115.337763333333,2.33333333333333,185.0,84.9373892307692,79.0
4.0,94.929205,701.0,166.0,9018.75,73.425,28.6,78.25,4.5,139.0,75.7777777777778,4.68
6.0,94.2181122,962.7,125.5,4207.02083333333,144.533333333333,4.652,5.70988,3.33333333333333,196.0,4.287428,4.2
4.0,77.9380625,705.325,177.75,5447.75,38.0175,14.235,85.5,3.5,133.0,87.7375,21.0
3.0,58.1903333333333,894.8,111.666666666667,5246.33333333333,172.633333333333,6.74333333333333,133.575,4.66666666666667,58.0,133.575,1.5
6.0,81.1273166666667,715.333333333333,183.166666666667,4188.90483333333,60.72,8.027,108.00443,2.5,205.0,99.0143123076923,23.9
5.0,92.26674,747.78,159.2,5174.2858,60.484,6.8124,132.805316,2.2,205.0,93.9906408492569,113.0
6.0,89.1556333333333,767.933333333333,149.0,5038.5715,79.05,7.96033333333333,118.337763333333,2.83333333333333,171.0,169.192658,109.5
7.0,104.470285714286,763.585714285714,152.571428571429,6393.06128571429,75.6,8.11885714285714,158.289511428571,2.57142857142857,171.0,191.412215,108.4
6.0,92.2584666666667,733.65,167.0,4405.23816666667,63.4916666666667,8.127,110.171096666667,2.5,205.0,135.6470725,88.3
4.0,113.19316625,599.325,172.0,7261.25,49.15,7.815,51.5,3.5,43.0,74.4571428571429,1.22
6.0,96.85902,745.566666666667,162.5,5286.0715,69.5,9.627,109.837763333333,2.66666666666667,178.0,63.214176,1.5
5.0,62.38325,796.32,156.0,4787.4858,63.446,9.3044,106.205316,2.4,171.0,89.6823448854962,46.0
3.0,56.2862933333333,702.466666666667,161.666666666667,5135.66666666667,77.2666666666667,31.9,75.3333333333333,4.33333333333333,87.0,50.8,4.9
3.0,66.3982333333333,810.066666666667,154.333333333333,6350.33333333333,90.4666666666667,54.0,100.666666666667,4.66666666666667,139.0,130.22,11.0
2.0,76.53305,681.35,172.0,9780.0,84.3,23.1,107.0,6.0,12.0,113.5,3.3
4.0,90.2786,773.025,163.0,4870.35725,82.3375,7.1055,108.756645,2.25,205.0,96.3989276923077,92.9
2.0,82.76819,711.8,161.5,6946.5,104.05,29.3,57.0,4.5,73.0,55.5,19.09
5.0,78.67965,745.0,175.4,3914.6858,63.096,8.1444,94.005316,2.2,205.0,98.3875807745933,81.0
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,72.414176,70.7
5.0,88.45565,796.32,162.4,7416.6858,63.206,13.1444,100.005316,3.2,171.0,92.1811648484848,63.0
5.0,120.73388,865.14,161.0,9405.0858,59.07,11.3224,94.865316,3.0,205.0,52.6755484210526,93.7
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.5794742857143,23.0
4.0,64.2376,787.5,160.0,3505.35725,70.43,7.4655,154.506645,2.0,205.0,127.26329,67.0
5.0,84.84188,746.2,173.2,4617.4858,66.644,9.9524,126.605316,2.2,205.0,184.003797142857,78.5
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.3989276923077,93.0
2.0,49.40425,653.95,173.5,5308.5,30.6,20.75,26.5,4.5,5.0,30.883,12.8
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,59.7937973913043,40.0
3.0,117.368,722.166666666667,172.0,7972.0,75.7333333333333,18.7333333333333,56.6666666666667,3.66666666666667,97.0,60.2,1.17
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,107.166645,30.3
5.0,87.9590524,726.8,167.2,8985.4,68.52,25.02,72.0,4.2,125.0,80.5444444444445,3.45
6.0,67.4649075,753.916666666667,167.333333333333,4565.5715,63.0033333333333,9.577,122.50443,2.5,205.0,91.3615114641744,53.0
4.0,88.39035,652.65,197.0,4660.75,40.1375,12.9225,51.25,2.75,151.0,58.0,35.8
5.0,60.93397464,1047.9,111.0,3950.025,123.64,9.6564,28.410856,2.8,153.0,35.8651086868687,33.5
6.0,119.942725,739.633333333333,161.5,6903.5715,62.955,6.19866666666667,88.1710966666667,2.83333333333333,199.0,129.949094623656,39.06
7.0,90.5808928571429,760.057142857143,177.428571428571,4951.06128571429,45.8357142857143,7.36457142857143,96.9037971428571,2.14285714285714,205.0,60.654176,32.5
6.0,120.375211666667,761.05,150.666666666667,6476.23816666667,74.6216666666667,7.21533333333333,81.8377633333333,3.0,171.0,80.80443,39.0
6.0,103.903966666667,769.1,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,171.0,73.1653052631579,94.0
5.0,74.290174,810.8,149.8,4975.4858,63.986,6.9944,113.605316,2.2,171.0,61.18376,32.6
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,99.3795157652657,58.7
2.0,97.47729,1080.8,128.0,8325.6255,20.5,18.18,28.512915,4.0,144.0,28.512915,12.0
6.0,99.560675,697.183333333333,190.5,4497.5715,64.5633333333333,7.587,80.00443,2.5,205.0,98.2606045888802,42.0
3.0,50.1843462,662.433333333333,138.0,4711.0,72.2,21.7666666666667,108.666666666667,4.0,53.0,59.25,11.3
6.0,92.1843116666667,714.216666666667,178.0,4678.0715,63.7866666666667,7.69366666666667,107.00443,2.33333333333333,205.0,96.8514021739131,22.0
3.0,52.6181933333333,905.066666666667,141.666666666667,4893.75033333333,49.4,16.6533333333333,28.3419433333333,4.33333333333333,142.0,25.862915,6.6
3.0,58.8972333333333,872.433333333333,129.333333333333,3939.417,16.0,7.44,34.6752766666667,3.33333333333333,120.0,31.5064575,7.3
3.0,131.756433333333,722.366666666667,169.333333333333,11577.0,113.033333333333,32.7333333333333,105.333333333333,4.33333333333333,106.0,123.2,5.55
4.0,108.978875,738.55,149.5,8948.0,128.475,26.875,73.0,4.5,74.0,73.72,0.4505
4.0,51.492075,779.25,147.25,3877.25,116.275,5.815,44.93125,4.0,156.0,45.0117985611511,31.4
5.0,55.18976064,966.0,136.4,2804.625,122.244,6.0244,123.610856,1.8,211.0,120.228856774194,97.0
