Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.467284879999999
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28.0,33.71882378
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,17.43684804
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7.0,27.742445811999996
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,100.0,33.5430074
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,39.300132
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7.0,16.889404096
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.19871902
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28.0,46.2293658
295.71,0.0,95.64,171.54,8.87,955.14,859.2,100.0,52.04164848
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.9574724
424.0,22.0,132.0,168.0,8.92,822.0,750.0,56.0,74.3649114581204
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28.0,52.446370892
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3.0,8.06342182
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1.0,6.26733684
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53292506
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,19.00885332
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,23.524231644
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.89581932
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,33.0603742
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28.0,37.917043144
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,38.60376124
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216895224
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,12.54156844
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.24509376
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.0621928
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180.0,29.58541516
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.3377234
374.0,189.2,0.0,170.1,10.1,926.1,756.7,7.0,46.20178676
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,19.539060364
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28.0,64.0178466
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716
198.6,132.4,0.0,192.0,0.0,978.4,825.5,90.0,38.074243671999994
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,100.0,39.2311844
427.5,47.5,0.0,228.0,0.0,932.0,594.0,28.0,37.427515183999994
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,24.104080959999997
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,25.02108404
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28.0,33.019005639999996
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100.0,53.90323368
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28.0,41.94082508
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,3.0,17.57474324
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,32.72253096
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28.0,26.922658848
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.199148696
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,10.730314988
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28.0,22.93197176
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,3.0,12.47262084
424.0,22.0,132.0,178.0,8.48,882.0,750.0,3.0,32.01138571527068
255.3,98.8,77.0,188.6,6.5,919.0,749.3,28.0,33.798802996
491.0,26.0,123.0,201.0,3.93,822.0,699.0,56.0,61.85584685418796
167.35,-129.9,128.62,175.46,7.79,1006.3,746.6,100.0,53.65502232
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28.0,19.009542796
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.2032056
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,14.0,26.04840328
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.19685056
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,28.0,37.81086384
272.8,-105.1,81.8,209.7,9.0,904.0,679.7,28.0,37.171030112
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28.0,16.503987012
342.0,38.0,0.0,228.0,0.0,932.0,670.0,270.0,55.064311264
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.899986092
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28.0,39.455953576
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.0585556
277.05,0.0,97.39,160.6,11.83,973.9,875.61,3.0,23.13881456
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,38.610656
332.5,142.5,0.0,228.0,0.0,932.0,594.0,180.0,39.77931782
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,22.89749796
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28.0,17.95395504
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28.0,32.245413568000004
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28.0,66.89985628
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7.0,32.823194456
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28.0,24.3385028
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3.0,24.40055564
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.32823064
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28.0,24.49708228
439.0,177.0,0.0,186.0,11.1,884.9,707.9,91.0,73.29819356
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3.0,4.827710952
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,21.179323768
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28.0,45.304778484
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,12.45883132
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28.0,65.909079268
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,14.0,22.31833812
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,3.0,14.94094492
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,100.0,33.56369168
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36256448
342.0,38.0,0.0,228.0,0.0,932.0,670.0,365.0,56.141962252
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7.0,11.392211948
239.6,359.4,0.0,185.7,0.0,941.6,664.3,28.0,39.435269296
385.0,0.0,136.0,158.0,20.0,903.0,768.0,28.0,55.55108132
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28.0,24.5798194
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,56.0,36.56291228
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,100.0,35.34253976
167.95,-42.08,163.83,121.75,5.72,1058.7,780.11,56.0,32.8535314
162.0,190.1,148.1,178.8,18.8,838.1,741.4,28.0,33.762260768
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,14.0,22.7182342
