frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
1000.0,0.0,0.3048,71.3,0.00266337,135.953
630.0,4.0,0.3048,39.6,0.00579636,131.073
5000.0,1.5,0.3048,39.6,0.00392107,119.135
630.0,5.4,0.1524,71.3,0.00401199,116.792
1600.0,0.0,0.1016,31.7,0.00150092,133.553
1600.0,12.7,0.0254,39.6,0.0130253,131.234
6300.0,12.6,0.1524,71.3,0.0483159,107.284
4000.0,9.9,0.1524,39.6,0.0233328,125.715
2000.0,4.2,0.0508,39.6,0.00152689,132.587
500.0,7.2,0.1524,39.6,0.00909175,132.658
800.0,0.0,0.0508,71.3,0.000740478,130.96
1250.0,8.4,0.0508,71.3,0.00529514,132.086
2500.0,7.3,0.2286,31.7,0.0132672,114.709
200.0,17.4,0.0254,71.3,0.016104,112.506
3150.0,22.2,0.0254,71.3,0.0214178,124.127
5000.0,5.3,0.2286,71.3,0.0051942,118.05
400.0,7.2,0.1524,71.3,0.00752039,130.123
3150.0,2.0,0.2286,71.3,0.00293031,129.977
6300.0,0.0,0.1524,55.5,0.00172668,123.303
4000.0,12.3,0.1016,55.5,0.0368233,119.54
1600.0,0.0,0.2286,31.7,0.0027238,118.441
3150.0,7.3,0.2286,55.5,0.0111706,117.134
3150.0,12.7,0.0254,39.6,0.0130253,125.025
5000.0,12.3,0.1016,31.7,0.0418756,107.147
5000.0,0.0,0.0254,31.7,0.000439472,132.595
