frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
3150.0,17.4,0.0254,31.7,0.0176631,123.466
1600.0,0.0,0.2286,55.5,0.00229336,126.79
315.0,15.6,0.1016,71.3,0.0437259,133.808
400.0,7.3,0.2286,39.6,0.0123481,132.039
1600.0,9.9,0.1524,71.3,0.0193001,121.789
400.0,15.4,0.0508,39.6,0.0282593,125.353
1600.0,2.7,0.1524,71.3,0.00243851,130.644
1000.0,7.3,0.2286,31.7,0.0132672,119.099
800.0,7.3,0.2286,55.5,0.0111706,128.444
2500.0,3.0,0.3048,55.5,0.00452492,122.439
1000.0,3.0,0.3048,39.6,0.00495741,128.312
16000.0,0.0,0.2286,71.3,0.00214345,114.984
500.0,9.9,0.1524,55.5,0.0208438,127.815
1250.0,12.3,0.1016,31.7,0.0418756,118.767
2000.0,5.4,0.1524,39.6,0.00485029,124.647
800.0,0.0,0.1524,71.3,0.0015988,125.817
8000.0,1.5,0.3048,39.6,0.00392107,112.251
1250.0,15.4,0.0508,71.3,0.0264269,130.845
800.0,0.0,0.1016,31.7,0.00150092,129.053
6300.0,9.9,0.1524,39.6,0.0233328,109.885
1600.0,2.0,0.2286,39.6,0.00346574,125.837
12500.0,0.0,0.3048,55.5,0.00283081,111.076
1250.0,5.3,0.2286,71.3,0.0051942,133.38
1250.0,17.4,0.0254,31.7,0.0176631,128.306
1600.0,11.2,0.0508,39.6,0.0150478,126.54
3150.0,15.4,0.0508,31.7,0.0289853,118.045
250.0,17.4,0.0254,55.5,0.0165706,110.491
3150.0,4.2,0.0508,71.3,0.00142788,133.728
5000.0,9.9,0.1524,55.5,0.0208438,112.065
2000.0,5.3,0.2286,71.3,0.0051942,125.89
3150.0,5.4,0.1524,39.6,0.00485029,119.137
3150.0,0.0,0.1524,39.6,0.00193287,125.603
10000.0,4.2,0.0508,39.6,0.00152689,116.967
2000.0,7.3,0.2286,39.6,0.0123481,117.809
4000.0,0.0,0.1524,31.7,0.00209405,123.807
3150.0,9.9,0.1524,55.5,0.0208438,115.085
1600.0,4.0,0.2286,31.7,0.00509068,125.229
800.0,9.5,0.0254,39.6,0.00449821,129.014
630.0,6.7,0.1016,31.7,0.00592927,132.116
3150.0,9.5,0.0254,55.5,0.0043284,133.252
2000.0,4.2,0.0508,39.6,0.00152689,132.587
1000.0,4.0,0.2286,55.5,0.0042862,132.134
3150.0,11.2,0.0508,71.3,0.014072,127.141
400.0,0.0,0.2286,39.6,0.00253511,123.565
2000.0,3.0,0.3048,39.6,0.00495741,120.532
630.0,9.5,0.0254,31.7,0.00461377,129.006
630.0,15.6,0.1016,71.3,0.0437259,122.288
3150.0,2.0,0.2286,55.5,0.00313525,123.742
4000.0,9.9,0.1524,39.6,0.0233328,112.265
1000.0,2.0,0.2286,39.6,0.00346574,129.147
250.0,17.4,0.0254,71.3,0.016104,113.796
1600.0,5.3,0.2286,71.3,0.0051942,130.46
4000.0,9.9,0.1524,71.3,0.0193001,115.079
16000.0,0.0,0.0254,55.5,0.00041229,125.683
6300.0,5.4,0.1524,39.6,0.00485029,116.677
4000.0,0.0,0.1524,55.5,0.00172668,127.233
3150.0,5.4,0.1524,31.7,0.00525474,118.291
1250.0,6.7,0.1016,55.5,0.0052139,136.883
2500.0,0.0,0.0508,71.3,0.000740478,131.31
