frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
800.0,7.3,0.2286,0.0111706,55.5,128.444
1000.0,9.9,0.1524,0.0252785,31.7,122.149
12500.0,0.0,0.0254,0.00041229,55.5,131.453
2000.0,15.6,0.1016,0.0528487,39.6,110.894
800.0,22.2,0.0254,0.0214178,71.3,123.227
20000.0,0.0,0.0254,0.000400682,71.3,123.217
2000.0,9.9,0.1524,0.0208438,55.5,119.505
2500.0,7.3,0.2286,0.0123481,39.6,116.559
1600.0,4.0,0.2286,0.00400603,71.3,129.468
315.0,4.0,0.3048,0.00497773,71.3,128.175
2500.0,0.0,0.2286,0.00253511,39.6,125.025
800.0,1.5,0.3048,0.00392107,39.6,128.831
2500.0,3.3,0.1016,0.00245138,39.6,130.791
2000.0,0.0,0.0508,0.000812164,31.7,133.01
3150.0,15.4,0.0508,0.0282593,39.6,120.513
630.0,5.4,0.1524,0.00525474,31.7,131.471
3150.0,2.0,0.2286,0.00346574,39.6,121.627
5000.0,4.8,0.0254,0.000930789,31.7,135.248
630.0,4.0,0.2286,0.00509068,31.7,130.349
16000.0,0.0,0.1524,0.00172668,55.5,112.803
4000.0,4.0,0.2286,0.00473801,39.6,119.159
1000.0,6.7,0.1016,0.0052139,55.5,137.233
800.0,2.7,0.1524,0.00243851,71.3,127.394
2000.0,4.0,0.2286,0.00400603,71.3,126.218
2000.0,4.0,0.2286,0.00509068,31.7,122.089
1600.0,4.0,0.2286,0.0042862,55.5,128.264
250.0,17.4,0.0254,0.016104,71.3,113.796
2500.0,0.0,0.1016,0.00121072,71.3,132.595
2000.0,0.0,0.0508,0.000791822,39.6,132.918
5000.0,0.0,0.0254,0.000439472,31.7,138.607
200.0,0.0,0.3048,0.00331266,31.7,117.195
2500.0,0.0,0.0508,0.00076193,55.5,133.956
800.0,4.0,0.2286,0.0042862,55.5,131.864
400.0,6.7,0.1016,0.00592927,31.7,128.296
1000.0,2.7,0.1524,0.00294804,39.6,130.589
2500.0,11.2,0.0508,0.0150478,39.6,122.17
2000.0,9.5,0.0254,0.00449821,39.6,131.274
5000.0,2.7,0.1524,0.00243851,71.3,124.364
2500.0,3.0,0.3048,0.00452492,55.5,122.439
3150.0,0.0,0.1016,0.00121072,71.3,131.955
1600.0,4.0,0.3048,0.00579636,39.6,123.213
2000.0,4.0,0.2286,0.00473801,39.6,121.659
