number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
2.0,69.5455,658.75,191.0,5509.0,25.85,19.85,22.5,4.0,30.0,22.6666666666667,1.35
2.0,32.4741,1025.8,113.5,3055.6255,30.3,11.58,15.512915,4.0,115.0,15.5907395477387,7.91
5.0,59.626788,973.96,121.8,4191.10378,73.0,10.156,28.441416,2.8,190.0,36.5146855012853,54.2
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.3940457142857,35.0
5.0,78.67965,745.0,175.4,3914.6858,63.096,8.1444,94.005316,2.2,205.0,182.646654285714,75.0
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,71.2508463168252,90.0
5.0,88.936744,743.42,170.6,4617.8858,71.69,7.8044,89.605316,2.4,205.0,110.180842666667,61.0
4.0,62.3400905,816.375,146.75,4513.5,43.9325,12.535,41.059,3.75,121.0,46.65664,6.26
2.0,148.077735,567.65,214.0,7023.5,50.5,8.15,12.0,3.0,38.0,12.98,0.62
3.0,63.857,809.6,140.666666666667,7066.66666666667,131.6,16.9433333333333,179.735,4.66666666666667,103.0,98.4582278481013,10.0
6.0,62.1396314333333,723.766666666667,161.666666666667,3532.23816666667,59.47,8.66033333333333,145.00443,2.33333333333333,205.0,97.2562557176105,94.5
2.0,205.79165,652.05,155.0,11595.0,28.65,4.485,40.5,3.5,2.0,35.55,7.055
5.0,92.34848,740.76,179.6,4600.4858,67.176,7.8644,92.805316,2.2,205.0,97.11401387471,89.0
5.0,62.151602,829.42,142.4,4259.41798,44.874,11.3796,68.4361,2.8,142.0,72.945125,40.6
3.0,85.1641,697.7,155.333333333333,4988.66666666667,75.3333333333333,37.1766666666667,95.3333333333333,2.66666666666667,176.0,122.761904761905,2.45
2.0,52.45854,874.65,132.5,5415.0,121.5,65.9,97.0,4.5,131.0,96.1224489795918,9.8
3.0,17.3723133333333,938.5,121.0,1038.69663333333,93.2,35.9626666666667,80.0601666666667,2.0,190.0,132.756724156692,0.22
3.0,58.6489706666667,712.1,156.0,5921.66666666667,88.6333333333333,29.3,105.333333333333,4.33333333333333,73.0,114.736842105263,8.27
4.0,142.082,712.6,144.5,8050.0,91.875,8.1325,46.75,4.25,33.0,32.014,1.68
2.0,163.8452,705.55,144.0,8545.0,100.75,8.95,37.5,4.5,2.0,33.37,2.25
3.0,64.1313462,621.9,160.666666666667,2846.66666666667,64.85,22.9666666666667,134.333333333333,3.0,142.0,138.314814814815,6.0
3.0,126.697156666667,597.166666666667,186.0,8401.66666666667,67.9333333333333,12.5,48.0,4.33333333333333,17.0,83.7666666666667,5.872
4.0,112.37072625,693.7,173.0,9495.0,84.175,15.425,83.5,4.25,77.0,69.3448275862069,1.27
6.0,91.074375,795.233333333333,170.5,5337.90483333333,52.3866666666667,7.25866666666667,107.221096666667,2.16666666666667,205.0,61.6475093333333,58.0
4.0,64.2376,787.5,160.0,3505.35725,70.43,7.4655,154.506645,2.0,205.0,119.83268,116.3
7.0,97.0384,767.671428571429,151.285714285714,6019.347,59.9,8.476,108.146654285714,2.85714285714286,171.0,156.531772,37.5
5.0,66.55195772,750.64,155.2,3928.6858,70.59,8.6844,134.005316,2.4,205.0,94.6854661538462,45.0
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.0514742857143,4.51
5.0,92.26674,747.78,159.2,5174.2858,60.484,6.8124,132.805316,2.2,205.0,75.214176,87.0
6.0,61.4632083333333,761.983333333333,157.166666666667,3822.73816666667,70.7333333333333,12.177,118.671096666667,2.5,171.0,109.690589248555,81.0
4.0,72.752,887.475,131.0,5153.10725,72.675,12.2055,36.506645,3.25,158.0,40.5599855555556,54.0
5.0,63.3290464,914.14,122.2,4314.2858,72.24,9.7324,28.452516,3.6,147.0,31.774345,10.6
5.0,63.083019,778.64,134.4,6473.8,82.76,42.08,74.8,3.2,150.0,66.2593800978793,6.0
5.0,82.32534,757.08,152.4,4998.2858,58.7,6.8124,136.205316,2.2,171.0,214.26962,71.0
6.0,94.8183116666667,715.683333333333,176.166666666667,4456.23816666667,63.7866666666667,7.31033333333333,111.671096666667,2.33333333333333,205.0,106.474665036411,76.0
3.0,118.444666666667,725.7,173.666666666667,9801.0,111.276666666667,19.9333333333333,55.3333333333333,4.0,94.0,61.1176470588235,5.4
2.0,97.92535,927.7,130.0,10755.0,117.75,70.0,155.0,5.0,126.0,160.0,2.74
2.0,117.01,836.25,146.0,9131.5,123.45,17.1,37.0,5.0,46.0,36.3333333333333,2.45
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.56376,22.1
2.0,114.09,818.4,151.0,9360.0,79.95,18.2,47.5,4.5,36.0,31.755,4.9
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,173.003797142857,38.0
5.0,61.876501,793.84,135.4,6369.6,82.76,41.04,75.0,3.2,155.0,66.1428571428571,3.2
6.0,82.1564833333333,738.983333333333,176.833333333333,5497.23816666667,70.8216666666667,12.6036666666667,100.671096666667,3.16666666666667,199.0,92.9296969230769,31.6
6.0,51.6054166666667,825.8,142.166666666667,4013.40483333333,49.8883333333333,13.537,59.1710966666667,3.16666666666667,171.0,30.3724675,30.0
3.0,180.321233333333,720.266666666667,140.666666666667,9290.0,101.7,10.8666666666667,19.0,4.66666666666667,33.0,15.0,0.141
5.0,63.3290464,914.14,122.2,4314.2858,72.24,9.7324,28.452516,3.6,147.0,31.774345,10.8
3.0,23.6024666666667,830.266666666667,130.333333333333,1681.143,70.9,7.30733333333333,35.6755266666667,2.33333333333333,128.0,18.75876,11.75
5.0,72.32465,787.02,162.8,4963.4858,65.23,9.3044,102.805316,2.4,205.0,92.6950815384615,51.0
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,99.4583673015873,59.0
9.0,56.5143488888889,955.966666666667,118.555555555556,3591.41887777778,67.2444444444444,17.1144444444444,100.359212222222,2.55555555555556,171.0,159.612968833034,79.8
2.0,71.08275,654.9,188.5,6310.5,47.35,21.9,27.0,4.5,35.0,28.3333333333333,7.83
3.0,85.1641,697.7,155.333333333333,4988.66666666667,75.3333333333333,37.1766666666667,95.3333333333333,2.66666666666667,176.0,112.153846153846,2.56
2.0,138.7155,709.4,197.0,13765.5,29.3,27.0,35.5,5.5,18.0,43.6896551724138,4.75
7.0,80.9231785714286,770.942857142857,160.714285714286,5293.06128571429,47.9714285714286,7.02028571428571,98.4752257142857,2.28571428571429,171.0,147.09094,86.0
4.0,104.3656,891.65,154.25,6501.35725,69.8375,5.903,106.581645,2.0,205.0,55.55079,87.0
4.0,74.07358,865.8,152.5,7718.272475,72.625,20.0145,66.045125,4.0,145.0,47.9027627737226,4.44
5.0,106.54937,720.04,182.0,5790.4858,76.17,10.0444,89.405316,2.6,205.0,96.2296969230769,49.0
6.0,109.084494833333,840.883333333333,164.166666666667,7809.23816666667,84.5866666666667,7.442,157.721096666667,2.5,205.0,189.62962,130.9
2.0,182.39394,764.9,196.5,17950.0,56.3,35.5,113.5,5.5,7.0,61.52,3.3
4.0,62.193525,800.775,132.25,5673.5,87.15,48.025,68.25,3.0,159.0,65.1666666666667,10.23
5.0,86.16748,734.16,157.6,5077.0858,71.95,6.8024,92.805316,2.4,205.0,96.4374063283109,38.0
2.0,93.592,672.25,198.0,8395.5,58.0,28.5,81.0,5.0,16.0,46.2,4.1
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,99.8213289975942,29.8
2.0,118.289,695.65,144.5,7003.5,67.55,11.48,53.0,4.0,23.0,42.27,3.7
3.0,66.6261666666667,672.733333333333,175.0,7662.33333333333,54.6666666666667,22.4,57.6666666666667,5.0,7.0,31.264,4.72
3.0,66.7781066666667,926.133333333333,140.0,6864.3633,72.3666666666667,14.686,41.7268333333333,3.33333333333333,145.0,33.0652701149425,4.07
3.0,39.64126,1050.26666666667,107.0,3610.417,83.8333333333333,44.0533333333333,64.6752766666667,4.0,142.0,62.9503249238579,17.4
5.0,86.56316,778.2,165.6,5856.0858,88.57,9.7044,104.005316,2.2,205.0,173.732368571429,84.5
5.0,52.14440704,1060.9,107.8,3169.225,122.24,4.2444,18.458056,2.8,153.0,23.065673,6.2
5.0,74.290174,810.8,149.8,4975.4858,63.986,6.9944,113.605316,2.2,171.0,60.93376,12.45
3.0,65.9295,799.633333333333,123.666666666667,4853.66666666667,78.3666666666667,59.0,61.0,3.33333333333333,150.0,70.0,2.4
4.0,113.9455025,653.125,176.0,8497.75,58.5,28.625,45.0,3.75,135.0,47.6125,2.94
2.0,106.492,746.5,169.5,6604.0,73.65,20.35,23.5,4.5,73.0,23.4,1.74
5.0,33.97554012,850.0,122.8,2789.6858,56.014,6.7804,102.852516,3.0,146.0,87.7574928571429,16.6
4.0,60.430908,906.125,124.25,3961.10725,70.425,5.2405,23.065645,3.25,147.0,23.065645,7.32
5.0,17.822681856,942.52,121.8,817.06818,68.48,22.1696,76.041266,2.0,190.0,132.18314111244,12.0
6.0,84.1357616666667,923.25,125.833333333333,4600.28,111.766666666667,5.67366666666667,71.4169016666667,3.5,158.0,53.229479575,15.4
