frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
1000.0,9.5,0.0254,71.3,0.00420654,129.556
2500.0,12.6,0.1524,71.3,0.0483159,115.234
5000.0,12.6,0.1524,71.3,0.0483159,108.034
4000.0,0.0,0.3048,55.5,0.00283081,121.106
1000.0,7.2,0.1524,71.3,0.00752039,134.273
4000.0,19.7,0.0508,71.3,0.0341183,113.045
3150.0,3.0,0.3048,55.5,0.00452492,120.189
3150.0,3.0,0.3048,31.7,0.00529514,118.108
3150.0,9.9,0.1524,71.3,0.0193001,116.849
800.0,5.4,0.1524,39.6,0.00485029,132.757
1250.0,17.4,0.0254,39.6,0.0172206,131.364
800.0,17.4,0.0254,39.6,0.0172206,135.324
1600.0,7.2,0.1524,71.3,0.00752039,130.893
1000.0,8.4,0.0508,31.7,0.00580776,129.516
1000.0,4.8,0.0254,31.7,0.000930789,125.348
5000.0,12.3,0.1016,55.5,0.0368233,112.014
315.0,0.0,0.2286,55.5,0.00229336,119.54
2500.0,5.4,0.1524,71.3,0.00401199,127.591
2000.0,0.0,0.1524,39.6,0.00193287,129.633
2000.0,3.3,0.1016,71.3,0.00202822,134.034
2000.0,7.2,0.1524,39.6,0.00909175,120.228
1600.0,3.0,0.3048,55.5,0.00452492,124.439
6300.0,7.3,0.2286,31.7,0.0132672,110.689
1000.0,12.3,0.1016,39.6,0.0408268,122.435
