Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.819846971999997
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28.0,16.503987012
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,42.32693164
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.52062436
233.81,0.0,94.58,197.89,4.567,947.04,852.16,100.0,49.77327244
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,56.0,60.9496784
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,23.69039536
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,3.0,23.52492112
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3.0,15.87173752
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,28.0,32.66047812
252.31,0.0,98.75,146.25,14.17,987.76,889.01,28.0,29.15794004
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,14.0,33.08795324
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.699338604
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,28.0,28.23748958
222.36,0.0,96.67,189.29,4.46,967.08,870.32,56.0,29.447519959999997
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28.0,24.84871504
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90.0,47.029847436
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,51.021224
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.596806471999997
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.83934212
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3.0,6.883728383999999
252.31,0.0,98.75,146.25,14.17,987.76,889.01,100.0,38.215586251999994
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91.0,35.85964676
150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28.0,13.461329424
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28.0,56.06129356
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,3.0,23.80071152
310.0,0.0,0.0,192.0,0.0,971.0,850.6,3.0,9.86640156
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,3.0,17.9953236
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.902344236
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28.0,37.363393916
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3.0,14.143910664
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.69898888
424.0,22.0,132.0,178.0,8.48,822.0,750.0,7.0,32.720462532
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,43.0577762
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1.0,6.26733684
153.0,102.0,0.0,192.0,0.0,888.0,943.1,7.0,26.96540636
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360.0,44.698039603999995
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28.0,36.964187312
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,28.296095039999997
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,33.60506024
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28.0,19.98790924
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28.0,31.17810472
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28.0,9.617500724
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,3.0,17.22311048
389.9,189.0,0.0,145.9,22.0,944.7,755.8,3.0,40.59634688
475.0,118.8,0.0,181.1,8.9,852.1,781.5,56.0,38.60376124
249.1,0.0,98.75,158.11,12.8,987.76,889.01,56.0,42.030456959999995
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,81.75116932
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28.0,35.225328839999996
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.3377234
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28.0,36.80422888
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28.0,29.870858223999996
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,14.0,38.60376124
337.9,189.0,0.0,174.9,9.5,944.7,755.8,56.0,59.89478012
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,39.45181672
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28.0,46.247292176
145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0,44.86420332
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3.0,28.59946448
491.0,26.0,123.0,210.0,3.93,882.0,699.0,28.0,55.55108132
249.1,0.0,98.75,158.11,12.8,987.76,889.01,28.0,67.79617508
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.84000168
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,100.0,40.38950408
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,28.0,24.53845084
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7.0,17.200357771999997
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,28.0,31.97100212
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.813621743999995
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28.0,30.84715624
439.0,177.0,0.0,186.0,11.1,884.9,707.9,3.0,39.300132
380.0,95.0,0.0,228.0,0.0,932.0,594.0,90.0,40.563252031999994
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28.0,16.49916068
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28.0,25.17966352
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28.0,31.44700036
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28.0,10.535882756
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28.0,46.24315532
190.0,190.0,0.0,228.0,0.0,932.0,670.0,90.0,39.004642284729314
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28.0,33.79811352
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0,22.53207568
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,100.0,34.55653712
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28.0,31.899986092
222.36,0.0,96.67,189.29,4.46,967.08,870.32,100.0,40.7135578
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.199148696
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100.0,25.11662571527068
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,100.0,47.8151606
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,79.40005615999999
446.0,24.0,79.0,162.0,11.61,967.0,712.0,7.0,52.00717468
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,44.42293868
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.536402356
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7.0,10.089791784
