Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
310.0,0.0,0.0,1012.0,0.0,192.0,830.0,7.0,17.24379476
144.0,136.0,106.0,941.0,7.0,178.0,774.0,28.0,26.14492992
295.71,0.0,95.64,955.14,8.87,171.54,859.2,3.0,22.94576128
380.0,0.0,0.0,932.0,0.0,228.0,670.0,90.0,52.908319811999995
522.0,0.0,0.0,896.0,0.0,146.0,896.0,7.0,50.511011759999995
150.7,0.0,185.3,1074.5,15.6,166.7,678.0,28.0,13.461329424
439.0,177.0,0.0,884.9,11.1,186.0,707.9,28.0,65.99664272
500.0,0.0,0.0,966.0,4.0,140.0,853.0,28.0,67.568648
287.3,120.5,93.9,904.4,9.2,187.6,695.9,28.0,43.798273423999994
299.8,0.0,119.8,878.2,9.9,211.5,727.6,28.0,23.835874796
475.0,118.8,0.0,852.1,8.9,181.1,781.5,56.0,72.29845336
500.0,0.0,0.0,1033.0,9.0,151.0,655.0,28.0,69.83702404
376.0,0.0,0.0,1003.5,0.0,214.6,762.36,56.0,36.3009114
166.0,260.0,0.0,859.0,13.0,183.0,827.0,28.0,37.91428524
277.05,0.0,97.39,973.9,11.83,160.6,875.61,28.0,48.28400428
234.0,156.0,0.0,981.0,5.85,189.0,760.0,28.0,39.300132
325.0,0.0,0.0,1063.0,0.0,184.0,783.0,7.0,17.54026944
238.0,0.0,0.0,1118.0,0.0,185.0,789.0,28.0,17.54026944
167.35,129.9,128.62,1006.3,7.79,175.46,746.6,3.0,14.94094492
162.0,207.0,172.0,822.0,10.0,216.0,638.0,28.0,39.84481804
158.8,238.2,0.0,1040.6,0.0,185.7,734.3,7.0,9.617500724
305.3,203.5,0.0,965.4,0.0,203.5,631.0,3.0,14.143910664
310.0,0.0,0.0,1012.0,0.0,192.0,830.0,3.0,11.85209244
310.0,0.0,0.0,970.0,0.0,192.0,850.0,28.0,27.923778
387.0,20.0,94.0,938.0,14.32,157.0,845.0,56.0,56.33708396
349.0,0.0,0.0,1047.0,0.0,192.0,806.0,28.0,32.72253096
166.09,0.0,163.27,1058.6,4.49,176.46,780.09,100.0,33.5430074
313.3,145.0,0.0,867.2,8.0,178.5,824.0,28.0,40.925226931999994
165.0,128.5,132.1,1005.8,8.08,175.06,746.6,28.0,46.38794528
313.0,0.0,113.0,1002.0,8.0,178.0,689.0,28.0,36.80422888
218.23,54.64,123.78,1075.7,11.91,140.75,792.67,100.0,63.528318639999995
362.6,189.0,0.0,944.7,11.6,164.9,755.8,7.0,55.89581932
147.8,175.1,0.0,1000.0,2.2,171.2,828.5,28.0,26.922658848
540.0,0.0,0.0,1125.0,0.0,173.0,613.0,14.0,59.76377968
339.0,0.0,0.0,1060.0,0.0,185.0,754.0,28.0,31.6469484
238.05,0.0,94.11,949.91,7.0,186.66,847.01,56.0,39.58971192
194.68,0.0,100.52,998.0,7.48,170.17,901.8,56.0,43.38872468
265.0,111.0,86.0,833.0,6.0,195.0,790.0,28.0,41.540929
157.0,214.0,152.0,819.0,9.0,200.0,704.0,28.0,33.05347944
182.04,45.21,121.97,1059.4,8.19,170.21,780.65,28.0,31.2677366
425.0,106.3,0.0,852.1,16.5,153.5,887.1,7.0,49.20100736
250.0,0.0,95.69,948.9,5.33,191.84,857.2,56.0,39.64487
218.85,0.0,124.13,1078.7,11.33,158.49,794.91,14.0,26.04840328
305.3,203.5,0.0,965.4,0.0,203.5,631.0,90.0,54.598914963999995
339.2,0.0,0.0,1069.2,0.0,185.7,754.3,28.0,31.899986092
155.0,0.0,143.0,877.0,9.0,193.0,868.0,28.0,9.73540112
339.0,0.0,0.0,968.0,0.0,197.0,781.0,28.0,32.039949719999996
322.5,148.6,0.0,951.0,8.5,185.8,709.5,28.0,52.426376088
331.0,0.0,0.0,978.0,0.0,192.0,825.0,7.0,16.26473884
218.23,54.64,123.78,1075.7,11.91,140.75,792.67,3.0,27.42046052
172.38,13.61,172.37,1006.3,4.14,156.76,856.4,28.0,33.68779736
480.0,0.0,0.0,936.2,0.0,192.0,712.2,90.0,54.315540328
288.0,121.0,0.0,908.0,7.0,177.0,829.0,28.0,42.13387836
167.95,42.08,163.83,1058.7,5.72,121.75,780.11,56.0,32.8535314
166.8,250.2,0.0,975.6,0.0,203.5,692.6,90.0,43.565230536
424.0,22.0,132.0,882.0,8.48,178.0,750.0,3.0,32.01138571527068
172.38,13.61,172.37,1006.3,4.14,156.76,856.4,56.0,35.852751999999995
102.0,153.0,0.0,887.0,0.0,192.0,942.0,3.0,4.565020596
146.0,230.0,0.0,827.0,3.0,202.0,872.0,28.0,33.0603742
296.0,0.0,0.0,1090.0,0.0,186.0,769.0,28.0,25.17966352
229.68,0.0,118.16,1028.1,6.13,195.23,757.63,3.0,13.35515012
251.37,0.0,118.27,1028.4,6.35,188.45,757.73,14.0,24.42813468
