Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3.0,6.280436883999999
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100.0,53.90323368
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28.0,32.720462532
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28.0,32.96384756
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7.0,35.101223159999996
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,100.0,63.528318639999995
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28.0,36.34917472
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,35.076402024
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,100.0,40.38950408
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,3.0,7.39807748
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28.0,26.96540636
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,13.45857152
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,36.44570136
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,3.0,15.60973664
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,14.306627
425.0,106.3,0.0,151.4,18.6,936.0,803.7,91.0,66.69990824
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28.0,24.5798194
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28.0,33.05347944
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,56.0,53.46196904
475.0,118.8,0.0,181.1,8.9,852.1,781.5,7.0,55.59934464
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.0431373
427.5,47.5,0.0,228.0,0.0,932.0,594.0,28.0,37.427515183999994
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28.0,24.84871504
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,56.0,31.53663224
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,20.72564856
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,43.892042159999995
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,28.0,26.200088
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,27.923778
355.0,19.0,97.0,145.0,13.13,967.0,871.0,28.0,44.02993736
332.5,142.5,0.0,228.0,0.0,932.0,594.0,365.0,41.052779992
318.8,212.5,0.0,155.7,14.3,852.1,880.4,3.0,25.2003478
425.0,106.3,0.0,151.4,18.6,936.0,803.7,7.0,46.80163088
342.0,38.0,0.0,228.0,0.0,932.0,670.0,90.0,50.45930106
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28.0,40.8686899
233.81,0.0,94.58,197.89,4.567,947.04,852.16,100.0,34.55653712
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.24509376
