frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
2000.0,7.3,0.2286,39.6,0.0123481,117.809
2500.0,15.4,0.0508,55.5,0.0271925,125.63
4000.0,7.3,0.2286,31.7,0.0132672,112.639
1600.0,0.0,0.3048,39.6,0.00310138,124.049
3150.0,22.2,0.0254,71.3,0.0214178,124.127
3150.0,7.2,0.1524,39.6,0.00909175,111.818
400.0,9.5,0.0254,55.5,0.0043284,120.952
1600.0,15.4,0.0508,39.6,0.0282593,124.843
1250.0,1.5,0.3048,71.3,0.00336729,125.872
1250.0,6.7,0.1016,31.7,0.00592927,129.256
5000.0,5.4,0.1524,71.3,0.00401199,120.061
2500.0,12.3,0.1016,31.7,0.0418756,110.317
1000.0,8.9,0.1016,39.6,0.0124596,129.58
3150.0,0.0,0.1524,55.5,0.00172668,127.753
1250.0,0.0,0.2286,39.6,0.00253511,129.395
5000.0,0.0,0.2286,39.6,0.00253511,122.175
2000.0,0.0,0.1016,31.7,0.00150092,133.153
630.0,6.7,0.1016,55.5,0.0052139,133.023
2000.0,0.0,0.1524,55.5,0.00172668,129.673
6300.0,9.9,0.1524,39.6,0.0233328,109.885
5000.0,9.5,0.0254,55.5,0.0043284,128.412
1000.0,17.4,0.0254,39.6,0.0172206,138.274
5000.0,4.8,0.0254,39.6,0.000907475,135.426
5000.0,3.3,0.1016,71.3,0.00202822,127.054
630.0,12.6,0.1524,39.6,0.0584113,116.55
800.0,12.3,0.1016,71.3,0.0337792,127.318
630.0,3.3,0.1016,55.5,0.002211,126.599
5000.0,3.0,0.3048,71.3,0.00425727,118.134
5000.0,9.5,0.0254,31.7,0.00461377,124.426
3150.0,0.0,0.3048,39.6,0.00310138,120.319
3150.0,8.4,0.0508,31.7,0.00580776,122.086
4000.0,9.5,0.0254,39.6,0.00449821,127.864
1250.0,17.4,0.0254,31.7,0.0176631,128.306
3150.0,0.0,0.1016,55.5,0.00131983,131.78
2500.0,1.5,0.3048,71.3,0.00336729,124.512
