Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,38.804398756000005
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28.0,32.401235144
387.0,20.0,94.0,157.0,11.61,938.0,845.0,28.0,46.68441996
233.81,0.0,94.58,197.89,4.567,947.04,852.16,100.0,34.55653712
290.35,0.0,96.18,168.08,9.41,961.18,865.0,3.0,22.50449664
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,100.0,46.2293658
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7.0,18.91232668
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90.0,58.78472376
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.467284879999999
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,33.664355176
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28.0,37.917043144
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28.0,9.738159024
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28.0,66.89985628
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28.0,44.27814872
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7.0,37.997022359999995
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.654902304
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2032056
355.0,19.0,97.0,145.0,12.25,967.0,871.0,28.0,55.45455468
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,12.73462172
250.0,0.0,95.69,187.42,5.53,956.86,861.17,14.0,24.91766264
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7.0,12.37264682
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7.0,13.089012384
334.0,17.6,158.0,189.0,15.3,967.0,633.0,28.0,44.32641204
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,47.27736932
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.27748916
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.382869119999995
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28.0,27.923778
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,43.377003588
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.9035533120000006
323.7,282.8,0.0,183.8,10.3,942.7,659.9,56.0,80.19984832
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28.0,44.61185510399999
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28.0,29.89223198
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28.0,20.87043852
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3.0,12.5484632
424.0,22.0,132.0,178.0,8.48,882.0,750.0,3.0,32.01138571527068
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,30.12320644
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7.0,17.200357771999997
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7.0,23.221551679999997
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.813621743999995
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,56.0,39.14844728
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,79.40005615999999
318.8,212.5,0.0,155.7,14.3,852.1,880.4,3.0,25.2003478
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,56.0,53.72396992
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.29715436
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57136584
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3.0,9.731264264
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3.0,24.40055564
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,3.0,13.33446584
401.8,94.7,0.0,147.4,11.4,946.8,852.1,28.0,68.4994406
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.9574724
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.899986092
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,38.610656
277.05,0.0,97.39,160.6,11.83,973.9,875.61,3.0,23.13881456
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3.0,6.280436883999999
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28.0,37.171030112
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100.0,53.90323368
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,56.0,37.2661778
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.69898888
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.726417988
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,52.30364936
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28.0,17.96429718
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,56.0,48.587373719999995
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,3.0,21.91154728
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,100.0,66.42411784
528.0,0.0,0.0,185.0,6.86,920.0,720.0,28.0,56.83350668
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,100.0,53.65502232
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.20100736
250.0,0.0,95.69,187.42,5.53,956.86,861.17,3.0,13.81709904
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28.0,46.2293658
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28.0,15.526310044
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28.0,41.05140104
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3.0,9.694722036
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,14.0,38.60376124
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,56.0,34.20490436
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28.0,65.99664272
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7.0,16.889404096
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,3.0,23.80071152
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28.0,42.63719584
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28.0,26.91714304
401.8,94.7,0.0,147.4,11.4,946.8,852.1,91.0,75.49762199999999
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.14922668
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.5748832
500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,69.83702404
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,3.0,14.39625888
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28.0,30.219733079999997
374.0,189.2,0.0,170.1,10.1,926.1,756.7,3.0,34.39795764
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180.0,27.62730332
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28.0,22.43554904
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,17.24379476
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91.0,67.79617508
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56.0,72.99482412
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.26473884
